Time,Temperature,PV1 Voltage[V],PV2 Voltage[V],PV1 Current[A],PV2 Current[A],Total energy[KW.Hr],Total operation hours[Hr],Total AC Power[W],Mode,Daily Energy[KW.Hr],PV1 Input Power[W],PV2 Input Power[W],Heatsink Temperature,Current to grid (R Phase)[A],Grid voltage(R Phase)[V],Grid frequency(R Phase)[Hz],Current to grid (S Phase)[A],Grid voltage(S Phase)[V],Grid frequency(S Phase)[Hz],Current to grid (T Phase)[A],Grid voltage(T Phase)[V],Grid frequency(T Phase)[Hz],Reduced amount of CO2[KG],Reduced amount of SO2[KG],Reduced amount of Oil[KG],Reduced amount of Coal[KG]
2015-3-11 6:54:33,0.0,118.4,117.4,0.0,0.0,359.3,107,0,Fault,0.00,31,24,0.0,0.0,242.1,49.99,0.0,241.0,49.99,0.0,242.4,49.99,358.222,10.779,96.292,143.720
2015-3-11 6:57:48,10.0,159.6,158.6,0.0,0.0,359.3,107,0,Fault,0.00,44,35,-4.0,0.0,242.2,49.99,0.0,241.1,49.99,0.0,242.4,49.99,358.222,10.779,96.292,143.720
2015-3-11 7:2:49,13.0,737.5,736.4,0.0,0.0,359.3,107,0,Fault,0.00,186,129,1.0,0.0,242.2,49.98,0.0,240.9,49.98,0.0,242.6,49.98,358.222,10.779,96.292,143.720
2015-3-11 7:7:49,14.0,611.9,611.0,0.3,0.2,359.3,107,318,Normal,0.00,212,165,22.0,1.1,241.3,49.97,0.9,240.2,49.97,0.8,241.9,49.97,358.222,10.779,96.292,143.720
2015-3-11 7:12:49,15.0,647.3,646.5,0.3,0.2,359.3,107,364,Normal,0.00,237,187,24.0,1.1,240.5,49.98,0.9,239.7,49.98,0.8,241.6,49.98,358.222,10.779,96.292,143.720
2015-3-11 7:17:49,15.0,728.7,727.9,0.4,0.3,359.3,107,468,Normal,0.00,293,235,28.0,1.1,239.4,49.98,0.9,238.6,49.98,0.9,240.6,49.98,358.222,10.779,96.292,143.720
2015-3-11 7:22:49,16.0,693.4,699.8,0.4,0.3,359.4,107,510,Normal,0.10,312,257,28.0,1.0,239.3,49.99,0.9,238.6,49.99,0.9,240.5,49.99,358.322,10.782,96.319,143.760
2015-3-11 7:27:49,16.0,722.4,678.6,0.4,0.4,359.4,107,544,Normal,0.10,329,274,29.0,1.0,238.9,49.98,0.9,238.5,49.98,0.9,240.2,49.98,358.322,10.782,96.319,143.760
2015-3-11 7:32:49,17.0,713.7,702.5,0.5,0.4,359.5,107,617,Normal,0.20,366,311,29.0,1.0,239.3,50.01,1.0,238.6,50.01,1.0,240.5,50.01,358.421,10.785,96.346,143.800
2015-3-11 7:37:49,17.0,735.8,676.7,0.5,0.5,359.5,107,739,Normal,0.20,429,370,30.0,1.0,239.2,49.96,1.0,238.2,49.96,1.0,240.3,49.96,358.421,10.785,96.346,143.800
2015-3-11 7:42:49,17.0,719.8,710.6,0.7,0.6,359.6,107,996,Normal,0.30,557,499,30.0,1.2,237.0,49.97,1.4,236.3,49.97,1.3,238.3,49.97,358.521,10.788,96.373,143.840
2015-3-11 7:47:49,18.0,740.4,746.3,1.1,1.0,359.7,107,1556,Normal,0.40,837,779,30.0,1.7,236.9,50.02,1.9,236.0,50.02,1.9,238.0,50.02,358.621,10.791,96.400,143.880
2015-3-11 7:52:50,18.0,747.0,736.6,1.7,1.6,359.9,107,2512,Normal,0.60,1316,1255,29.0,2.9,235.8,50.00,3.2,235.5,50.00,3.0,237.4,50.00,358.820,10.797,96.453,143.960
2015-3-11 7:57:51,18.0,749.4,759.5,2.2,2.1,360.1,108,3211,Normal,0.80,1661,1609,30.0,3.8,239.8,50.00,4.1,239.5,50.00,3.8,241.5,50.00,359.020,10.803,96.507,144.040
2015-3-11 8:2:51,18.0,762.4,771.6,2.5,2.4,360.4,108,3773,Normal,1.10,1944,1889,31.0,4.5,240.7,50.01,4.8,239.9,50.01,4.6,242.3,50.01,359.319,10.812,96.587,144.160
2015-3-11 8:7:51,19.0,766.2,754.6,2.8,2.7,360.7,108,4231,Normal,1.40,2170,2121,32.0,5.2,240.6,49.99,5.4,240.2,49.99,5.2,242.1,49.99,359.618,10.821,96.668,144.280
2015-3-11 8:12:51,19.0,763.3,769.5,2.9,2.9,361.1,108,4474,Normal,1.80,2289,2244,33.0,5.4,240.4,50.00,5.7,239.8,50.00,5.5,242.0,50.00,360.017,10.833,96.775,144.440
2015-3-11 8:17:51,19.0,772.6,758.0,2.9,2.9,361.5,108,4459,Normal,2.20,2283,2236,34.0,5.4,240.4,49.99,5.7,239.9,49.99,5.5,241.8,49.99,360.416,10.845,96.882,144.600
2015-3-11 8:22:51,20.0,753.4,758.5,3.1,3.0,361.8,108,4606,Normal,2.50,2356,2310,35.0,5.6,241.1,50.00,5.9,240.4,50.00,5.7,242.3,50.00,360.715,10.854,96.962,144.720
2015-3-11 8:27:51,20.0,766.2,750.7,2.5,2.5,362.2,108,3879,Normal,2.90,1994,1944,35.0,4.7,240.5,49.98,5.0,239.9,49.98,4.7,242.1,49.98,361.113,10.866,97.070,144.880
2015-3-11 8:32:51,20.0,746.4,751.4,2.0,1.9,362.5,108,2892,Normal,3.20,1504,1448,36.0,3.4,240.3,50.01,3.6,239.8,50.01,3.5,241.6,50.01,361.413,10.875,97.150,145.000
2015-3-11 8:37:51,20.0,745.7,758.9,2.0,1.9,362.7,108,2935,Normal,3.40,1526,1468,36.0,3.5,240.3,50.01,3.7,239.5,50.01,3.5,241.4,50.01,361.612,10.881,97.204,145.080
2015-3-11 8:42:51,21.0,760.1,746.6,2.0,2.0,363.0,108,3025,Normal,3.70,1570,1515,36.0,3.5,240.1,49.99,3.8,239.5,49.99,3.6,241.1,49.99,361.911,10.890,97.284,145.200
2015-3-11 8:47:51,21.0,765.1,755.5,1.9,1.9,363.2,108,2923,Normal,3.90,1517,1466,36.0,3.4,240.4,50.01,3.6,239.7,50.01,3.5,241.5,50.01,362.110,10.896,97.338,145.280
2015-3-11 8:52:51,21.0,759.0,746.6,1.8,1.8,363.5,108,2714,Normal,4.20,1415,1359,37.0,3.1,240.3,50.00,3.3,240.0,50.00,3.2,241.4,50.00,362.409,10.905,97.418,145.400
2015-3-11 8:57:4,21.0,742.4,751.3,1.4,1.3,363.6,109,2096,Normal,4.30,1107,1049,37.0,2.4,239.8,49.99,2.5,239.5,49.99,2.5,241.1,49.99,362.509,10.908,97.445,145.440
2015-3-11 9:2:4,21.0,729.4,747.3,1.2,1.1,363.8,109,1729,Normal,4.50,923,865,37.0,2.0,240.6,50.01,2.2,240.0,50.01,2.0,242.1,50.01,362.709,10.914,97.498,145.520
2015-3-11 9:7:4,21.0,729.4,747.2,1.1,1.0,363.9,109,1593,Normal,4.60,856,797,37.0,1.8,240.2,50.00,2.0,239.6,50.00,1.9,241.4,50.00,362.808,10.917,97.525,145.560
2015-3-11 9:12:4,22.0,736.4,746.2,1.1,1.0,364.1,109,1644,Normal,4.80,881,822,37.0,1.9,239.7,50.00,2.1,239.6,50.00,1.9,241.4,50.00,363.008,10.923,97.579,145.640
2015-3-11 9:17:4,22.0,748.8,742.5,1.1,1.0,364.2,109,1550,Normal,4.90,833,777,36.0,1.8,239.8,49.99,1.9,239.3,49.99,1.8,241.1,49.99,363.107,10.926,97.606,145.680
2015-3-11 9:22:4,22.0,746.8,725.6,1.2,1.1,364.3,109,1691,Normal,5.00,904,846,36.0,1.9,239.7,50.02,2.1,239.2,50.02,2.0,241.2,50.02,363.207,10.929,97.632,145.720
2015-3-11 9:27:4,21.0,730.4,740.1,1.1,1.0,364.5,109,1528,Normal,5.20,822,766,37.0,1.8,240.2,50.01,1.9,239.2,50.01,1.8,241.4,50.01,363.406,10.935,97.686,145.800
2015-3-11 9:32:9,22.0,755.9,748.6,1.0,1.0,364.6,109,1516,Normal,5.30,815,761,37.0,1.7,239.3,49.99,1.8,238.8,49.99,1.7,240.6,49.99,363.506,10.938,97.713,145.840
2015-3-11 9:37:9,22.0,744.8,728.5,1.4,1.4,364.7,109,2110,Normal,5.40,1115,1054,36.0,2.4,240.3,50.00,2.6,239.5,50.00,2.5,241.0,50.00,363.606,10.941,97.740,145.880
2015-3-11 9:42:9,22.0,735.4,743.2,1.5,1.4,364.9,109,2107,Normal,5.60,1111,1056,36.0,2.5,240.2,49.99,2.6,239.8,49.99,2.5,241.2,49.99,363.805,10.947,97.793,145.960
2015-3-11 9:47:9,22.0,749.9,740.5,1.4,1.4,365.1,109,2135,Normal,5.80,1126,1069,37.0,2.4,240.0,50.00,2.6,239.6,50.00,2.5,241.0,50.00,364.005,10.953,97.847,146.040
2015-3-11 9:52:9,22.0,756.9,750.6,1.5,1.5,365.3,109,2288,Normal,6.00,1201,1147,36.0,2.6,240.0,49.98,2.8,239.2,49.98,2.7,241.1,49.98,364.204,10.959,97.900,146.120
2015-3-11 9:57:10,22.0,743.3,751.2,1.9,1.8,365.5,110,2856,Normal,6.20,1484,1431,37.0,3.4,239.7,50.01,3.6,239.3,50.01,3.4,240.9,50.01,364.404,10.965,97.954,146.200
2015-3-11 10:2:11,22.0,744.4,758.4,2.2,2.1,365.7,110,3291,Normal,6.40,1702,1648,37.0,3.9,239.8,50.00,4.1,239.4,50.00,4.0,241.0,50.00,364.603,10.971,98.008,146.280
2015-3-11 10:7:11,22.0,751.4,763.4,2.5,2.4,366.0,110,3771,Normal,6.70,1943,1887,37.0,4.5,239.8,50.01,4.8,239.7,50.01,4.6,241.2,50.01,364.902,10.980,98.088,146.400
2015-3-11 10:12:11,22.0,754.4,763.4,2.6,2.5,366.4,110,3917,Normal,7.10,2017,1960,38.0,4.7,239.8,50.01,5.0,239.4,50.01,4.8,241.3,50.01,365.301,10.992,98.195,146.560
2015-3-11 10:17:11,22.0,746.4,756.3,2.8,2.7,366.7,110,4123,Normal,7.40,2117,2066,39.0,5.0,239.9,49.98,5.3,239.4,49.98,5.1,241.3,49.98,365.600,11.001,98.276,146.680
2015-3-11 10:22:11,22.0,753.4,761.4,2.7,2.6,367.0,110,4090,Normal,7.70,2103,2046,39.0,4.9,240.0,49.99,5.2,239.4,49.99,5.0,241.2,49.99,365.899,11.010,98.356,146.800
2015-3-11 10:27:11,22.0,750.3,755.4,3.2,3.2,367.4,110,4852,Normal,8.10,2480,2432,40.0,6.0,241.0,49.99,6.3,240.1,49.99,6.1,242.1,49.99,366.298,11.022,98.463,146.960
