Time,Temperature,PV1 Voltage[V],PV2 Voltage[V],PV1 Current[A],PV2 Current[A],Total energy[KW.Hr],Total operation hours[Hr],Total AC Power[W],Mode,Daily Energy[KW.Hr],PV1 Input Power[W],PV2 Input Power[W],Heatsink Temperature,Current to grid (R Phase)[A],Grid voltage(R Phase)[V],Grid frequency(R Phase)[Hz],Current to grid (S Phase)[A],Grid voltage(S Phase)[V],Grid frequency(S Phase)[Hz],Current to grid (T Phase)[A],Grid voltage(T Phase)[V],Grid frequency(T Phase)[Hz],Reduced amount of CO2[KG],Reduced amount of SO2[KG],Reduced amount of Oil[KG],Reduced amount of Coal[KG]
2015-10-15 7:37:21,15.0,118.9,117.9,0.0,0.0,1192.9,159,0,Fault,0.00,29,25,3.0,0.0,240.8,50.00,0.0,239.6,50.00,0.0,241.5,50.00,1189.321,35.787,319.697,477.160
2015-10-15 7:42:21,18.0,739.7,738.7,0.0,0.0,1192.9,159,0,Fault,0.00,180,131,9.0,0.0,241.2,50.00,0.0,239.9,50.00,0.0,241.6,50.00,1189.321,35.787,319.697,477.160
2015-10-15 7:47:21,20.0,598.5,597.7,0.3,0.2,1192.9,159,263,Normal,0.00,181,142,25.0,1.0,240.5,50.01,0.8,239.5,50.01,0.8,241.1,50.01,1189.321,35.787,319.697,477.160
2015-10-15 7:47:57,20.0,598.8,598.0,0.3,0.2,1192.9,159,266,Normal,0.00,182,143,25.0,1.0,240.6,50.01,0.8,239.4,50.01,0.8,241.0,50.01,1189.321,35.787,319.697,477.160
2015-10-15 7:52:57,21.0,598.0,597.3,0.3,0.2,1192.9,159,283,Normal,0.00,191,151,26.0,1.0,240.1,49.99,0.8,239.4,49.99,0.8,240.5,49.99,1189.321,35.787,319.697,477.160
2015-10-15 7:57:57,22.0,622.4,621.7,0.3,0.2,1192.9,159,330,Normal,0.00,216,173,28.0,1.0,239.0,50.02,0.8,238.3,50.02,0.7,240.4,50.02,1189.321,35.787,319.697,477.160
2015-10-15 8:2:57,22.0,708.0,707.2,0.3,0.3,1192.9,159,439,Normal,0.00,274,224,32.0,1.1,237.3,50.00,0.8,236.5,50.00,0.8,238.9,50.00,1189.321,35.787,319.697,477.160
2015-10-15 8:7:57,22.0,738.9,725.4,0.4,0.3,1193.0,159,530,Normal,0.10,321,268,33.0,1.0,236.7,49.98,0.9,235.8,49.98,0.8,238.4,49.98,1189.421,35.790,319.724,477.200
2015-10-15 8:12:57,23.0,755.7,738.4,0.4,0.4,1193.0,159,615,Normal,0.10,363,311,33.0,1.0,240.2,50.00,0.9,239.3,50.00,0.9,241.8,50.00,1189.421,35.790,319.724,477.200
2015-10-15 8:17:57,23.0,756.4,737.4,0.5,0.4,1193.1,159,686,Normal,0.20,401,345,34.0,1.0,240.5,49.99,0.9,239.0,49.99,0.9,241.7,49.99,1189.521,35.793,319.751,477.240
2015-10-15 8:22:57,24.0,758.7,732.4,0.5,0.4,1193.1,160,707,Normal,0.20,415,352,34.0,1.1,240.4,49.99,1.0,239.0,49.99,1.0,241.8,49.99,1189.521,35.793,319.751,477.240
2015-10-15 8:27:57,24.0,740.2,764.3,0.5,0.4,1193.2,160,713,Normal,0.30,419,353,35.0,1.0,240.2,49.99,0.9,239.4,49.99,0.9,241.9,49.99,1189.620,35.796,319.778,477.280
2015-10-15 8:32:57,24.0,773.0,734.5,0.6,0.5,1193.3,160,885,Normal,0.40,508,437,34.0,1.2,238.9,50.00,1.1,238.9,50.00,1.1,240.7,50.00,1189.720,35.799,319.804,477.320
2015-10-15 8:37:57,24.0,767.2,786.5,0.7,0.6,1193.3,160,1046,Normal,0.40,586,519,35.0,1.2,239.8,49.99,1.2,238.8,49.99,1.1,241.5,49.99,1189.720,35.799,319.804,477.320
2015-10-15 8:42:57,25.0,796.3,810.1,0.7,0.7,1193.4,160,1151,Normal,0.50,635,575,36.0,1.3,238.6,50.01,1.3,238.3,50.01,1.2,241.0,50.01,1189.820,35.802,319.831,477.360
2015-10-15 8:47:57,25.0,825.0,824.4,0.8,0.7,1193.5,160,1236,Normal,0.60,678,617,36.0,1.3,238.4,50.00,1.4,238.5,50.00,1.2,240.5,50.00,1189.920,35.805,319.858,477.400
