Time,Temperature,PV1 Voltage[V],PV2 Voltage[V],PV1 Current[A],PV2 Current[A],Total energy[KW.Hr],Total operation hours[Hr],Total AC Power[W],Mode,Daily Energy[KW.Hr],PV1 Input Power[W],PV2 Input Power[W],Heatsink Temperature,Current to grid (R Phase)[A],Grid voltage(R Phase)[V],Grid frequency(R Phase)[Hz],Current to grid (S Phase)[A],Grid voltage(S Phase)[V],Grid frequency(S Phase)[Hz],Current to grid (T Phase)[A],Grid voltage(T Phase)[V],Grid frequency(T Phase)[Hz],Reduced amount of CO2[KG],Reduced amount of SO2[KG],Reduced amount of Oil[KG],Reduced amount of Coal[KG]
2016-3-13 6:40:53,22.0,277.8,262.4,0.0,0.0,609.6,393,0,Wait,8.50,0,0,29.0,0.0,239.6,50.00,0.0,237.8,50.00,0.0,241.8,50.00,607.771,18.288,163.373,243.840
2016-3-13 6:41:12,11.0,112.7,111.7,0.0,0.0,601.1,393,0,Fault,0.00,0,0,0.0,0.0,240.4,50.01,0.0,239.0,50.01,0.0,242.1,50.01,599.297,18.033,161.095,240.440
2016-3-13 6:46:12,13.0,157.2,156.1,0.0,0.0,601.1,393,0,Fault,0.00,0,0,4.0,0.0,240.5,50.00,0.0,238.9,50.00,0.0,242.3,50.00,599.297,18.033,161.095,240.440
2016-3-13 6:51:12,14.0,782.3,780.3,0.0,0.0,601.1,393,0,Fault,0.00,0,0,7.0,0.0,240.0,49.98,0.0,238.6,49.98,0.0,242.3,49.98,599.297,18.033,161.095,240.440
2016-3-13 6:56:12,15.0,601.0,593.0,0.2,0.1,601.1,393,0,Normal,0.00,122,64,23.0,0.8,239.6,50.00,0.7,239.0,50.00,0.8,241.9,50.00,599.297,18.033,161.095,240.440
2016-3-13 7:1:12,16.0,616.5,614.8,0.2,0.1,601.1,393,22,Normal,0.00,148,78,24.0,0.8,239.4,50.00,0.8,238.3,50.00,0.8,242.0,50.00,599.297,18.033,161.095,240.440
2016-3-13 7:6:12,16.0,661.0,659.3,0.2,0.1,601.1,393,24,Normal,0.00,178,94,26.0,0.8,239.0,50.01,0.8,238.3,50.01,0.8,241.2,50.01,599.297,18.033,161.095,240.440
2016-3-13 7:11:12,17.0,712.1,691.8,0.3,0.1,601.1,393,19,Normal,0.00,214,110,28.0,0.9,240.0,49.98,0.8,238.7,49.98,0.8,241.9,49.98,599.297,18.033,161.095,240.440
2016-3-13 7:16:13,17.0,768.8,757.3,0.3,0.1,601.1,394,21,Normal,0.00,252,129,30.0,0.9,239.7,49.99,0.8,238.6,49.99,0.8,241.7,49.99,599.297,18.033,161.095,240.440
2016-3-13 7:21:13,17.0,784.7,782.8,0.3,0.1,601.1,394,61,Normal,0.00,288,149,30.0,0.9,240.8,50.00,0.8,237.7,50.00,0.9,242.4,50.00,599.297,18.033,161.095,240.440
