Time,Temperature,PV1 Voltage[V],PV2 Voltage[V],PV1 Current[A],PV2 Current[A],Total energy[KW.Hr],Total operation hours[Hr],Total AC Power[W],Mode,Daily Energy[KW.Hr],PV1 Input Power[W],PV2 Input Power[W],Heatsink Temperature,Current to grid (R Phase)[A],Grid voltage(R Phase)[V],Grid frequency(R Phase)[Hz],Current to grid (S Phase)[A],Grid voltage(S Phase)[V],Grid frequency(S Phase)[Hz],Current to grid (T Phase)[A],Grid voltage(T Phase)[V],Grid frequency(T Phase)[Hz],Reduced amount of CO2[KG],Reduced amount of SO2[KG],Reduced amount of Oil[KG],Reduced amount of Coal[KG]
2016-8-6 6:17:23,39.0,293.3,280.9,0.0,0.0,10926.3,2638,0,Normal,98.40,14,22,44.0,0.9,239.4,50.00,0.8,238.3,50.00,0.8,241.9,50.00,10893.521,327.789,2928.248,4370.520
2016-8-6 6:17:42,28.0,112.9,111.9,0.0,0.0,10827.9,2638,0,Fault,0.00,0,0,24.0,0.0,240.6,50.00,0.0,239.1,50.00,0.0,242.6,50.00,10795.416,324.837,2901.877,4331.160
2016-8-6 6:22:42,30.0,142.3,141.3,0.0,0.0,10827.9,2638,0,Fault,0.00,0,0,26.0,0.0,240.4,50.01,0.0,239.2,50.01,0.0,242.7,50.01,10795.416,324.837,2901.877,4331.160
2016-8-6 6:27:42,31.0,698.3,696.4,0.0,0.0,10827.9,2638,0,Fault,0.00,0,0,27.0,0.0,240.4,50.01,0.0,239.1,50.01,0.0,242.6,50.01,10795.416,324.837,2901.877,4331.160
2016-8-6 6:32:43,32.0,626.9,623.4,0.2,0.1,10827.9,2638,23,Normal,0.00,186,108,36.0,0.8,239.9,49.98,0.8,239.4,49.98,0.8,242.0,49.98,10795.416,324.837,2901.877,4331.160
2016-8-6 6:37:43,32.0,655.5,634.5,0.3,0.1,10827.9,2638,24,Normal,0.00,206,118,37.0,0.8,240.9,49.99,0.7,239.2,49.99,0.8,242.9,49.99,10795.416,324.837,2901.877,4331.160
2016-8-6 6:42:43,33.0,605.1,603.4,0.2,0.1,10827.9,2638,0,Normal,0.00,139,82,36.0,0.8,240.2,50.02,0.7,239.5,50.02,0.8,242.3,50.02,10795.416,324.837,2901.877,4331.160
2016-8-6 6:47:43,33.0,621.8,618.0,0.3,0.1,10827.9,2638,42,Normal,0.00,200,113,38.0,0.8,239.4,49.99,0.8,239.3,49.99,0.8,241.5,49.99,10795.416,324.837,2901.877,4331.160
2016-8-6 6:52:43,33.0,586.2,614.9,0.3,0.1,10827.9,2638,26,Normal,0.00,184,108,38.0,0.8,240.8,50.02,0.8,240.2,50.02,0.8,242.9,50.02,10795.416,324.837,2901.877,4331.160
2016-8-6 6:57:43,33.0,620.4,618.7,0.2,0.1,10827.9,2638,21,Normal,0.00,178,103,38.0,0.8,241.4,49.98,0.7,239.6,49.98,0.8,243.7,49.98,10795.416,324.837,2901.877,4331.160
