Time,Temperature,PV1 Voltage[V],PV2 Voltage[V],PV1 Current[A],PV2 Current[A],Total energy[KW.Hr],Total operation hours[Hr],Total AC Power[W],Mode,Daily Energy[KW.Hr],PV1 Input Power[W],PV2 Input Power[W],Heatsink Temperature,Current to grid (R Phase)[A],Grid voltage(R Phase)[V],Grid frequency(R Phase)[Hz],Current to grid (S Phase)[A],Grid voltage(S Phase)[V],Grid frequency(S Phase)[Hz],Current to grid (T Phase)[A],Grid voltage(T Phase)[V],Grid frequency(T Phase)[Hz],Reduced amount of CO2[KG],Reduced amount of SO2[KG],Reduced amount of Oil[KG],Reduced amount of Coal[KG]
2017-12-6 8:38:46,20.0,191.7,200.2,0.2,0.1,40635.8,8435,0,Normal,1.70,41,31,16.0,0.1,241.8,50.01,0.1,241.0,50.01,0.1,242.3,50.01,40513.893,1219.074,10890.394,16254.320
2017-12-6 8:39:6,9.0,119.2,118.2,0.0,0.0,40634.1,8435,0,Fault,0.00,31,23,-6.0,0.0,238.8,50.00,0.0,237.9,50.00,0.0,239.5,50.00,40512.198,1219.023,10889.939,16253.640
2017-12-6 8:44:6,11.0,138.2,137.3,0.0,0.0,40634.1,8435,0,Fault,0.00,37,27,-1.0,0.0,238.6,49.98,0.0,237.7,49.98,0.0,239.1,49.98,40512.198,1219.023,10889.939,16253.640
2017-12-6 8:49:6,13.0,772.7,771.6,0.0,0.0,40634.1,8435,0,Fault,0.00,196,127,1.0,0.0,239.1,50.01,0.0,238.1,50.01,0.0,239.4,50.01,40512.198,1219.023,10889.939,16253.640
2017-12-6 8:54:6,14.0,788.4,787.3,0.0,0.0,40634.1,8435,0,Wait,0.00,201,129,4.0,0.0,238.3,49.97,0.0,237.5,49.97,0.0,239.1,49.97,40512.198,1219.023,10889.939,16253.640
2017-12-6 8:59:6,15.0,591.3,590.4,0.2,0.2,40634.1,8435,231,Normal,0.00,171,119,21.0,1.1,238.0,49.99,0.8,237.0,49.99,0.8,238.4,49.99,40512.198,1219.023,10889.939,16253.640
2017-12-6 9:4:6,15.0,594.5,593.7,0.2,0.2,40634.1,8435,241,Normal,0.00,176,124,20.0,1.1,239.6,49.99,0.8,238.0,49.99,0.9,239.9,49.99,40512.198,1219.023,10889.939,16253.640
2017-12-6 9:9:7,15.0,593.6,592.8,0.2,0.2,40634.1,8435,245,Normal,0.00,178,126,20.0,1.1,239.5,49.99,0.8,237.5,49.99,0.8,239.7,49.99,40512.198,1219.023,10889.939,16253.640
2017-12-6 9:14:8,16.0,595.1,594.3,0.3,0.2,40634.1,8435,258,Normal,0.00,185,132,21.0,1.1,239.8,50.00,0.8,238.0,50.00,0.8,240.1,50.00,40512.198,1219.023,10889.939,16253.640
2017-12-6 9:19:8,16.0,599.6,598.8,0.3,0.2,40634.1,8435,272,Normal,0.00,193,139,22.0,1.1,241.0,49.99,0.8,239.5,49.99,0.9,241.1,49.99,40512.198,1219.023,10889.939,16253.640
2017-12-6 9:24:13,16.0,599.1,598.3,0.3,0.2,40634.2,8435,289,Normal,0.10,202,146,23.0,1.0,240.3,49.98,0.8,239.2,49.98,0.8,240.7,49.98,40512.297,1219.026,10889.966,16253.680
2017-12-6 9:29:13,17.0,608.7,607.9,0.3,0.2,40634.2,8435,309,Normal,0.10,213,155,24.0,1.0,241.1,49.99,0.8,239.3,49.99,0.8,241.4,49.99,40512.297,1219.026,10889.966,16253.680
2017-12-6 9:34:13,17.0,625.3,624.5,0.3,0.2,40634.2,8435,332,Normal,0.10,226,166,25.0,1.1,240.5,50.00,0.9,238.6,50.00,0.9,240.9,50.00,40512.297,1219.026,10889.966,16253.680
