Time,Temperature,PV1 Voltage[V],PV2 Voltage[V],PV1 Current[A],PV2 Current[A],Total energy[KW.Hr],Total operation hours[Hr],Total AC Power[W],Mode,Daily Energy[KW.Hr],PV1 Input Power[W],PV2 Input Power[W],Heatsink Temperature,Current to grid (R Phase)[A],Grid voltage(R Phase)[V],Grid frequency(R Phase)[Hz],Current to grid (S Phase)[A],Grid voltage(S Phase)[V],Grid frequency(S Phase)[Hz],Current to grid (T Phase)[A],Grid voltage(T Phase)[V],Grid frequency(T Phase)[Hz],Reduced amount of CO2[KG],Reduced amount of SO2[KG],Reduced amount of Oil[KG],Reduced amount of Coal[KG]
2016-12-5 10:28:33,21.0,407.7,394.4,0.0,0.0,15226.1,3939,0,Wait,0.00,0,0,28.0,0.0,239.9,49.99,0.0,238.9,49.99,0.0,242.1,49.99,15180.422,456.783,4080.595,6090.440
2016-12-5 10:28:52,13.0,110.9,109.9,0.0,0.0,15226.1,3939,0,Fault,0.00,0,0,2.0,0.0,239.7,49.99,0.0,238.0,49.99,0.0,241.9,49.99,15180.422,456.783,4080.595,6090.440
2016-12-5 10:33:52,14.0,113.4,112.4,0.0,0.0,15226.1,3939,0,Fault,0.00,0,0,4.0,0.0,239.9,50.00,0.0,238.2,50.00,0.0,242.3,50.00,15180.422,456.783,4080.595,6090.440
2016-12-5 10:36:0,14.0,108.6,107.6,0.0,0.0,15226.1,3939,0,Fault,0.00,0,0,5.0,0.0,238.9,49.99,0.0,237.8,49.99,0.0,241.7,49.99,15180.422,456.783,4080.595,6090.440
2016-12-5 10:41:0,15.0,108.3,107.3,0.0,0.0,15226.1,3939,0,Fault,0.00,0,0,5.0,0.0,239.5,50.00,0.0,238.3,50.00,0.0,241.7,50.00,15180.422,456.783,4080.595,6090.440
2016-12-5 10:46:0,15.0,115.3,114.3,0.0,0.0,15226.1,3939,0,Fault,0.00,0,0,6.0,0.0,239.7,50.01,0.0,237.9,50.01,0.0,241.6,50.01,15180.422,456.783,4080.595,6090.440
2016-12-5 10:51:0,15.0,137.3,136.2,0.0,0.0,15226.1,3939,0,Fault,0.00,0,0,6.0,0.0,239.4,50.00,0.0,238.1,50.00,0.0,241.3,50.00,15180.422,456.783,4080.595,6090.440
2016-12-5 10:56:0,16.0,134.2,133.1,0.0,0.0,15226.1,3939,0,Fault,0.00,0,0,6.0,0.0,240.0,49.99,0.0,238.3,49.99,0.0,241.6,49.99,15180.422,456.783,4080.595,6090.440
2016-12-5 11:1:0,16.0,147.5,146.3,0.0,0.0,15226.1,3939,0,Fault,0.00,0,0,7.0,0.0,240.5,50.00,0.0,238.7,50.00,0.0,242.3,50.00,15180.422,456.783,4080.595,6090.440
2016-12-5 11:6:0,16.0,144.7,143.5,0.0,0.0,15226.1,3939,0,Fault,0.00,0,0,8.0,0.0,239.6,49.99,0.0,238.0,49.99,0.0,241.5,49.99,15180.422,456.783,4080.595,6090.440
2016-12-5 11:11:0,16.0,138.0,136.9,0.0,0.0,15226.1,3939,0,Fault,0.00,0,0,7.0,0.0,238.1,49.96,0.0,236.7,49.96,0.0,239.8,49.96,15180.422,456.783,4080.595,6090.440
2016-12-5 11:16:0,16.0,130.1,129.0,0.0,0.0,15226.1,3939,0,Fault,0.00,0,0,7.0,0.0,241.5,50.01,0.0,239.5,50.01,0.0,243.4,50.01,15180.422,456.783,4080.595,6090.440
2016-12-5 11:21:0,16.0,137.7,136.6,0.0,0.0,15226.1,3939,0,Fault,0.00,0,0,7.0,0.0,243.6,50.00,0.0,241.1,50.00,0.0,245.0,50.00,15180.422,456.783,4080.595,6090.440
2016-12-5 11:26:0,16.0,135.3,134.2,0.0,0.0,15226.1,3939,0,Fault,0.00,0,0,7.0,0.0,243.1,49.99,0.0,241.2,49.99,0.0,244.6,49.99,15180.422,456.783,4080.595,6090.440
2016-12-5 11:31:0,16.0,148.4,147.2,0.0,0.0,15226.1,3939,0,Fault,0.00,0,0,8.0,0.0,244.5,50.00,0.0,242.2,50.00,0.0,246.4,50.00,15180.422,456.783,4080.595,6090.440
2016-12-5 11:36:0,16.0,151.2,150.1,0.0,0.0,15226.1,3939,0,Fault,0.00,0,0,8.0,0.0,243.9,49.98,0.0,241.9,49.98,0.0,245.6,49.98,15180.422,456.783,4080.595,6090.440
2016-12-5 11:41:0,16.0,761.6,759.6,0.0,0.0,15226.1,3939,0,Fault,0.00,0,0,9.0,0.0,243.4,50.00,0.0,241.7,50.00,0.0,245.9,50.00,15180.422,456.783,4080.595,6090.440
2016-12-5 11:46:1,17.0,596.8,604.6,0.1,0.1,15226.1,3939,0,Normal,0.00,86,63,23.0,0.8,239.3,49.98,0.7,237.7,49.98,0.8,241.3,49.98,15180.422,456.783,4080.595,6090.440
2016-12-5 11:51:1,17.0,606.7,604.6,0.1,0.1,15226.1,3939,0,Normal,0.00,90,64,24.0,0.8,240.8,49.99,0.7,238.3,49.99,0.8,242.5,49.99,15180.422,456.783,4080.595,6090.440
2016-12-5 11:56:2,17.0,608.6,606.6,0.1,0.1,15226.1,3939,0,Normal,0.00,91,64,24.0,0.8,240.5,49.98,0.7,238.7,49.98,0.8,242.1,49.98,15180.422,456.783,4080.595,6090.440
2016-12-5 11:57:49,18.0,607.4,605.3,0.1,0.1,15226.1,3939,0,Normal,0.00,92,65,24.0,0.8,241.5,49.98,0.7,239.3,49.98,0.8,243.0,49.98,15180.422,456.783,4080.595,6090.440
2016-12-5 12:3:23,18.0,601.0,606.0,0.1,0.1,15226.1,3939,0,Normal,0.00,98,69,25.0,0.8,241.8,49.99,0.7,239.7,49.99,0.8,243.1,49.99,15180.422,456.783,4080.595,6090.440
2016-12-5 12:5:21,18.0,606.0,604.0,0.1,0.1,15226.1,3939,0,Normal,0.00,97,68,25.0,0.8,241.6,50.00,0.7,239.0,50.00,0.8,243.1,50.00,15180.422,456.783,4080.595,6090.440
2016-12-5 12:6:1,18.0,606.6,604.6,0.1,0.1,15226.1,3939,0,Normal,0.00,97,68,25.0,0.8,242.1,50.00,0.7,240.2,50.00,0.8,243.3,50.00,15180.422,456.783,4080.595,6090.440
2016-12-5 12:6:21,18.0,602.5,600.6,0.1,0.1,15226.1,3939,0,Normal,0.00,95,67,25.0,0.8,241.0,50.02,0.7,238.5,50.02,0.8,242.3,50.02,15180.422,456.783,4080.595,6090.440
2016-12-5 12:11:22,18.0,606.9,604.9,0.1,0.1,15226.1,3939,0,Normal,0.00,92,65,25.0,0.8,240.8,49.99,0.7,238.8,49.99,0.8,242.1,49.99,15180.422,456.783,4080.595,6090.440
2016-12-5 12:14:58,18.0,616.3,614.3,0.1,0.1,15226.1,3940,0,Normal,0.00,96,67,25.0,0.8,244.3,50.00,0.7,241.7,50.00,0.8,245.8,50.00,15180.422,456.783,4080.595,6090.440
2016-12-5 12:15:27,18.0,613.8,611.8,0.1,0.1,15226.1,3940,0,Normal,0.00,94,66,26.0,0.8,244.0,49.99,0.7,241.1,49.99,0.8,245.4,49.99,15180.422,456.783,4080.595,6090.440
2016-12-5 12:20:28,18.0,618.7,616.9,0.1,0.1,15226.1,3940,0,Normal,0.00,102,70,26.0,0.8,244.7,49.98,0.7,242.6,49.98,0.8,246.1,49.98,15180.422,456.783,4080.595,6090.440
2016-12-5 12:23:38,19.0,606.4,604.5,0.1,0.1,15226.1,3940,0,Normal,0.00,94,66,26.0,0.8,240.3,50.01,0.7,238.3,50.01,0.8,241.7,50.01,15180.422,456.783,4080.595,6090.440
2016-12-5 12:29:18,19.0,605.2,603.4,0.1,0.1,15226.1,3940,0,Normal,0.00,97,67,26.0,0.8,240.0,50.00,0.7,238.8,50.00,0.8,241.6,50.00,15180.422,456.783,4080.595,6090.440
