Time,Temperature,PV1 Voltage[V],PV2 Voltage[V],PV1 Current[A],PV2 Current[A],Total energy[KW.Hr],Total operation hours[Hr],Total AC Power[W],Mode,Daily Energy[KW.Hr],PV1 Input Power[W],PV2 Input Power[W],Heatsink Temperature,Current to grid (R Phase)[A],Grid voltage(R Phase)[V],Grid frequency(R Phase)[Hz],Current to grid (S Phase)[A],Grid voltage(S Phase)[V],Grid frequency(S Phase)[Hz],Current to grid (T Phase)[A],Grid voltage(T Phase)[V],Grid frequency(T Phase)[Hz],Reduced amount of CO2[KG],Reduced amount of SO2[KG],Reduced amount of Oil[KG],Reduced amount of Coal[KG]
2017-5-15 5:19:20,30.0,199.6,176.3,0.0,0.0,22716.8,5602,0,Fault,120.30,29,24,33.0,0.0,238.9,49.98,0.0,237.7,49.98,0.0,242.5,49.98,22648.650,681.504,6088.102,9086.720
2017-5-15 5:19:39,15.0,115.9,115.1,0.0,0.0,22596.5,5602,0,Fault,0.00,24,24,14.0,0.0,240.5,50.00,0.0,240.9,50.00,0.0,244.3,50.00,22528.711,677.895,6055.862,9038.600
2017-5-15 5:24:39,18.0,546.8,546.0,0.0,0.0,22596.5,5602,0,Fault,0.00,115,90,17.0,0.0,240.2,49.99,0.0,240.5,49.99,0.0,244.2,49.99,22528.711,677.895,6055.862,9038.600
2017-5-15 5:29:39,21.0,570.9,492.6,0.2,0.2,22596.5,5602,179,Normal,0.00,128,110,30.0,1.0,239.3,49.99,0.7,239.6,49.99,0.9,243.1,49.99,22528.711,677.895,6055.862,9038.600
2017-5-15 5:34:39,22.0,544.9,542.7,0.2,0.2,22596.5,5602,242,Normal,0.00,162,140,31.0,1.0,240.5,49.98,0.8,240.8,49.98,0.9,244.7,49.98,22528.711,677.895,6055.862,9038.600
2017-5-15 5:39:39,22.0,578.9,529.6,0.3,0.3,22596.5,5603,291,Normal,0.00,186,164,34.0,1.0,240.2,49.99,0.7,240.3,49.99,0.8,244.2,49.99,22528.711,677.895,6055.862,9038.600
2017-5-15 5:44:39,23.0,581.0,518.9,0.3,0.3,22596.5,5603,353,Normal,0.00,219,194,34.0,1.0,239.6,50.01,0.8,240.0,50.01,0.9,243.5,50.01,22528.711,677.895,6055.862,9038.600
2017-5-15 5:49:39,23.0,581.2,552.7,0.4,0.4,22596.6,5603,437,Normal,0.10,262,235,35.0,1.0,239.7,50.00,0.9,239.8,50.00,0.9,243.3,50.00,22528.810,677.898,6055.889,9038.640
2017-5-15 5:59:39,24.0,581.9,563.8,0.5,0.5,22596.6,5603,601,Normal,0.10,346,315,36.0,1.0,239.4,50.01,1.0,239.5,50.01,1.0,243.0,50.01,22528.810,677.898,6055.889,9038.640
2017-5-15 6:4:39,24.0,607.0,557.7,0.6,0.5,22596.7,5603,641,Normal,0.20,366,334,37.0,1.0,239.2,49.97,1.1,239.6,49.97,1.1,242.4,49.97,22528.910,677.901,6055.916,9038.680
2017-5-15 6:9:39,24.0,595.4,575.6,0.6,0.6,22596.7,5603,674,Normal,0.20,386,347,37.0,1.0,239.6,50.02,1.1,239.2,50.02,1.1,242.8,50.02,22528.910,677.901,6055.916,9038.680
2017-5-15 6:14:39,25.0,598.8,545.6,0.6,0.6,22596.8,5603,728,Normal,0.30,414,374,38.0,1.1,239.0,50.00,1.2,239.1,50.00,1.2,242.7,50.00,22529.010,677.904,6055.942,9038.720
2017-5-15 6:19:39,25.0,604.7,557.6,0.7,0.7,22596.9,5603,778,Normal,0.40,438,400,38.0,1.1,239.6,50.01,1.2,239.5,50.01,1.2,243.2,50.01,22529.109,677.907,6055.969,9038.760
2017-5-15 6:24:39,25.0,598.9,545.7,0.7,0.7,22596.9,5603,810,Normal,0.40,455,414,39.0,1.1,239.3,50.01,1.3,239.1,50.01,1.2,242.9,50.01,22529.109,677.907,6055.969,9038.760
2017-5-15 6:29:39,25.0,610.0,563.6,0.7,0.7,22597.0,5603,794,Normal,0.50,445,409,39.0,1.2,239.0,50.00,1.2,238.9,50.00,1.2,242.8,50.00,22529.209,677.910,6055.996,9038.800
2017-5-15 6:34:39,26.0,584.8,558.7,0.6,0.6,22597.1,5603,657,Normal,0.60,375,342,39.0,1.0,238.7,50.00,1.1,238.3,50.00,1.1,242.9,50.00,22529.309,677.913,6056.023,9038.840
2017-5-15 6:39:39,26.0,606.0,577.8,0.9,0.8,22597.1,5604,991,Normal,0.60,548,503,40.0,1.3,237.9,50.01,1.4,238.2,50.01,1.4,241.6,50.01,22529.309,677.913,6056.023,9038.840
2017-5-15 6:44:39,26.0,609.1,582.9,1.0,1.0,22597.2,5604,1194,Normal,0.70,653,601,40.0,1.6,238.3,50.01,1.6,238.4,50.01,1.6,242.4,50.01,22529.408,677.916,6056.050,9038.880
2017-5-15 6:49:39,26.0,615.0,559.9,1.1,1.1,22597.3,5604,1294,Normal,0.80,705,649,41.0,1.6,238.3,50.00,1.8,238.2,50.00,1.7,241.7,50.00,22529.508,677.919,6056.076,9038.920
2017-5-15 6:54:39,26.0,615.9,569.7,1.2,1.2,22597.4,5604,1457,Normal,0.90,787,729,41.0,1.8,237.8,49.98,2.0,237.8,49.98,1.9,240.9,49.98,22529.608,677.922,6056.103,9038.960
2017-5-15 6:59:39,26.0,607.8,579.5,1.3,1.3,22597.6,5604,1586,Normal,1.10,853,792,41.0,2.0,237.8,49.97,2.2,237.6,49.97,2.2,241.0,49.97,22529.807,677.928,6056.157,9039.040
2017-5-15 7:4:39,27.0,614.9,572.6,1.4,1.4,22597.7,5604,1645,Normal,1.20,884,820,41.0,2.0,236.6,49.99,2.4,236.2,49.99,2.4,239.7,49.99,22529.907,677.931,6056.184,9039.080
2017-5-15 7:9:39,27.0,622.9,578.6,1.4,1.4,22597.8,5604,1669,Normal,1.30,894,834,42.0,2.1,239.1,50.00,2.5,239.3,50.00,2.4,242.2,50.00,22530.007,677.934,6056.210,9039.120
2017-5-15 7:14:39,27.0,615.9,570.8,1.4,1.4,22598.0,5604,1720,Normal,1.50,921,859,42.0,2.1,240.1,49.99,2.5,239.8,49.99,2.5,243.8,49.99,22530.206,677.940,6056.264,9039.200
2017-5-15 7:19:39,27.0,613.4,573.8,1.6,1.5,22598.1,5604,1853,Normal,1.60,991,922,42.0,2.4,238.0,50.00,2.7,237.6,50.00,2.7,241.5,50.00,22530.306,677.943,6056.291,9039.240
2017-5-15 7:24:39,27.0,601.9,585.4,1.7,1.6,22598.3,5604,1943,Normal,1.80,1036,966,43.0,2.5,237.7,50.01,2.8,238.1,50.01,2.8,241.2,50.01,22530.505,677.949,6056.344,9039.320
2017-5-15 7:29:40,27.0,603.8,581.5,1.7,1.7,22598.5,5604,2024,Normal,2.00,1077,1006,43.0,2.6,237.5,50.01,2.9,238.1,50.01,2.9,241.2,50.01,22530.705,677.955,6056.398,9039.400
2017-5-15 7:34:41,27.0,623.0,582.8,1.8,1.8,22598.6,5604,2201,Normal,2.10,1169,1092,43.0,2.8,237.1,49.99,3.1,237.6,49.99,3.1,240.5,49.99,22530.804,677.958,6056.425,9039.440
2017-5-15 7:39:41,27.0,623.9,573.8,2.1,2.1,22598.8,5605,2529,Normal,2.30,1339,1250,44.0,3.2,237.6,50.01,3.5,237.7,50.01,3.5,240.8,50.01,22531.004,677.964,6056.478,9039.520
2017-5-15 7:44:41,27.0,625.9,581.6,2.7,2.7,22599.1,5605,3264,Normal,2.60,1721,1603,44.0,4.3,238.0,50.01,4.5,237.8,50.01,4.4,241.9,50.01,22531.303,677.973,6056.559,9039.640
2017-5-15 7:49:41,28.0,603.6,571.4,2.4,2.4,22599.3,5605,2820,Normal,2.80,1489,1390,44.0,3.6,237.3,49.99,3.9,237.0,49.99,3.9,240.5,49.99,22531.502,677.979,6056.612,9039.720
2017-5-15 7:54:41,28.0,602.0,570.8,2.3,2.3,22599.6,5605,2679,Normal,3.10,1413,1325,45.0,3.4,237.1,50.01,3.7,237.2,50.01,3.7,239.8,50.01,22531.801,677.988,6056.693,9039.840
2017-5-15 7:59:41,28.0,606.8,575.6,2.3,2.3,22599.8,5605,2702,Normal,3.30,1426,1335,45.0,3.4,236.4,50.01,3.7,236.8,50.01,3.8,238.5,50.01,22532.001,677.994,6056.746,9039.920
2017-5-15 8:4:41,28.0,630.0,591.1,3.7,3.7,22600.0,5605,4531,Normal,3.50,2384,2206,46.0,5.9,239.3,50.00,6.2,239.6,50.00,6.0,242.3,50.00,22532.200,678.000,6056.800,9040.000
2017-5-15 8:9:41,28.0,611.9,581.7,2.5,2.5,22600.3,5605,2982,Normal,3.80,1580,1462,46.0,3.8,240.3,49.97,4.0,239.9,49.97,4.0,243.7,49.97,22532.499,678.009,6056.880,9040.120
2017-5-15 8:14:41,28.0,622.0,587.8,3.0,2.9,22600.6,5605,3585,Normal,4.10,1899,1745,47.0,4.6,240.9,50.00,4.9,240.5,50.00,4.8,244.3,50.00,22532.798,678.018,6056.961,9040.240
2017-5-15 8:19:41,28.0,633.9,593.4,3.7,3.8,22600.9,5605,4623,Normal,4.40,2416,2267,47.0,6.0,241.3,50.00,6.2,240.8,50.00,6.2,243.9,50.00,22533.097,678.027,6057.041,9040.360
2017-5-15 8:24:41,28.0,618.0,587.7,4.1,4.1,22601.3,5605,4912,Normal,4.80,2586,2436,48.0,6.4,242.1,49.97,6.6,240.7,49.97,6.6,245.7,49.97,22533.496,678.039,6057.148,9040.520
