Time,Temperature,PV1 Voltage[V],PV2 Voltage[V],PV1 Current[A],PV2 Current[A],Total energy[KW.Hr],Total operation hours[Hr],Total AC Power[W],Mode,Daily Energy[KW.Hr],PV1 Input Power[W],PV2 Input Power[W],Heatsink Temperature,Current to grid (R Phase)[A],Grid voltage(R Phase)[V],Grid frequency(R Phase)[Hz],Current to grid (S Phase)[A],Grid voltage(S Phase)[V],Grid frequency(S Phase)[Hz],Current to grid (T Phase)[A],Grid voltage(T Phase)[V],Grid frequency(T Phase)[Hz],Reduced amount of CO2[KG],Reduced amount of SO2[KG],Reduced amount of Oil[KG],Reduced amount of Coal[KG]
2015-10-3 7:33:39,19.0,119.9,119.0,0.0,0.0,245.0,23,0,Fault,0.00,31,25,9.0,0.0,243.6,49.99,0.0,242.6,49.99,0.0,244.1,49.99,244.265,7.350,65.660,98.000
2015-10-3 7:38:39,22.0,714.3,713.4,0.0,0.0,245.0,23,0,Fault,0.00,176,126,14.0,0.0,243.1,49.99,0.0,242.2,49.99,0.0,244.0,49.99,244.265,7.350,65.660,98.000
2015-10-3 7:43:39,23.0,601.1,600.3,0.3,0.2,245.0,23,277,Normal,0.00,189,147,27.0,1.1,241.1,49.98,0.8,240.7,49.98,0.9,242.3,49.98,244.265,7.350,65.660,98.000
2015-10-3 7:48:39,24.0,617.8,617.2,0.3,0.2,245.0,23,322,Normal,0.00,212,169,29.0,1.1,241.6,50.00,0.8,241.2,50.00,0.9,242.8,50.00,244.265,7.350,65.660,98.000
2015-10-3 7:53:39,25.0,692.6,691.9,0.3,0.3,245.0,23,419,Normal,0.00,263,215,33.0,1.1,239.8,50.00,0.8,239.7,50.00,0.9,241.4,50.00,244.265,7.350,65.660,98.000
2015-10-3 7:58:39,25.0,695.3,694.6,0.3,0.3,245.0,23,424,Normal,0.00,266,217,33.0,1.0,240.3,50.00,0.9,239.6,50.00,0.9,241.5,50.00,244.265,7.350,65.660,98.000
2015-10-3 8:3:39,26.0,682.7,647.3,0.4,0.3,245.1,23,496,Normal,0.10,303,253,33.0,1.0,239.4,49.96,0.9,239.2,49.96,0.9,240.6,49.96,244.365,7.353,65.687,98.040
2015-10-3 8:8:39,26.0,690.2,664.3,0.4,0.3,245.1,23,488,Normal,0.10,298,249,34.0,1.0,239.3,49.99,0.9,239.1,49.99,0.9,240.5,49.99,244.365,7.353,65.687,98.040
2015-10-3 8:13:39,27.0,699.1,670.3,0.4,0.4,245.2,24,528,Normal,0.20,317,271,35.0,0.9,238.9,49.99,0.9,238.7,49.99,0.9,240.3,49.99,244.464,7.356,65.714,98.080
2015-10-3 8:18:39,27.0,680.3,675.3,0.6,0.5,245.2,24,776,Normal,0.20,442,393,35.0,1.1,240.2,50.01,1.2,239.6,50.01,1.1,241.5,50.01,244.464,7.356,65.714,98.080
