Time,Temperature,PV1 Voltage[V],PV2 Voltage[V],PV1 Current[A],PV2 Current[A],Total energy[KW.Hr],Total operation hours[Hr],Total AC Power[W],Mode,Daily Energy[KW.Hr],PV1 Input Power[W],PV2 Input Power[W],Heatsink Temperature,Current to grid (R Phase)[A],Grid voltage(R Phase)[V],Grid frequency(R Phase)[Hz],Current to grid (S Phase)[A],Grid voltage(S Phase)[V],Grid frequency(S Phase)[Hz],Current to grid (T Phase)[A],Grid voltage(T Phase)[V],Grid frequency(T Phase)[Hz],Reduced amount of CO2[KG],Reduced amount of SO2[KG],Reduced amount of Oil[KG],Reduced amount of Coal[KG]
2015-10-3 7:34:42,20.0,106.7,105.7,0.0,0.0,180.8,23,0,Fault,0.00,0,0,13.0,0.0,244.0,50.00,0.0,242.5,50.00,0.0,245.8,50.00,180.258,5.424,48.454,72.320
2015-10-3 7:35:1,21.0,114.4,113.4,0.0,0.0,180.8,23,0,Fault,0.00,0,0,15.0,0.0,244.0,50.00,0.0,242.6,50.00,0.0,245.8,50.00,180.258,5.424,48.454,72.320
2015-10-3 7:40:1,23.0,701.5,699.5,0.0,0.0,180.8,23,0,Fault,0.00,0,0,18.0,0.0,243.4,49.99,0.0,242.3,49.99,0.0,245.4,49.99,180.258,5.424,48.454,72.320
2015-10-3 7:45:1,25.0,523.8,606.0,0.1,0.1,180.8,23,0,Normal,0.00,95,73,30.0,0.8,242.4,50.00,0.8,241.5,50.00,0.8,244.5,50.00,180.258,5.424,48.454,72.320
2015-10-3 7:50:1,25.0,609.2,607.3,0.1,0.1,180.8,23,0,Normal,0.00,107,76,31.0,0.8,243.1,49.98,0.7,242.0,49.98,0.8,245.1,49.98,180.258,5.424,48.454,72.320
2015-10-3 7:55:1,26.0,604.2,615.2,0.2,0.1,180.8,23,22,Normal,0.00,147,97,32.0,0.8,242.4,49.99,0.8,241.4,49.99,0.8,244.1,49.99,180.258,5.424,48.454,72.320
2015-10-3 8:0:1,26.0,661.5,637.3,0.2,0.1,180.8,23,25,Normal,0.00,179,112,33.0,0.8,242.9,49.99,0.8,241.6,49.99,0.8,244.5,49.99,180.258,5.424,48.454,72.320
2015-10-3 8:5:1,27.0,645.3,688.9,0.3,0.1,180.8,23,55,Normal,0.00,221,136,35.0,0.8,241.9,49.96,0.8,240.7,49.96,0.8,243.7,49.96,180.258,5.424,48.454,72.320
2015-10-3 8:10:2,27.0,654.6,652.8,0.2,0.1,180.8,23,27,Normal,0.00,174,110,33.0,0.9,240.9,50.00,0.8,240.5,50.00,0.8,242.5,50.00,180.258,5.424,48.454,72.320
2015-10-3 8:15:2,27.0,631.9,631.8,0.3,0.2,180.8,23,133,Normal,0.00,237,142,35.0,0.8,242.9,49.98,0.7,240.1,49.98,0.9,244.9,49.98,180.258,5.424,48.454,72.320
2015-10-3 8:20:2,28.0,672.4,670.6,0.4,0.2,180.8,23,204,Normal,0.00,301,175,36.0,0.9,241.5,50.00,0.8,240.3,50.00,0.8,243.3,50.00,180.258,5.424,48.454,72.320
2015-10-3 8:25:2,28.0,644.2,701.5,0.4,0.2,180.8,23,156,Normal,0.00,294,174,37.0,0.9,241.4,50.00,0.8,241.1,50.00,0.8,243.4,50.00,180.258,5.424,48.454,72.320
2015-10-3 8:30:2,28.0,697.5,715.1,0.5,0.3,180.8,24,301,Normal,0.00,402,224,37.0,0.9,241.0,49.99,0.9,240.3,49.99,0.9,243.0,49.99,180.258,5.424,48.454,72.320
2015-10-3 8:35:2,29.0,689.7,667.8,0.5,0.3,180.8,24,315,Normal,0.00,391,219,37.0,0.9,242.7,50.00,0.8,240.0,50.00,1.0,244.7,50.00,180.258,5.424,48.454,72.320
2015-10-3 8:40:2,29.0,695.4,685.4,0.5,0.3,180.9,24,311,Normal,0.10,390,220,38.0,1.0,240.6,50.00,0.9,240.0,50.00,0.9,242.2,50.00,180.357,5.427,48.481,72.360
2015-10-3 8:45:2,29.0,691.9,693.5,0.7,0.4,180.9,24,547,Normal,0.10,544,298,39.0,1.2,241.6,50.00,1.1,240.9,50.00,1.1,243.0,50.00,180.357,5.427,48.481,72.360
2015-10-3 10:36:27,32.0,718.9,717.0,1.0,0.5,182.6,26,859,Normal,1.80,766,408,43.0,1.5,242.2,50.00,1.4,239.7,50.00,1.5,243.9,50.00,182.052,5.478,48.937,73.040
2015-10-3 10:41:27,32.0,719.4,720.1,1.3,0.7,182.7,26,1171,Normal,1.90,973,512,43.0,1.8,240.2,50.00,1.8,239.2,50.00,1.8,242.2,50.00,182.152,5.481,48.964,73.080
2015-10-3 10:46:27,32.0,709.1,710.6,1.2,0.6,182.8,26,1075,Normal,2.00,905,478,43.0,1.8,239.9,50.00,1.7,237.9,50.00,1.7,241.4,50.00,182.252,5.484,48.990,73.120
2015-10-3 10:51:27,32.0,738.0,684.2,1.5,0.8,182.8,26,1426,Normal,2.00,1150,595,43.0,2.2,242.4,50.00,2.1,239.7,50.00,2.1,244.0,50.00,182.252,5.484,48.990,73.120
2015-10-3 10:56:27,32.0,731.3,732.6,1.7,0.9,183.0,26,1632,Normal,2.20,1277,664,43.0,2.5,242.6,50.00,2.3,239.6,50.00,2.3,244.5,50.00,182.451,5.490,49.044,73.200
2015-10-3 11:1:27,32.0,716.7,734.7,2.2,1.1,183.1,26,2150,Normal,2.30,1613,834,44.0,3.2,243.0,50.02,2.9,239.9,50.02,3.0,244.8,50.02,182.551,5.493,49.071,73.240
2015-10-3 11:6:27,32.0,735.5,727.1,2.5,1.3,183.3,26,2523,Normal,2.50,1851,956,44.0,3.6,242.6,50.02,3.5,240.4,50.02,3.5,244.2,50.02,182.750,5.499,49.124,73.320
2015-10-3 11:11:27,32.0,732.6,730.7,2.7,1.3,183.6,26,2735,Normal,2.80,1979,1020,44.0,3.8,242.6,49.98,3.8,240.5,49.98,3.8,244.6,49.98,183.049,5.508,49.205,73.440
2015-10-3 11:16:27,32.0,733.5,731.6,2.7,1.4,183.8,26,2748,Normal,3.00,1996,1028,45.0,3.8,241.7,50.00,3.9,240.1,50.00,3.8,243.6,50.00,183.249,5.514,49.258,73.520
2015-10-3 11:21:27,32.0,719.7,717.8,2.7,1.4,184.0,26,2738,Normal,3.20,1974,1016,45.0,4.0,243.0,49.99,3.7,239.9,49.99,3.8,245.2,49.99,183.448,5.520,49.312,73.600
2015-10-3 11:26:27,32.0,723.8,722.0,2.5,1.3,184.2,26,2562,Normal,3.40,1864,961,45.0,3.7,243.5,49.99,3.5,240.3,49.99,3.5,245.2,49.99,183.647,5.526,49.366,73.680
2015-10-3 11:31:27,32.0,724.7,727.9,2.8,1.4,184.5,27,2831,Normal,3.70,2054,1055,46.0,3.9,242.1,50.00,4.0,240.5,50.00,3.9,244.0,50.00,183.946,5.535,49.446,73.800
2015-10-3 11:36:27,32.0,727.4,716.9,3.0,1.6,184.7,27,3148,Normal,3.90,2248,1153,46.0,4.4,243.8,50.00,4.4,241.6,50.00,4.3,244.9,50.00,184.146,5.541,49.500,73.880
2015-10-3 11:41:27,33.0,715.4,708.9,2.4,1.2,184.9,27,2431,Normal,4.10,1778,917,46.0,3.6,242.8,49.99,3.3,239.6,49.99,3.4,244.5,49.99,184.345,5.547,49.553,73.960
2015-10-3 11:46:27,33.0,714.6,723.1,2.8,1.4,185.2,27,2865,Normal,4.40,2070,1064,46.0,3.9,242.2,49.99,4.0,241.1,49.99,4.0,243.6,49.99,184.644,5.556,49.634,74.080
2015-10-3 11:51:27,33.0,702.6,710.2,1.6,0.8,185.3,27,1423,Normal,4.50,1127,588,46.0,2.2,242.6,50.00,2.1,240.3,50.00,2.1,243.7,50.00,184.744,5.559,49.660,74.120
2015-10-3 11:56:27,33.0,711.1,713.8,1.7,0.9,185.5,27,1636,Normal,4.70,1268,660,46.0,2.5,242.3,50.00,2.3,239.8,50.00,2.3,243.5,50.00,184.944,5.565,49.714,74.200
2015-10-3 12:1:27,33.0,736.3,734.4,2.6,1.3,185.6,27,2648,Normal,4.80,1926,993,46.0,3.8,243.6,50.00,3.6,240.9,50.00,3.6,245.1,50.00,185.043,5.568,49.741,74.240
2015-10-3 12:6:27,33.0,724.4,722.5,3.2,1.6,185.9,27,3294,Normal,5.10,2330,1195,47.0,4.7,245.1,49.99,4.5,241.9,49.99,4.5,246.3,49.99,185.342,5.577,49.821,74.360
2015-10-3 12:11:27,33.0,718.4,716.5,2.7,1.4,186.1,27,2796,Normal,5.30,2003,1032,47.0,3.9,244.0,49.99,3.9,241.6,49.99,3.8,245.6,49.99,185.542,5.583,49.875,74.440
2015-10-3 12:16:27,33.0,718.6,725.6,2.8,1.4,186.4,27,2809,Normal,5.60,2032,1043,47.0,4.0,243.4,49.99,3.8,240.7,49.99,3.8,245.2,49.99,185.841,5.592,49.955,74.560
