Time,Temperature,PV1 Voltage[V],PV2 Voltage[V],PV1 Current[A],PV2 Current[A],Total energy[KW.Hr],Total operation hours[Hr],Total AC Power[W],Mode,Daily Energy[KW.Hr],PV1 Input Power[W],PV2 Input Power[W],Heatsink Temperature,Current to grid (R Phase)[A],Grid voltage(R Phase)[V],Grid frequency(R Phase)[Hz],Current to grid (S Phase)[A],Grid voltage(S Phase)[V],Grid frequency(S Phase)[Hz],Current to grid (T Phase)[A],Grid voltage(T Phase)[V],Grid frequency(T Phase)[Hz],Reduced amount of CO2[KG],Reduced amount of SO2[KG],Reduced amount of Oil[KG],Reduced amount of Coal[KG]
2015-10-23 8:23:25,14.0,119.6,118.7,0.0,0.0,1381.9,241,0,Fault,0.00,31,24,0.0,0.0,242.4,49.99,0.0,241.5,49.99,0.0,243.2,49.99,1377.754,41.457,370.349,552.760
2015-10-23 8:25:24,16.0,121.3,120.4,0.0,0.0,1381.9,241,0,Fault,0.00,31,25,5.0,0.0,242.3,50.01,0.0,241.6,50.01,0.0,243.1,50.01,1377.754,41.457,370.349,552.760
2015-10-23 8:30:24,18.0,706.0,705.1,0.0,0.0,1381.9,241,0,Fault,0.00,177,125,8.0,0.0,242.3,49.98,0.0,241.2,49.98,0.0,242.8,49.98,1377.754,41.457,370.349,552.760
2015-10-23 8:35:24,20.0,703.3,702.4,0.0,0.0,1381.9,241,0,Wait,0.00,176,124,10.0,0.0,242.3,49.98,0.0,241.4,49.98,0.0,242.7,49.98,1377.754,41.457,370.349,552.760
2015-10-23 8:40:24,20.0,593.6,592.8,0.3,0.2,1381.9,241,265,Normal,0.00,184,141,24.0,1.1,238.4,49.98,0.8,237.5,49.98,0.8,239.3,49.98,1377.754,41.457,370.349,552.760
2015-10-23 8:45:24,21.0,591.1,590.3,0.2,0.2,1381.9,241,238,Normal,0.00,170,127,25.0,1.0,238.1,49.97,0.8,237.2,49.97,0.8,238.6,49.97,1377.754,41.457,370.349,552.760
2015-10-23 8:48:6,21.0,590.5,589.8,0.2,0.2,1381.9,241,238,Normal,0.00,170,127,25.0,1.1,237.8,50.01,0.8,237.2,50.01,0.9,238.6,50.01,1377.754,41.457,370.349,552.760
2015-10-23 8:53:6,21.0,597.3,596.6,0.2,0.1,1381.9,241,217,Normal,0.00,160,117,25.0,1.2,241.0,50.01,0.9,240.5,50.01,0.9,241.8,50.01,1377.754,41.457,370.349,552.760
2015-10-23 8:58:6,22.0,598.1,592.2,0.2,0.2,1381.9,242,235,Normal,0.00,169,125,26.0,1.1,240.9,50.00,0.8,240.4,50.00,0.9,241.5,50.00,1377.754,41.457,370.349,552.760
2015-10-23 9:3:6,22.0,591.5,590.8,0.3,0.2,1382.0,242,264,Normal,0.10,183,140,26.0,1.0,237.8,50.00,0.8,237.2,50.00,0.8,238.3,50.00,1377.854,41.460,370.376,552.800
