Time,Temperature,PV1 Voltage[V],PV2 Voltage[V],PV1 Current[A],PV2 Current[A],Total energy[KW.Hr],Total operation hours[Hr],Total AC Power[W],Mode,Daily Energy[KW.Hr],PV1 Input Power[W],PV2 Input Power[W],Heatsink Temperature,Current to grid (R Phase)[A],Grid voltage(R Phase)[V],Grid frequency(R Phase)[Hz],Current to grid (S Phase)[A],Grid voltage(S Phase)[V],Grid frequency(S Phase)[Hz],Current to grid (T Phase)[A],Grid voltage(T Phase)[V],Grid frequency(T Phase)[Hz],Reduced amount of CO2[KG],Reduced amount of SO2[KG],Reduced amount of Oil[KG],Reduced amount of Coal[KG]
2015-10-23 8:27:20,0.0,107.0,106.1,0.0,0.0,990.2,237,0,Fault,0.00,0,0,0.0,0.0,242.8,50.00,0.0,241.4,50.00,0.0,244.7,50.00,987.229,29.706,265.374,396.080
2015-10-23 8:27:39,17.0,113.3,112.3,0.0,0.0,990.2,237,0,Fault,0.00,0,0,10.0,0.0,242.4,50.00,0.0,241.1,50.00,0.0,244.3,50.00,987.229,29.706,265.374,396.080
2015-10-23 8:32:39,19.0,679.6,677.6,0.0,0.0,990.2,237,0,Fault,0.00,0,0,13.0,0.0,242.8,50.01,0.0,241.9,50.01,0.0,244.6,50.01,987.229,29.706,265.374,396.080
2015-10-23 8:37:39,21.0,681.2,679.2,0.0,0.0,990.2,237,0,Wait,0.00,0,0,15.0,0.0,242.2,49.98,0.0,241.4,49.98,0.0,244.3,49.98,987.229,29.706,265.374,396.080
2015-10-23 8:42:39,21.0,577.4,571.2,0.0,0.1,990.2,237,0,Normal,0.00,57,67,27.0,0.8,238.8,49.97,0.7,237.7,49.97,0.8,240.8,49.97,987.229,29.706,265.374,396.080
2015-10-23 8:47:40,22.0,565.2,592.4,0.0,0.1,990.2,237,0,Normal,0.00,47,63,27.0,0.8,239.0,50.00,0.7,237.8,50.00,0.8,240.7,50.00,987.229,29.706,265.374,396.080
2015-10-23 8:48:6,22.0,535.1,593.6,0.0,0.1,990.2,237,0,Normal,0.00,46,62,27.0,0.8,238.7,50.01,0.7,237.5,50.01,0.8,240.6,50.01,987.229,29.706,265.374,396.080
2015-10-23 8:53:6,23.0,649.3,647.4,0.0,0.0,990.2,237,0,Normal,0.00,30,57,17.0,0.1,242.3,50.01,0.1,241.2,50.01,0.1,243.9,50.01,987.229,29.706,265.374,396.080
2015-10-23 8:58:6,23.0,530.6,599.7,0.0,0.1,990.2,237,0,Normal,0.00,46,62,28.0,0.8,242.2,49.99,0.7,241.1,49.99,0.8,243.8,49.99,987.229,29.706,265.374,396.080
2015-10-23 9:3:6,23.0,577.5,593.8,0.1,0.1,990.2,238,0,Normal,0.00,62,70,28.0,0.8,239.4,50.00,0.7,238.1,50.00,0.8,240.9,50.00,987.229,29.706,265.374,396.080
2015-10-23 9:8:6,23.0,574.9,594.3,0.1,0.1,990.2,238,0,Normal,0.00,75,76,29.0,0.8,239.0,50.00,0.7,238.0,50.00,0.8,240.7,50.00,987.229,29.706,265.374,396.080
2015-10-23 9:13:6,24.0,608.3,606.6,0.1,0.1,990.2,238,9,Normal,0.00,107,93,30.0,0.8,242.5,49.99,0.7,241.3,49.99,0.8,243.6,49.99,987.229,29.706,265.374,396.080
2015-10-23 9:18:6,24.0,591.9,606.8,0.1,0.1,990.2,238,6,Normal,0.00,107,93,30.0,0.8,243.2,50.00,0.7,241.3,50.00,0.8,244.8,50.00,987.229,29.706,265.374,396.080
2015-10-23 9:23:6,24.0,584.9,597.7,0.2,0.1,990.2,238,23,Normal,0.00,117,98,31.0,0.9,241.1,50.01,0.8,240.8,50.01,0.8,243.1,50.01,987.229,29.706,265.374,396.080
