Time,Temperature,PV1 Voltage[V],PV2 Voltage[V],PV1 Current[A],PV2 Current[A],Total energy[KW.Hr],Total operation hours[Hr],Total AC Power[W],Mode,Daily Energy[KW.Hr],PV1 Input Power[W],PV2 Input Power[W],Heatsink Temperature,Current to grid (R Phase)[A],Grid voltage(R Phase)[V],Grid frequency(R Phase)[Hz],Current to grid (S Phase)[A],Grid voltage(S Phase)[V],Grid frequency(S Phase)[Hz],Current to grid (T Phase)[A],Grid voltage(T Phase)[V],Grid frequency(T Phase)[Hz],Reduced amount of CO2[KG],Reduced amount of SO2[KG],Reduced amount of Oil[KG],Reduced amount of Coal[KG]
2015-10-2 7:41:34,0.0,106.6,105.6,0.0,0.0,155.4,11,0,Fault,0.00,0,0,0.0,0.0,242.6,50.00,0.0,241.2,50.00,0.0,244.2,50.00,154.934,4.662,41.647,62.160
2015-10-2 7:41:53,21.0,111.9,110.9,0.0,0.0,155.4,11,0,Fault,0.00,0,0,15.0,0.0,242.6,50.00,0.0,241.1,50.00,0.0,244.1,50.00,154.934,4.662,41.647,62.160
2015-10-2 7:46:53,23.0,141.0,139.8,0.0,0.0,155.4,11,0,Fault,0.00,0,0,18.0,0.0,242.5,49.99,0.0,241.1,49.99,0.0,244.1,49.99,154.934,4.662,41.647,62.160
2015-10-2 7:51:53,24.0,701.3,699.3,0.0,0.0,155.4,11,0,Fault,0.00,0,0,20.0,0.0,242.4,50.02,0.0,241.0,50.02,0.0,244.0,50.02,154.934,4.662,41.647,62.160
2015-10-2 7:56:53,25.0,603.4,601.5,0.1,0.1,155.4,11,0,Normal,0.00,70,74,31.0,0.8,242.2,49.99,0.7,241.1,49.99,0.8,243.6,49.99,154.934,4.662,41.647,62.160
2015-10-2 8:1:53,26.0,590.0,608.0,0.1,0.1,155.4,11,21,Normal,0.00,110,94,32.0,0.8,242.1,50.00,0.8,241.0,50.00,0.8,243.4,50.00,154.934,4.662,41.647,62.160
2015-10-2 8:6:53,27.0,627.2,625.5,0.2,0.1,155.4,12,24,Normal,0.00,128,103,32.0,0.8,241.9,49.99,0.7,240.0,49.99,0.9,243.8,49.99,154.934,4.662,41.647,62.160
2015-10-2 8:11:53,27.0,639.5,639.1,0.2,0.1,155.4,12,36,Normal,0.00,146,113,33.0,0.8,242.3,50.00,0.7,240.4,50.00,0.9,244.5,50.00,154.934,4.662,41.647,62.160
2015-10-2 8:16:53,27.0,646.5,690.9,0.2,0.1,155.4,12,34,Normal,0.00,181,130,36.0,0.8,241.2,49.98,0.8,239.5,49.98,0.8,243.2,49.98,154.934,4.662,41.647,62.160
2015-10-2 8:21:53,28.0,608.4,670.5,0.2,0.1,155.4,12,49,Normal,0.00,176,130,35.0,0.8,240.6,49.99,0.8,239.5,49.99,0.8,242.8,49.99,154.934,4.662,41.647,62.160
2015-10-2 8:26:53,28.0,663.0,699.6,0.2,0.1,155.4,12,48,Normal,0.00,196,137,36.0,0.8,239.5,49.98,0.8,237.9,49.98,0.8,241.3,49.98,154.934,4.662,41.647,62.160
2015-10-2 8:31:53,28.0,672.1,690.4,0.3,0.2,155.4,12,121,Normal,0.00,236,159,37.0,0.9,240.1,50.00,0.8,238.8,50.00,0.8,242.1,50.00,154.934,4.662,41.647,62.160
