Time,Temperature,PV1 Voltage[V],PV2 Voltage[V],PV1 Current[A],PV2 Current[A],Total energy[KW.Hr],Total operation hours[Hr],Total AC Power[W],Mode,Daily Energy[KW.Hr],PV1 Input Power[W],PV2 Input Power[W],Heatsink Temperature,Current to grid (R Phase)[A],Grid voltage(R Phase)[V],Grid frequency(R Phase)[Hz],Current to grid (S Phase)[A],Grid voltage(S Phase)[V],Grid frequency(S Phase)[Hz],Current to grid (T Phase)[A],Grid voltage(T Phase)[V],Grid frequency(T Phase)[Hz],Reduced amount of CO2[KG],Reduced amount of SO2[KG],Reduced amount of Oil[KG],Reduced amount of Coal[KG]
2015-10-2 7:39:46,33.0,199.4,178.8,0.0,0.0,252.4,11,0,Fault,81.80,31,25,38.0,0.0,240.0,50.00,0.0,240.0,50.00,0.0,243.4,50.00,251.643,7.572,67.643,100.960
2015-10-2 7:40:5,18.0,115.8,115.0,0.0,0.0,170.6,11,0,Fault,0.00,24,23,16.0,0.0,240.5,49.98,0.0,240.4,49.98,0.0,243.5,49.98,170.088,5.118,45.721,68.240
2015-10-2 7:45:5,21.0,522.8,522.0,0.0,0.0,170.6,11,0,Fault,0.00,109,89,20.0,0.0,240.6,50.02,0.0,240.7,50.02,0.0,244.0,50.02,170.088,5.118,45.721,68.240
2015-10-2 7:50:5,23.0,553.6,552.7,0.0,0.0,170.6,11,0,Wait,0.00,117,90,21.0,0.0,239.9,50.00,0.0,240.0,50.00,0.0,243.1,50.00,170.088,5.118,45.721,68.240
2015-10-2 7:55:5,24.0,590.1,576.6,0.0,0.0,170.6,11,0,Fault,0.00,128,92,21.0,0.0,240.4,49.97,0.0,240.3,49.97,0.0,243.7,49.97,170.088,5.118,45.721,68.240
2015-10-2 8:0:5,24.0,581.5,499.8,0.2,0.2,170.6,11,216,Normal,0.00,146,130,33.0,1.0,239.7,49.99,0.8,239.7,49.99,0.9,242.6,49.99,170.088,5.118,45.721,68.240
2015-10-2 8:5:5,25.0,563.7,519.9,0.3,0.2,170.6,11,261,Normal,0.00,171,150,34.0,1.0,239.7,49.98,0.8,239.7,49.98,0.9,242.6,49.98,170.088,5.118,45.721,68.240
2015-10-2 8:10:5,25.0,565.5,513.9,0.3,0.3,170.6,12,319,Normal,0.00,201,178,35.0,1.0,238.4,49.99,0.8,238.5,49.99,0.8,241.9,49.99,170.088,5.118,45.721,68.240
2015-10-2 8:15:5,25.0,550.5,547.9,0.4,0.3,170.6,12,366,Normal,0.00,225,200,36.0,1.0,237.1,49.99,0.8,237.9,49.99,0.8,240.8,49.99,170.088,5.118,45.721,68.240
2015-10-2 8:20:5,26.0,582.4,506.4,0.3,0.3,170.7,12,372,Normal,0.10,229,203,37.0,1.0,237.0,50.01,0.9,237.1,50.01,0.9,240.5,50.01,170.188,5.121,45.748,68.280
2015-10-2 8:25:5,26.0,580.5,519.9,0.3,0.3,170.7,12,371,Normal,0.10,227,203,37.0,1.0,236.2,49.99,0.8,236.6,49.99,0.8,239.6,49.99,170.188,5.121,45.748,68.280
2015-10-2 8:30:5,26.0,558.4,521.8,0.4,0.4,170.7,12,405,Normal,0.10,246,219,38.0,1.0,237.8,50.00,0.9,237.3,50.00,0.9,241.5,50.00,170.188,5.121,45.748,68.280
2015-10-2 8:35:5,26.0,579.7,523.9,0.5,0.5,170.8,12,503,Normal,0.20,296,267,38.0,1.0,237.6,49.97,0.9,237.1,49.97,0.9,241.1,49.97,170.288,5.124,45.774,68.320
2015-10-2 8:40:5,27.0,586.5,537.9,0.6,0.5,170.8,12,618,Normal,0.20,354,323,39.0,1.1,237.4,49.97,1.0,237.3,49.97,1.0,241.4,49.97,170.288,5.124,45.774,68.320
2015-10-2 8:45:5,27.0,575.6,545.0,0.7,0.7,170.9,12,741,Normal,0.30,417,383,39.0,1.2,237.3,50.01,1.2,237.2,50.01,1.1,240.9,50.01,170.387,5.127,45.801,68.360
2015-10-2 8:50:5,27.0,577.5,547.0,0.7,0.7,170.9,12,785,Normal,0.30,439,406,40.0,1.3,236.9,50.01,1.2,237.6,50.01,1.1,240.4,50.01,170.387,5.127,45.801,68.360
2015-10-2 8:55:5,27.0,592.7,558.1,0.8,0.8,171.0,12,886,Normal,0.40,492,454,40.0,1.4,237.3,50.01,1.3,237.7,50.01,1.2,240.9,50.01,170.487,5.130,45.828,68.400
2015-10-2 9:0:5,28.0,600.5,559.0,0.9,0.8,171.1,12,990,Normal,0.50,546,503,41.0,1.4,237.6,49.99,1.4,237.5,49.99,1.3,241.0,49.99,170.587,5.133,45.855,68.440
2015-10-2 9:5:5,28.0,580.6,561.0,0.9,0.8,171.2,12,970,Normal,0.60,534,495,41.0,1.4,237.9,50.00,1.4,237.7,50.00,1.3,241.4,50.00,170.686,5.136,45.882,68.480
2015-10-2 9:10:5,28.0,596.4,557.8,0.8,0.8,171.2,13,912,Normal,0.60,506,466,41.0,1.3,237.8,49.98,1.3,237.9,49.98,1.3,241.6,49.98,170.686,5.136,45.882,68.480
2015-10-2 9:15:5,28.0,596.5,559.0,0.8,0.7,171.3,13,869,Normal,0.70,484,445,42.0,1.4,236.8,50.01,1.3,237.4,50.01,1.2,240.5,50.01,170.786,5.139,45.908,68.520
2015-10-2 9:20:6,28.0,589.5,557.0,0.8,0.7,171.4,13,865,Normal,0.80,482,443,42.0,1.3,237.0,50.00,1.3,237.1,50.00,1.2,241.1,50.00,170.886,5.142,45.935,68.560
2015-10-2 9:25:6,29.0,588.4,550.8,0.7,0.7,171.5,13,791,Normal,0.90,444,407,42.0,1.2,237.0,50.00,1.2,237.1,50.00,1.1,240.5,50.00,170.986,5.145,45.962,68.600
2015-10-2 9:30:6,29.0,610.5,545.9,0.7,0.8,171.5,13,865,Normal,0.90,480,444,43.0,1.3,237.8,49.99,1.3,237.4,49.99,1.2,241.6,49.99,170.986,5.145,45.962,68.600
2015-10-2 9:35:6,29.0,584.4,565.8,0.8,0.7,171.6,13,871,Normal,1.00,484,446,43.0,1.3,237.1,49.99,1.2,237.4,49.99,1.2,240.8,49.99,171.085,5.148,45.989,68.640
2015-10-2 9:40:6,29.0,601.6,565.1,0.7,0.7,171.7,13,852,Normal,1.10,475,437,43.0,1.3,236.5,50.00,1.3,236.6,50.00,1.2,239.6,50.00,171.185,5.151,46.016,68.680
2015-10-2 9:45:6,29.0,600.2,539.8,0.7,0.7,171.7,13,798,Normal,1.10,448,410,43.0,1.2,236.6,49.99,1.2,236.8,49.99,1.1,240.0,49.99,171.185,5.151,46.016,68.680
2015-10-2 9:50:6,29.0,605.6,576.0,1.1,1.1,171.8,13,1276,Normal,1.20,694,642,43.0,1.7,236.8,49.98,1.7,236.9,49.98,1.6,240.5,49.98,171.285,5.154,46.042,68.720
2015-10-2 9:55:6,29.0,609.6,566.0,1.2,1.2,171.9,13,1420,Normal,1.30,766,713,44.0,1.9,236.9,50.00,1.9,237.0,50.00,1.7,241.0,50.00,171.384,5.157,46.069,68.760
2015-10-2 10:0:6,29.0,606.0,562.4,1.3,1.3,172.1,13,1530,Normal,1.50,823,766,44.0,2.0,236.7,49.99,2.1,237.2,49.99,1.8,241.0,49.99,171.584,5.163,46.123,68.840
2015-10-2 10:5:6,30.0,607.6,565.1,1.2,1.2,172.2,13,1456,Normal,1.60,785,731,44.0,1.9,237.5,50.00,2.0,237.5,50.00,1.8,241.1,50.00,171.683,5.166,46.150,68.880
2015-10-2 10:10:6,30.0,615.5,562.0,1.3,1.3,172.3,14,1509,Normal,1.70,811,758,44.0,1.9,237.5,49.98,2.1,237.5,49.98,1.8,241.5,49.98,171.783,5.169,46.176,68.920
2015-10-2 10:15:6,30.0,615.5,584.9,1.5,1.4,172.4,14,1759,Normal,1.80,940,878,45.0,2.3,237.1,50.02,2.4,237.9,50.02,2.1,240.9,50.02,171.883,5.172,46.203,68.960
2015-10-2 10:20:6,30.0,619.5,564.8,1.6,1.6,172.6,14,1931,Normal,2.00,1026,964,45.0,2.5,237.2,49.99,2.5,238.1,49.99,2.4,240.9,49.99,172.082,5.178,46.257,69.040
2015-10-2 10:25:6,30.0,623.5,587.8,2.2,2.2,172.8,14,2622,Normal,2.20,1379,1302,45.0,3.4,238.6,50.00,3.5,238.8,50.00,3.2,242.3,50.00,172.282,5.184,46.310,69.120
2015-10-2 10:30:6,30.0,609.4,579.7,2.4,2.4,173.0,14,2860,Normal,2.40,1502,1417,45.0,3.7,237.9,49.97,3.8,238.3,49.97,3.5,241.6,49.97,172.481,5.190,46.364,69.200
2015-10-2 10:35:6,30.0,608.8,576.2,2.4,2.4,173.3,14,2869,Normal,2.70,1508,1421,46.0,3.8,237.2,49.99,3.8,238.1,49.99,3.5,240.9,49.99,172.780,5.199,46.444,69.320
2015-10-2 10:40:6,30.0,607.9,575.3,3.4,3.4,173.6,14,3997,Normal,3.00,2084,1972,47.0,5.3,238.6,50.00,5.4,238.6,50.00,5.1,242.6,50.00,173.079,5.208,46.525,69.440
2015-10-2 10:45:6,30.0,612.7,583.9,3.2,3.2,173.9,14,3871,Normal,3.30,2023,1907,47.0,5.1,237.7,49.99,5.2,238.2,49.99,4.9,241.4,49.99,173.378,5.217,46.605,69.560
2015-10-2 10:50:6,30.0,610.5,571.8,2.6,2.6,174.2,14,3056,Normal,3.60,1606,1509,48.0,4.0,237.6,50.01,4.1,238.2,50.01,3.8,241.6,50.01,173.677,5.226,46.686,69.680
2015-10-2 10:55:6,31.0,604.5,571.0,1.9,1.9,174.4,14,2264,Normal,3.80,1198,1126,48.0,3.0,236.7,49.99,3.0,237.8,49.99,2.8,240.5,49.99,173.877,5.232,46.739,69.760
2015-10-2 11:0:6,31.0,599.5,552.9,1.7,1.7,174.6,14,1939,Normal,4.00,1032,966,48.0,2.6,237.5,50.01,2.6,237.9,50.01,2.4,241.8,50.01,174.076,5.238,46.793,69.840
2015-10-2 11:5:6,31.0,603.4,570.8,2.1,2.1,174.8,14,2454,Normal,4.20,1293,1221,48.0,3.2,237.6,50.00,3.2,238.3,50.00,3.0,241.4,50.00,174.276,5.244,46.846,69.920
2015-10-2 11:10:6,31.0,594.6,565.1,1.3,1.3,174.9,15,1511,Normal,4.30,811,759,48.0,2.1,237.0,50.00,2.1,237.5,50.00,1.9,241.0,50.00,174.375,5.247,46.873,69.960
2015-10-2 11:15:6,31.0,598.4,568.7,1.6,1.6,175.1,15,1836,Normal,4.50,977,918,48.0,2.4,237.1,49.99,2.4,237.5,49.99,2.2,241.1,49.99,174.575,5.253,46.927,70.040
2015-10-2 11:20:6,31.0,607.5,572.0,1.8,1.8,175.3,15,2165,Normal,4.70,1145,1079,48.0,2.8,238.3,49.99,2.9,238.2,49.99,2.7,242.1,49.99,174.774,5.259,46.980,70.120
2015-10-2 11:25:6,31.0,615.2,574.8,1.4,1.4,175.4,15,1677,Normal,4.80,896,841,48.0,2.3,237.3,49.99,2.2,238.2,49.99,2.0,241.2,49.99,174.874,5.262,47.007,70.160
2015-10-2 11:30:6,31.0,627.6,584.1,2.0,2.0,175.6,15,2430,Normal,5.00,1279,1211,48.0,3.2,237.9,49.99,3.3,238.3,49.99,3.0,241.8,49.99,175.073,5.268,47.061,70.240
2015-10-2 11:35:6,31.0,624.5,581.1,2.2,2.3,175.8,15,2723,Normal,5.20,1430,1352,48.0,3.6,238.4,49.99,3.6,238.8,49.99,3.4,241.8,49.99,175.273,5.274,47.114,70.320
2015-10-2 11:40:6,31.0,609.7,580.1,2.3,2.3,176.0,15,2730,Normal,5.40,1437,1352,48.0,3.6,238.7,50.00,3.6,238.7,50.00,3.4,242.2,50.00,175.472,5.280,47.168,70.400
2015-10-2 11:45:6,31.0,603.4,569.8,2.1,2.1,176.2,15,2436,Normal,5.60,1286,1210,49.0,3.1,238.3,50.00,3.2,238.5,50.00,3.0,241.2,50.00,175.671,5.286,47.222,70.480
2015-10-2 11:50:6,31.0,612.5,564.9,2.1,2.2,176.4,15,2562,Normal,5.80,1351,1270,49.0,3.3,239.3,50.00,3.4,239.1,50.00,3.2,242.4,50.00,175.871,5.292,47.275,70.560
2015-10-2 11:55:6,31.0,609.6,566.0,1.8,1.8,176.6,15,2119,Normal,6.00,1124,1054,49.0,2.8,238.6,49.99,2.8,238.5,49.99,2.7,241.8,49.99,176.070,5.298,47.329,70.640
2015-10-2 12:0:6,31.0,599.3,577.7,2.0,1.9,176.8,15,2278,Normal,6.20,1205,1133,49.0,3.0,239.2,50.00,3.0,239.0,50.00,2.8,242.2,50.00,176.270,5.304,47.382,70.720
2015-10-2 12:5:6,31.0,603.4,581.8,1.8,1.8,177.0,15,2147,Normal,6.40,1140,1067,49.0,2.7,238.9,50.01,2.8,238.9,50.01,2.6,242.4,50.01,176.469,5.310,47.436,70.800
2015-10-2 12:10:6,31.0,601.9,582.5,1.9,1.8,177.2,16,2218,Normal,6.60,1176,1102,49.0,2.8,238.5,50.01,2.9,238.8,50.01,2.7,241.8,50.01,176.668,5.316,47.490,70.880
2015-10-2 12:15:6,31.0,601.8,569.3,1.9,1.9,177.4,16,2224,Normal,6.80,1178,1105,49.0,2.9,237.9,50.01,2.9,237.5,50.01,2.8,241.1,50.01,176.868,5.322,47.543,70.960
2015-10-2 12:20:6,31.0,608.8,564.5,1.6,1.7,177.5,16,1952,Normal,6.90,1039,973,49.0,2.5,237.9,50.01,2.6,237.4,50.01,2.4,241.5,50.01,176.968,5.325,47.570,71.000
2015-10-2 12:25:6,31.0,603.2,572.6,1.6,1.6,177.7,16,1884,Normal,7.10,1004,940,49.0,2.4,237.6,49.98,2.5,238.0,49.98,2.4,240.9,49.98,177.167,5.331,47.624,71.080
2015-10-2 12:30:6,32.0,597.3,575.7,1.8,1.8,177.9,16,2112,Normal,7.30,1119,1053,49.0,2.7,238.8,50.01,2.8,238.7,50.01,2.6,241.8,50.01,177.366,5.337,47.677,71.160
2015-10-2 12:35:6,31.0,625.5,585.8,2.0,2.0,178.1,16,2431,Normal,7.50,1280,1210,49.0,3.1,238.7,49.97,3.3,238.7,49.97,3.0,241.5,49.97,177.566,5.343,47.731,71.240
2015-10-2 12:40:6,32.0,604.9,571.4,2.0,2.0,178.3,16,2418,Normal,7.70,1276,1201,49.0,3.2,238.6,50.01,3.2,238.3,50.01,3.0,242.6,50.01,177.765,5.349,47.784,71.320
2015-10-2 12:45:6,32.0,609.3,582.6,2.0,2.0,178.5,16,2431,Normal,7.90,1283,1207,49.0,3.2,237.7,50.01,3.2,237.8,50.01,3.1,240.7,50.01,177.964,5.355,47.838,71.400
2015-10-2 12:50:6,32.0,609.5,584.9,2.2,2.1,178.7,16,2590,Normal,8.10,1366,1284,49.0,3.3,237.7,50.00,3.5,237.8,50.00,3.2,241.0,50.00,178.164,5.361,47.892,71.480
2015-10-2 12:55:6,32.0,608.0,575.6,2.3,2.2,178.9,16,2674,Normal,8.30,1408,1326,49.0,3.5,239.0,49.99,3.6,238.6,49.99,3.4,242.6,49.99,178.363,5.367,47.945,71.560
2015-10-2 13:0:6,32.0,619.1,565.3,2.3,2.4,179.1,16,2794,Normal,8.50,1469,1385,49.0,3.7,236.7,50.02,3.7,237.9,50.02,3.5,240.0,50.02,178.563,5.373,47.999,71.640
