Time,Temperature,PV1 Voltage[V],PV2 Voltage[V],PV1 Current[A],PV2 Current[A],Total energy[KW.Hr],Total operation hours[Hr],Total AC Power[W],Mode,Daily Energy[KW.Hr],PV1 Input Power[W],PV2 Input Power[W],Heatsink Temperature,Current to grid (R Phase)[A],Grid voltage(R Phase)[V],Grid frequency(R Phase)[Hz],Current to grid (S Phase)[A],Grid voltage(S Phase)[V],Grid frequency(S Phase)[Hz],Current to grid (T Phase)[A],Grid voltage(T Phase)[V],Grid frequency(T Phase)[Hz],Reduced amount of CO2[KG],Reduced amount of SO2[KG],Reduced amount of Oil[KG],Reduced amount of Coal[KG]
2015-10-2 7:40:4,19.0,117.9,117.0,0.0,0.0,206.2,11,0,Fault,0.00,29,24,9.0,0.0,242.0,49.99,0.0,240.8,49.99,0.0,242.4,49.99,205.581,6.186,55.262,82.480
2015-10-2 7:45:4,22.0,687.9,687.0,0.0,0.0,206.2,11,0,Fault,0.00,164,120,14.0,0.0,242.1,50.01,0.0,240.9,50.01,0.0,242.5,50.01,205.581,6.186,55.262,82.480
2015-10-2 7:50:4,24.0,557.4,556.7,0.2,0.2,206.2,11,227,Normal,0.00,161,126,27.0,1.1,241.1,50.00,0.8,240.1,50.00,0.8,241.5,50.00,205.581,6.186,55.262,82.480
2015-10-2 7:55:4,25.0,600.6,599.8,0.3,0.2,206.2,11,282,Normal,0.00,190,152,28.0,1.0,241.1,49.97,0.8,240.0,49.97,0.8,241.5,49.97,205.581,6.186,55.262,82.480
2015-10-2 8:0:4,26.0,626.8,626.1,0.3,0.2,206.2,12,333,Normal,0.00,217,176,30.0,1.0,241.1,50.00,0.8,240.0,50.00,0.8,241.6,50.00,205.581,6.186,55.262,82.480
2015-10-2 8:5:4,26.0,676.4,675.7,0.3,0.3,206.2,12,397,Normal,0.00,251,206,32.0,1.0,239.9,49.98,0.8,239.6,49.98,0.8,240.6,49.98,205.581,6.186,55.262,82.480
2015-10-2 8:10:4,26.0,681.7,672.8,0.4,0.3,206.3,12,468,Normal,0.10,286,241,33.0,1.0,239.1,49.99,0.8,238.9,49.99,0.8,240.3,49.99,205.681,6.189,55.288,82.520
2015-10-2 8:15:4,26.0,669.4,688.1,0.4,0.3,206.3,12,528,Normal,0.10,317,271,34.0,1.0,238.1,49.98,0.8,238.1,49.98,0.9,239.8,49.98,205.681,6.189,55.288,82.520
2015-10-2 8:20:4,27.0,688.4,703.2,0.4,0.3,206.4,12,540,Normal,0.20,324,275,35.0,1.0,237.9,50.01,0.8,237.6,50.01,0.8,239.5,50.01,205.781,6.192,55.315,82.560
2015-10-2 8:25:4,27.0,692.4,679.8,0.4,0.4,206.4,12,532,Normal,0.20,318,273,35.0,0.9,237.5,50.00,0.8,237.0,50.00,0.8,238.9,50.00,205.781,6.192,55.315,82.560
2015-10-2 8:30:4,27.0,682.4,689.2,0.5,0.4,206.4,12,579,Normal,0.20,342,297,35.0,1.0,238.0,50.00,0.8,237.5,50.00,0.8,239.4,50.00,205.781,6.192,55.315,82.560
2015-10-2 8:35:4,27.0,685.4,677.9,0.5,0.5,206.5,12,704,Normal,0.30,405,359,35.0,1.1,238.3,49.97,1.0,237.5,49.97,1.0,239.6,49.97,205.881,6.195,55.342,82.600
2015-10-2 8:40:4,28.0,721.7,714.9,0.6,0.6,206.6,12,847,Normal,0.40,476,430,36.0,1.2,237.5,49.97,1.1,237.3,49.97,1.0,238.9,49.97,205.980,6.198,55.369,82.640
2015-10-2 8:45:4,28.0,702.4,712.4,0.7,0.7,206.6,12,1009,Normal,0.40,558,510,37.0,1.3,238.1,50.01,1.3,237.2,50.01,1.2,239.4,50.01,205.980,6.198,55.369,82.640
2015-10-2 8:50:4,28.0,692.4,685.9,0.8,0.7,206.7,12,1063,Normal,0.50,585,538,37.0,1.4,238.8,50.01,1.5,238.0,50.01,1.3,240.3,50.01,206.080,6.201,55.396,82.680
2015-10-2 8:55:4,28.0,715.6,708.9,0.9,0.8,206.8,12,1186,Normal,0.60,647,599,37.0,1.4,238.2,50.00,1.5,237.6,50.00,1.4,239.6,50.00,206.180,6.204,55.422,82.720
2015-10-2 9:0:4,28.0,723.7,715.9,0.9,0.9,206.9,13,1313,Normal,0.70,710,663,37.0,1.5,237.4,49.99,1.6,237.2,49.99,1.5,238.8,49.99,206.279,6.207,55.449,82.760
2015-10-2 9:5:4,28.0,729.7,702.9,0.9,0.9,207.0,13,1299,Normal,0.80,702,656,37.0,1.5,237.4,50.00,1.6,237.5,50.00,1.5,238.9,50.00,206.379,6.210,55.476,82.800
2015-10-2 9:10:11,29.0,724.7,700.9,0.9,0.8,207.1,13,1217,Normal,0.90,662,614,37.0,1.4,237.9,49.98,1.5,237.6,49.98,1.4,239.2,49.98,206.479,6.213,55.503,82.840
2015-10-2 9:15:12,29.0,703.4,714.4,0.8,0.8,207.2,13,1152,Normal,1.00,630,582,38.0,1.5,238.0,50.01,1.5,237.6,50.01,1.3,239.7,50.01,206.578,6.216,55.530,82.880
2015-10-2 9:20:12,29.0,715.5,706.9,0.8,0.8,207.3,13,1151,Normal,1.10,629,582,38.0,1.5,236.9,50.00,1.5,237.0,50.00,1.3,239.0,50.00,206.678,6.219,55.556,82.920
2015-10-2 9:25:12,29.0,701.4,712.4,0.8,0.7,207.4,13,1055,Normal,1.20,581,533,39.0,1.3,237.4,50.00,1.4,237.3,50.00,1.2,239.0,50.00,206.778,6.222,55.583,82.960
2015-10-2 9:30:12,29.0,700.5,693.9,0.9,0.8,207.5,13,1179,Normal,1.30,643,595,39.0,1.5,237.9,49.99,1.5,237.5,49.99,1.3,239.5,49.99,206.878,6.225,55.610,83.000
