Time,Temperature,PV1 Voltage[V],PV2 Voltage[V],PV1 Current[A],PV2 Current[A],Total energy[KW.Hr],Total operation hours[Hr],Total AC Power[W],Mode,Daily Energy[KW.Hr],PV1 Input Power[W],PV2 Input Power[W],Heatsink Temperature,Current to grid (R Phase)[A],Grid voltage(R Phase)[V],Grid frequency(R Phase)[Hz],Current to grid (S Phase)[A],Grid voltage(S Phase)[V],Grid frequency(S Phase)[Hz],Current to grid (T Phase)[A],Grid voltage(T Phase)[V],Grid frequency(T Phase)[Hz],Reduced amount of CO2[KG],Reduced amount of SO2[KG],Reduced amount of Oil[KG],Reduced amount of Coal[KG]
2015-10-17 7:46:14,29.0,190.2,199.4,0.0,0.0,1070.9,179,0,Fault,13.60,27,25,31.0,0.0,240.1,50.02,0.0,238.6,50.02,0.0,242.4,50.02,1067.687,32.127,287.001,428.360
2015-10-17 7:46:33,16.0,115.6,115.3,0.0,0.0,1057.3,179,0,Fault,0.00,22,21,11.0,0.0,242.0,50.01,0.0,240.9,50.01,0.0,244.4,50.01,1054.128,31.719,283.356,422.920
2015-10-17 7:51:34,19.0,529.2,528.8,0.0,0.0,1057.3,179,0,Fault,0.00,98,78,15.0,0.0,241.9,49.99,0.0,240.7,49.99,0.0,244.3,49.99,1054.128,31.719,283.356,422.920
2015-10-17 7:56:34,21.0,550.6,550.1,0.0,0.0,1057.3,179,0,Wait,0.00,103,80,17.0,0.0,241.7,50.01,0.0,240.6,50.01,0.0,244.3,50.01,1054.128,31.719,283.356,422.920
2015-10-17 8:1:34,22.0,576.7,576.1,0.0,0.0,1057.3,179,0,Fault,0.00,110,79,18.0,0.0,242.0,50.00,0.0,240.7,50.00,0.0,244.4,50.00,1054.128,31.719,283.356,422.920
2015-10-17 8:6:34,22.0,528.2,548.1,0.2,0.2,1057.3,179,198,Normal,0.00,140,117,30.0,1.0,240.4,49.98,0.8,239.1,49.98,0.8,242.9,49.98,1054.128,31.719,283.356,422.920
2015-10-17 8:11:34,22.0,585.0,502.1,0.3,0.2,1057.3,179,268,Normal,0.00,176,151,32.0,1.0,240.1,50.00,0.8,238.5,50.00,0.8,242.6,50.00,1054.128,31.719,283.356,422.920
2015-10-17 8:16:34,23.0,552.9,544.3,0.3,0.3,1057.3,180,327,Normal,0.00,206,181,32.0,1.0,240.3,50.00,0.8,238.8,50.00,0.8,243.1,50.00,1054.128,31.719,283.356,422.920
2015-10-17 8:21:34,23.0,569.9,559.8,0.3,0.3,1057.3,180,349,Normal,0.00,218,191,32.0,1.0,239.8,49.99,0.9,238.7,49.99,0.8,242.2,49.99,1054.128,31.719,283.356,422.920
2015-10-17 8:26:34,23.0,584.8,567.4,0.4,0.4,1057.4,180,472,Normal,0.10,282,250,33.0,1.0,239.5,50.01,0.9,238.6,50.01,0.9,241.8,50.01,1054.228,31.722,283.383,422.960
