Time,Temperature,PV1 Voltage[V],PV2 Voltage[V],PV1 Current[A],PV2 Current[A],Total energy[KW.Hr],Total operation hours[Hr],Total AC Power[W],Mode,Daily Energy[KW.Hr],PV1 Input Power[W],PV2 Input Power[W],Heatsink Temperature,Current to grid (R Phase)[A],Grid voltage(R Phase)[V],Grid frequency(R Phase)[Hz],Current to grid (S Phase)[A],Grid voltage(S Phase)[V],Grid frequency(S Phase)[Hz],Current to grid (T Phase)[A],Grid voltage(T Phase)[V],Grid frequency(T Phase)[Hz],Reduced amount of CO2[KG],Reduced amount of SO2[KG],Reduced amount of Oil[KG],Reduced amount of Coal[KG]
2015-10-9 7:39:10,17.0,120.3,119.4,0.0,0.0,756.7,92,0,Fault,0.00,31,24,6.0,0.0,241.8,49.98,0.0,240.5,49.98,0.0,242.2,49.98,754.430,22.701,202.796,302.680
2015-10-9 7:44:10,19.0,718.0,717.0,0.0,0.0,756.7,92,0,Fault,0.00,180,124,11.0,0.0,241.7,50.00,0.0,240.4,50.00,0.0,242.2,50.00,754.430,22.701,202.796,302.680
2015-10-9 7:49:10,22.0,752.1,751.2,0.0,0.0,756.7,92,0,Wait,0.00,187,128,14.0,0.0,241.9,49.99,0.0,240.7,49.99,0.0,242.7,49.99,754.430,22.701,202.796,302.680
2015-10-9 7:54:10,23.0,602.0,601.2,0.3,0.2,756.7,92,301,Normal,0.00,204,157,27.0,1.1,241.0,49.99,0.8,239.7,49.99,0.8,241.4,49.99,754.430,22.701,202.796,302.680
2015-10-9 7:59:10,23.0,664.0,663.3,0.3,0.2,756.7,92,386,Normal,0.00,249,197,30.0,1.0,239.6,50.01,0.9,238.6,50.01,0.8,240.5,50.01,754.430,22.701,202.796,302.680
2015-10-9 8:4:10,23.0,725.1,724.4,0.3,0.3,756.7,92,463,Normal,0.00,289,233,32.0,1.0,238.6,49.98,0.9,237.5,49.98,0.8,239.7,49.98,754.430,22.701,202.796,302.680
2015-10-9 8:9:10,24.0,738.5,719.2,0.4,0.3,756.8,93,550,Normal,0.10,332,278,33.0,1.0,237.9,50.01,0.9,237.4,50.01,0.9,239.6,50.01,754.530,22.704,202.822,302.720
2015-10-9 8:14:10,24.0,706.9,700.2,0.5,0.4,756.8,93,692,Normal,0.10,403,349,34.0,1.0,238.6,49.98,1.0,237.0,49.98,1.0,239.2,49.98,754.530,22.704,202.822,302.720
2015-10-9 8:19:10,24.0,750.3,733.2,0.6,0.5,756.9,93,857,Normal,0.20,486,431,34.0,1.1,238.7,49.98,1.1,237.1,49.98,1.0,239.5,49.98,754.629,22.707,202.849,302.760
2015-10-9 8:24:10,25.0,748.3,741.2,0.7,0.6,757.0,93,992,Normal,0.30,553,498,34.0,1.2,238.2,50.00,1.3,236.8,50.00,1.2,239.2,50.00,754.729,22.710,202.876,302.800
2015-10-9 8:29:10,25.0,762.6,742.2,0.8,0.7,757.1,93,1137,Normal,0.40,625,571,35.0,1.5,237.5,50.02,1.5,236.5,50.02,1.4,238.7,50.02,754.829,22.713,202.903,302.840
2015-10-9 8:34:10,26.0,759.3,751.2,0.9,0.8,757.2,93,1309,Normal,0.50,714,655,35.0,1.5,236.4,49.98,1.6,235.4,49.98,1.5,237.8,49.98,754.928,22.716,202.930,302.880
2015-10-9 8:39:10,26.0,806.6,798.9,1.0,1.0,757.3,93,1656,Normal,0.60,884,831,35.0,1.7,239.3,49.99,1.9,239.1,49.99,1.8,241.0,49.99,755.028,22.719,202.956,302.920
2015-10-9 8:44:10,26.0,822.0,821.3,1.2,1.1,757.4,93,1914,Normal,0.70,1009,965,36.0,2.0,239.4,50.01,2.2,238.9,50.01,2.1,241.2,50.01,755.128,22.722,202.983,302.960
2015-10-9 8:49:10,26.0,769.2,777.4,1.3,1.3,757.6,93,2041,Normal,0.90,1077,1023,36.0,2.3,240.1,49.99,2.4,239.5,49.99,2.3,241.2,49.99,755.327,22.728,203.037,303.040
2015-10-9 8:54:10,27.0,788.3,796.2,1.9,1.8,757.8,93,2956,Normal,1.10,1525,1490,36.0,3.3,240.1,50.01,3.6,239.6,50.01,3.4,242.0,50.01,755.527,22.734,203.090,303.120
2015-10-9 8:59:10,27.0,767.7,776.0,1.7,1.6,758.0,93,2548,Normal,1.30,1340,1267,37.0,2.8,240.2,50.00,3.1,240.2,50.00,2.9,241.7,50.00,755.726,22.740,203.144,303.200
2015-10-9 9:4:11,27.0,773.4,764.9,1.5,1.4,758.2,94,2229,Normal,1.50,1166,1122,37.0,2.5,240.8,50.02,2.7,240.4,50.02,2.5,242.7,50.02,755.925,22.746,203.198,303.280
2015-10-9 9:9:12,27.0,780.5,773.9,1.7,1.7,758.4,94,2625,Normal,1.70,1362,1322,38.0,3.0,240.1,49.99,3.2,240.0,49.99,3.0,241.9,49.99,756.125,22.752,203.251,303.360
2015-10-9 9:14:12,28.0,780.5,739.9,2.1,2.2,758.7,94,3299,Normal,2.00,1703,1656,39.0,3.9,240.4,50.00,4.1,240.6,50.00,3.8,242.5,50.00,756.424,22.761,203.332,303.480
2015-10-9 9:19:12,28.0,784.1,790.3,3.9,3.9,759.1,94,6071,Normal,2.40,3088,3119,41.0,7.7,242.3,50.00,7.9,241.2,50.00,7.6,243.7,50.00,756.823,22.773,203.439,303.640
2015-10-9 9:24:12,28.0,791.0,775.0,3.6,3.7,759.4,94,5667,Normal,2.70,2875,2919,42.0,7.1,240.9,50.00,7.4,240.9,50.00,7.1,242.9,50.00,757.122,22.782,203.519,303.760
2015-10-9 9:29:12,28.0,787.0,770.0,3.8,4.0,759.9,94,6029,Normal,3.20,3068,3096,43.0,7.6,241.2,49.99,7.9,241.7,49.99,7.6,243.1,49.99,757.620,22.797,203.653,303.960
2015-10-9 9:34:12,29.0,772.9,766.1,4.2,4.2,760.5,94,6400,Normal,3.80,3263,3280,45.0,8.3,237.5,49.98,8.5,238.4,49.98,8.2,239.4,49.98,758.218,22.815,203.814,304.200
2015-10-9 9:39:12,29.0,771.9,758.1,4.4,4.5,761.0,94,6761,Normal,4.30,3455,3458,47.0,8.7,238.9,50.00,9.1,238.5,50.00,8.7,240.7,50.00,758.717,22.830,203.948,304.400
2015-10-9 9:44:12,29.0,756.1,769.1,4.7,4.7,761.6,94,7102,Normal,4.90,3629,3632,48.0,9.2,239.0,50.00,9.5,238.7,50.00,9.1,240.7,50.00,759.315,22.848,204.109,304.640
2015-10-9 9:49:12,30.0,767.9,750.1,4.9,5.0,762.2,94,7473,Normal,5.50,3817,3824,50.0,9.7,239.2,49.99,10.1,238.6,49.99,9.7,241.0,49.99,759.913,22.866,204.270,304.880
2015-10-9 9:54:12,30.0,748.1,761.1,5.3,5.2,762.8,94,7873,Normal,6.10,4027,4022,52.0,10.3,238.9,50.00,10.7,239.4,50.00,10.2,240.9,50.00,760.512,22.884,204.430,305.120
2015-10-9 9:59:12,30.0,752.9,745.1,5.5,5.6,763.5,94,8277,Normal,6.80,4229,4234,54.0,10.9,238.8,50.00,11.2,239.4,50.00,10.8,240.8,50.00,761.210,22.905,204.618,305.400
2015-10-9 10:4:12,30.0,740.1,753.1,5.9,5.8,764.2,95,8592,Normal,7.50,4392,4393,56.0,11.3,240.3,49.99,11.6,239.9,49.99,11.2,241.7,49.99,761.907,22.926,204.806,305.680
2015-10-9 10:9:12,31.0,751.9,734.0,6.0,6.2,764.9,95,8994,Normal,8.20,4593,4602,58.0,11.9,240.5,50.00,12.1,240.1,50.00,11.8,241.8,50.00,762.605,22.947,204.993,305.960
2015-10-9 10:14:12,31.0,744.9,737.0,6.4,6.4,765.7,95,9377,Normal,9.00,4789,4798,60.0,12.4,239.3,50.00,12.7,239.8,50.00,12.3,241.1,50.00,763.403,22.971,205.208,306.280
2015-10-9 10:19:12,31.0,729.1,742.0,6.7,6.6,766.5,95,9715,Normal,9.80,4961,4972,62.0,12.8,239.6,49.99,13.2,240.2,49.99,12.8,241.2,49.99,764.201,22.995,205.422,306.600
2015-10-9 10:24:12,31.0,737.7,730.0,6.9,7.0,767.3,95,10080,Normal,10.60,5153,5167,65.0,13.4,239.9,50.00,13.7,240.1,50.00,13.3,241.5,50.00,764.998,23.019,205.636,306.920
2015-10-9 10:29:12,32.0,737.7,720.0,7.1,7.3,768.2,95,10337,Normal,11.50,5288,5295,49.0,13.8,239.1,50.00,14.1,240.4,50.00,13.6,241.4,50.00,765.895,23.046,205.878,307.280
2015-10-9 10:34:12,32.0,733.6,722.0,7.4,7.5,769.1,95,10686,Normal,12.40,5464,5476,43.0,14.3,239.9,50.00,14.5,240.5,50.00,14.2,241.4,50.00,766.793,23.073,206.119,307.640
2015-10-9 10:39:12,32.0,723.1,737.8,7.7,7.6,770.0,95,11057,Normal,13.30,5656,5665,41.0,14.8,240.8,49.98,15.0,240.6,49.98,14.6,242.1,49.98,767.690,23.100,206.360,308.000
2015-10-9 10:44:13,32.0,724.5,719.0,8.0,8.1,770.9,95,11450,Normal,14.20,5853,5870,40.0,15.3,241.5,50.00,15.6,241.1,50.00,15.2,242.9,50.00,768.587,23.127,206.601,308.360
2015-10-9 10:49:13,32.0,716.1,723.6,8.4,8.3,771.9,95,11835,Normal,15.20,6049,6067,40.0,15.8,239.8,49.99,16.2,240.2,49.99,15.8,240.9,49.99,769.584,23.157,206.869,308.760
2015-10-9 10:54:13,32.0,712.1,720.6,8.6,8.5,772.9,95,12096,Normal,16.20,6180,6204,39.0,16.2,241.9,50.00,16.5,241.5,50.00,16.0,243.5,50.00,770.581,23.187,207.137,309.160
2015-10-9 10:59:13,32.0,720.4,712.0,9.0,9.1,773.9,95,12768,Normal,17.20,6528,6568,40.0,17.1,241.0,50.00,17.4,241.4,50.00,17.0,242.5,50.00,771.578,23.217,207.405,309.560
2015-10-9 11:4:13,32.0,701.1,716.6,9.2,9.1,774.9,96,12748,Normal,18.20,6518,6558,40.0,17.1,240.6,50.00,17.4,241.7,50.00,17.0,241.7,50.00,772.575,23.247,207.673,309.960
2015-10-9 11:9:13,32.0,710.3,703.1,9.2,9.3,776.0,96,12907,Normal,19.30,6602,6636,40.0,17.4,241.4,50.00,17.8,241.5,50.00,17.2,243.6,50.00,773.672,23.280,207.968,310.400
2015-10-9 11:14:13,33.0,710.3,702.1,9.6,9.8,777.1,96,13460,Normal,20.40,6882,6924,41.0,18.1,241.1,50.00,18.5,241.3,50.00,18.0,242.4,50.00,774.769,23.313,208.263,310.840
2015-10-9 11:19:13,33.0,733.5,706.0,9.3,9.7,778.2,96,13420,Normal,21.50,6850,6915,41.0,17.9,241.5,50.00,18.3,241.5,50.00,17.8,243.4,50.00,775.865,23.346,208.558,311.280
2015-10-9 11:24:13,33.0,727.5,709.1,9.6,9.9,779.3,96,13805,Normal,22.60,7067,7092,42.0,18.5,240.5,50.01,18.8,240.8,50.01,18.4,241.3,50.01,776.962,23.379,208.852,311.720
2015-10-9 11:29:13,33.0,733.5,709.0,9.6,9.9,780.5,96,13843,Normal,23.80,7095,7104,41.0,18.5,241.0,49.99,18.9,241.5,49.99,18.4,241.9,49.99,778.159,23.415,209.174,312.200
2015-10-9 11:34:13,33.0,722.4,703.1,9.9,10.2,781.7,96,14084,Normal,25.00,7235,7211,42.0,18.9,242.4,49.99,19.2,242.0,49.99,18.7,243.1,49.99,779.355,23.451,209.496,312.680
2015-10-9 11:39:13,33.0,715.2,704.0,10.2,10.3,782.8,96,14301,Normal,26.10,7352,7316,42.0,19.2,242.2,50.00,19.5,242.1,50.00,19.0,243.3,50.00,780.452,23.484,209.790,313.120
2015-10-9 11:44:13,33.0,718.3,713.0,10.3,10.4,784.0,96,14566,Normal,27.30,7484,7456,43.0,19.5,243.1,50.00,19.8,242.8,50.00,19.3,244.6,50.00,781.648,23.520,210.112,313.600
