Time,Temperature,PV1 Voltage[V],PV2 Voltage[V],PV1 Current[A],PV2 Current[A],Total energy[KW.Hr],Total operation hours[Hr],Total AC Power[W],Mode,Daily Energy[KW.Hr],PV1 Input Power[W],PV2 Input Power[W],Heatsink Temperature,Current to grid (R Phase)[A],Grid voltage(R Phase)[V],Grid frequency(R Phase)[Hz],Current to grid (S Phase)[A],Grid voltage(S Phase)[V],Grid frequency(S Phase)[Hz],Current to grid (T Phase)[A],Grid voltage(T Phase)[V],Grid frequency(T Phase)[Hz],Reduced amount of CO2[KG],Reduced amount of SO2[KG],Reduced amount of Oil[KG],Reduced amount of Coal[KG]
2015-3-5 7:39:26,0.0,110.2,109.2,0.0,0.0,79.7,39,0,Fault,0.00,0,0,0.0,0.0,240.4,49.99,0.0,238.9,49.99,0.0,242.1,49.99,79.461,2.391,21.360,31.880
2015-3-5 7:39:45,10.0,112.5,111.4,0.0,0.0,79.7,39,0,Fault,0.00,0,0,-2.0,0.0,240.3,50.00,0.0,238.9,50.00,0.0,241.9,50.00,79.461,2.391,21.360,31.880
2015-3-5 7:44:30,11.0,117.2,116.2,0.0,0.0,79.7,39,0,Fault,0.00,0,0,0.0,0.0,240.2,50.00,0.0,238.5,50.00,0.0,241.7,50.00,79.461,2.391,21.360,31.880
2015-3-5 7:49:30,13.0,127.4,126.3,0.0,0.0,79.7,39,0,Fault,0.00,0,0,3.0,0.0,240.1,49.97,0.0,238.7,49.97,0.0,241.7,49.97,79.461,2.391,21.360,31.880
2015-3-5 7:54:30,14.0,724.5,722.6,0.0,0.0,79.7,39,0,Fault,0.00,0,0,5.0,0.0,240.4,50.01,0.0,238.7,50.01,0.0,242.0,50.01,79.461,2.391,21.360,31.880
2015-3-5 7:59:30,15.0,746.4,744.5,0.0,0.0,79.7,39,0,Wait,0.00,0,0,7.0,0.0,240.1,50.00,0.0,238.4,50.00,0.0,241.6,50.00,79.461,2.391,21.360,31.880
2015-3-5 8:1:52,15.0,753.2,751.2,0.0,0.0,79.7,39,0,Wait,0.00,0,0,7.0,0.0,239.4,49.99,0.0,238.3,49.99,0.0,241.0,49.99,79.461,2.391,21.360,31.880
2015-3-5 8:6:53,15.0,560.9,560.0,0.1,0.0,79.7,39,0,Normal,0.00,84,48,22.0,0.8,240.0,50.00,0.7,238.7,50.00,0.8,241.6,50.00,79.461,2.391,21.360,31.880
2015-3-5 8:11:53,16.0,607.4,582.8,0.1,0.0,79.7,39,0,Normal,0.00,96,52,23.0,0.8,243.2,50.01,0.8,241.1,50.01,0.8,244.8,50.01,79.461,2.391,21.360,31.880
2015-3-5 8:18:46,16.0,606.3,604.2,0.1,0.0,79.7,39,0,Normal,0.00,75,45,24.0,0.9,242.8,49.99,0.8,241.6,49.99,0.8,244.4,49.99,79.461,2.391,21.360,31.880
2015-3-5 8:23:46,17.0,610.7,609.1,0.1,0.1,79.7,39,0,Normal,0.00,120,67,25.0,0.8,243.0,50.00,0.7,241.6,50.00,0.8,244.6,50.00,79.461,2.391,21.360,31.880
2015-3-5 8:28:46,17.0,614.2,612.5,0.2,0.1,79.7,39,23,Normal,0.00,143,78,25.0,0.8,241.5,49.99,0.8,241.2,49.99,0.7,243.5,49.99,79.461,2.391,21.360,31.880
2015-3-5 8:29:28,17.0,609.5,612.4,0.2,0.1,79.7,39,26,Normal,0.00,144,78,25.0,0.8,241.3,49.99,0.8,240.4,49.99,0.8,243.3,49.99,79.461,2.391,21.360,31.880
2015-3-5 8:34:29,17.0,639.2,624.4,0.2,0.1,79.7,40,28,Normal,0.00,169,89,25.0,0.8,243.4,50.00,0.8,242.0,50.00,0.8,244.8,50.00,79.461,2.391,21.360,31.880
2015-3-5 8:39:30,17.0,612.2,610.6,0.2,0.1,79.7,40,22,Normal,0.00,142,78,25.0,0.8,242.9,49.99,0.7,241.1,49.99,0.8,244.4,49.99,79.461,2.391,21.360,31.880
2015-3-5 8:40:32,18.0,609.0,607.3,0.1,0.1,79.7,40,0,Normal,0.00,119,67,26.0,0.8,242.7,50.01,0.7,240.9,50.01,0.8,244.5,50.01,79.461,2.391,21.360,31.880
2015-3-5 8:43:44,17.0,605.1,603.3,0.1,0.0,79.7,40,0,Normal,0.00,103,60,25.0,0.8,242.3,49.98,0.8,241.5,49.98,0.8,244.4,49.98,79.461,2.391,21.360,31.880
2015-3-5 8:48:44,18.0,609.0,607.4,0.2,0.1,79.7,40,0,Normal,0.00,125,70,26.0,0.8,242.8,49.98,0.7,241.1,49.98,0.8,244.8,49.98,79.461,2.391,21.360,31.880
2015-3-5 8:53:44,18.0,601.8,600.1,0.2,0.1,79.7,40,4,Normal,0.00,122,68,25.0,0.8,239.6,50.00,0.8,238.6,50.00,0.8,241.2,50.00,79.461,2.391,21.360,31.880
2015-3-5 8:58:45,18.0,600.1,598.4,0.1,0.1,79.7,40,0,Normal,0.00,111,63,27.0,0.8,240.3,49.97,0.7,238.8,49.97,0.8,241.7,49.97,79.461,2.391,21.360,31.880
2015-3-5 9:3:45,18.0,599.7,598.0,0.1,0.1,79.7,40,0,Normal,0.00,108,62,26.0,0.8,240.1,49.99,0.7,238.9,49.99,0.8,241.7,49.99,79.461,2.391,21.360,31.880
2015-3-5 9:8:45,19.0,573.2,570.8,0.2,0.1,79.7,40,0,Normal,0.00,116,66,26.0,0.8,239.0,49.99,0.7,237.6,49.99,0.8,240.7,49.99,79.461,2.391,21.360,31.880
2015-3-5 9:13:45,19.0,610.8,609.1,0.2,0.1,79.7,40,0,Normal,0.00,122,69,27.0,0.8,244.2,50.01,0.7,242.2,50.01,0.8,245.8,50.01,79.461,2.391,21.360,31.880
2015-3-5 9:18:45,19.0,597.9,608.5,0.2,0.1,79.7,40,7,Normal,0.00,128,72,27.0,0.8,242.9,49.99,0.8,241.7,49.99,0.8,244.8,49.99,79.461,2.391,21.360,31.880
2015-3-5 9:23:45,19.0,609.4,607.8,0.2,0.1,79.7,40,7,Normal,0.00,128,72,27.0,0.8,242.3,49.99,0.8,240.7,49.99,0.8,243.9,49.99,79.461,2.391,21.360,31.880
2015-3-5 9:28:45,19.0,627.3,625.7,0.2,0.1,79.7,40,24,Normal,0.00,153,84,28.0,0.8,241.0,50.01,0.8,240.2,50.01,0.8,242.8,50.01,79.461,2.391,21.360,31.880
2015-3-5 9:33:45,19.0,610.3,608.7,0.2,0.1,79.7,40,23,Normal,0.00,141,78,27.0,0.8,242.1,50.01,0.8,240.8,50.01,0.8,243.8,50.01,79.461,2.391,21.360,31.880
2015-3-5 9:38:45,19.0,612.9,611.2,0.2,0.1,79.7,41,20,Normal,0.00,139,77,28.0,0.8,242.6,50.00,0.8,240.3,50.00,0.9,244.9,50.00,79.461,2.391,21.360,31.880
2015-3-5 9:43:45,19.0,655.9,654.2,0.2,0.1,79.7,41,24,Normal,0.00,175,95,29.0,0.8,243.6,49.99,0.8,241.6,49.99,0.8,245.1,49.99,79.461,2.391,21.360,31.880
2015-3-5 9:48:45,19.0,664.1,691.4,0.3,0.1,79.7,41,43,Normal,0.00,215,116,31.0,0.8,244.0,50.00,0.8,242.0,50.00,0.9,246.0,50.00,79.461,2.391,21.360,31.880
2015-3-5 9:53:45,20.0,649.7,648.0,0.2,0.1,79.7,41,25,Normal,0.00,169,93,29.0,0.8,241.6,50.00,0.8,240.6,50.00,0.8,244.3,50.00,79.461,2.391,21.360,31.880
2015-3-5 9:58:45,19.0,627.8,626.2,0.2,0.1,79.7,41,31,Normal,0.00,157,86,28.0,0.9,241.9,50.00,0.8,241.1,50.00,0.8,243.1,50.00,79.461,2.391,21.360,31.880
2015-3-5 10:3:45,20.0,655.2,653.5,0.2,0.1,79.7,41,25,Normal,0.00,173,94,30.0,0.8,242.5,49.97,0.8,241.9,49.97,0.8,244.6,49.97,79.461,2.391,21.360,31.880
2015-3-5 10:8:45,20.0,643.8,642.1,0.2,0.1,79.7,41,24,Normal,0.00,165,90,30.0,0.8,244.1,49.99,0.8,242.7,49.99,0.8,246.0,49.99,79.461,2.391,21.360,31.880
2015-3-5 10:13:45,20.0,644.4,617.9,0.2,0.1,79.7,41,27,Normal,0.00,170,92,30.0,0.8,245.0,49.98,0.7,242.5,49.98,0.9,246.8,49.98,79.461,2.391,21.360,31.880
2015-3-5 10:18:45,20.0,681.0,679.2,0.2,0.1,79.7,41,25,Normal,0.00,191,103,31.0,0.8,242.6,49.97,0.8,241.6,49.97,0.8,245.0,49.97,79.461,2.391,21.360,31.880
2015-3-5 10:23:45,20.0,655.4,653.7,0.2,0.1,79.7,41,24,Normal,0.00,173,95,30.0,0.8,243.1,50.00,0.8,242.0,50.00,0.8,245.1,50.00,79.461,2.391,21.360,31.880
2015-3-5 10:28:45,20.0,646.9,638.3,0.2,0.1,79.7,41,25,Normal,0.00,169,93,29.0,0.8,243.7,50.00,0.8,241.6,50.00,0.9,245.4,50.00,79.461,2.391,21.360,31.880
2015-3-5 10:33:45,20.0,743.9,739.3,0.4,0.2,79.7,41,160,Normal,0.00,327,174,33.0,0.9,244.7,49.99,0.8,242.5,49.99,0.9,246.8,49.99,79.461,2.391,21.360,31.880
2015-3-5 10:38:45,20.0,766.0,656.7,0.4,0.2,79.7,42,152,Normal,0.00,326,182,33.0,0.9,242.4,49.99,0.8,240.6,49.99,0.9,244.9,49.99,79.461,2.391,21.360,31.880
2015-3-5 10:43:45,20.0,652.8,709.7,0.4,0.2,79.7,42,145,Normal,0.00,291,157,33.0,0.9,243.7,49.98,0.8,242.3,49.98,0.9,245.7,49.98,79.461,2.391,21.360,31.880
2015-3-5 10:48:45,20.0,639.9,624.8,0.4,0.2,79.7,42,251,Normal,0.00,317,164,30.0,0.9,243.6,49.99,0.8,240.9,49.99,1.0,245.9,49.99,79.461,2.391,21.360,31.880
