Time,Temperature,PV1 Voltage[V],PV2 Voltage[V],PV1 Current[A],PV2 Current[A],Total energy[KW.Hr],Total operation hours[Hr],Total AC Power[W],Mode,Daily Energy[KW.Hr],PV1 Input Power[W],PV2 Input Power[W],Heatsink Temperature,Current to grid (R Phase)[A],Grid voltage(R Phase)[V],Grid frequency(R Phase)[Hz],Current to grid (S Phase)[A],Grid voltage(S Phase)[V],Grid frequency(S Phase)[Hz],Current to grid (T Phase)[A],Grid voltage(T Phase)[V],Grid frequency(T Phase)[Hz],Reduced amount of CO2[KG],Reduced amount of SO2[KG],Reduced amount of Oil[KG],Reduced amount of Coal[KG]
2016-8-20 6:6:17,22.0,117.4,116.5,0.0,0.0,15377.8,2885,0,Fault,0.00,29,23,13.0,0.0,240.3,50.00,0.0,239.6,50.00,0.0,241.2,50.00,15331.667,461.334,4121.250,6151.120
2016-8-20 6:11:17,24.0,697.1,696.2,0.0,0.0,15377.8,2885,0,Fault,0.00,170,120,17.0,0.0,239.8,50.01,0.0,239.0,50.01,0.0,240.8,50.01,15331.667,461.334,4121.250,6151.120
2016-8-20 6:16:17,26.0,723.6,722.8,0.0,0.0,15377.8,2885,0,Wait,0.00,177,124,18.0,0.0,239.3,50.00,0.0,238.6,50.00,0.0,240.3,50.00,15331.667,461.334,4121.250,6151.120
2016-8-20 6:21:17,27.0,596.4,595.8,0.3,0.2,15377.8,2885,289,Normal,0.00,196,153,29.0,1.1,238.9,50.02,0.9,238.3,50.02,0.9,240.2,50.02,15331.667,461.334,4121.250,6151.120
2016-8-20 6:26:17,28.0,638.3,637.7,0.3,0.2,15377.8,2885,354,Normal,0.00,230,183,32.0,1.1,238.2,50.00,0.8,237.4,50.00,0.8,239.5,50.00,15331.667,461.334,4121.250,6151.120
2016-8-20 6:31:17,28.0,687.3,686.7,0.3,0.3,15377.8,2885,416,Normal,0.00,263,212,35.0,1.0,237.5,50.01,0.9,237.0,50.01,0.8,239.0,50.01,15331.667,461.334,4121.250,6151.120
2016-8-20 6:36:17,29.0,703.6,703.0,0.4,0.3,15377.9,2885,471,Normal,0.10,292,239,34.0,1.0,237.3,50.02,0.9,236.6,50.02,0.8,238.6,50.02,15331.766,461.337,4121.277,6151.160
2016-8-20 6:41:17,29.0,694.1,681.8,0.4,0.3,15377.9,2885,528,Normal,0.10,320,267,35.0,1.0,237.0,50.00,1.0,236.2,50.00,0.9,238.5,50.00,15331.766,461.337,4121.277,6151.160
2016-8-20 6:45:48,29.0,697.4,672.9,0.4,0.4,15377.9,2885,576,Normal,0.10,345,290,36.0,1.0,237.0,50.00,1.0,236.3,50.00,1.0,238.2,50.00,15331.766,461.337,4121.277,6151.160
2016-8-20 6:50:48,30.0,706.5,698.9,0.5,0.4,15378.0,2885,632,Normal,0.20,374,318,36.0,1.0,236.2,50.01,1.0,235.8,50.01,1.0,237.5,50.01,15331.866,461.340,4121.304,6151.200
