Time,Temperature,PV1 Voltage[V],PV2 Voltage[V],PV1 Current[A],PV2 Current[A],Total energy[KW.Hr],Total operation hours[Hr],Total AC Power[W],Mode,Daily Energy[KW.Hr],PV1 Input Power[W],PV2 Input Power[W],Heatsink Temperature,Current to grid (R Phase)[A],Grid voltage(R Phase)[V],Grid frequency(R Phase)[Hz],Current to grid (S Phase)[A],Grid voltage(S Phase)[V],Grid frequency(S Phase)[Hz],Current to grid (T Phase)[A],Grid voltage(T Phase)[V],Grid frequency(T Phase)[Hz],Reduced amount of CO2[KG],Reduced amount of SO2[KG],Reduced amount of Oil[KG],Reduced amount of Coal[KG]
2015-10-16 7:46:14,30.0,192.2,177.9,0.0,0.0,1119.3,169,0,Fault,72.60,29,25,35.0,0.0,237.9,49.99,0.0,237.7,49.99,0.0,241.4,49.99,1115.942,33.579,299.972,447.720
2015-10-16 7:46:33,13.0,118.1,117.3,0.0,0.0,1046.7,169,0,Fault,0.00,26,25,10.0,0.0,239.3,49.98,0.0,239.6,49.98,0.0,242.8,49.98,1043.560,31.401,280.516,418.680
2015-10-16 7:51:33,17.0,553.9,553.1,0.0,0.0,1046.7,169,0,Fault,0.00,120,94,15.0,0.0,240.1,50.02,0.0,240.2,50.02,0.0,243.4,50.02,1043.560,31.401,280.516,418.680
2015-10-16 7:56:33,19.0,493.4,492.6,0.0,0.0,1046.7,169,0,Fault,0.00,102,87,17.0,0.0,239.7,50.01,0.0,239.6,50.01,0.0,242.9,50.01,1043.560,31.401,280.516,418.680
2015-10-16 8:1:33,20.0,562.7,562.3,0.0,0.0,1046.7,169,0,Check,0.00,122,96,17.0,0.0,238.1,50.01,0.0,238.7,50.01,0.0,241.7,50.01,1043.560,31.401,280.516,418.680
2015-10-16 8:6:33,21.0,565.6,564.8,0.0,0.0,1046.7,169,0,Fault,0.00,121,94,17.0,0.0,239.3,49.99,0.0,239.1,49.99,0.0,242.5,49.99,1043.560,31.401,280.516,418.680
2015-10-16 8:11:33,21.0,542.8,542.0,0.0,0.0,1046.7,169,0,Fault,0.00,113,93,18.0,0.0,238.0,50.00,0.0,238.3,50.00,0.0,241.4,50.00,1043.560,31.401,280.516,418.680
2015-10-16 8:16:33,21.0,549.3,521.0,0.2,0.2,1046.7,169,180,Normal,0.00,129,111,29.0,1.0,237.6,49.97,0.8,237.8,49.97,0.8,241.1,49.97,1043.560,31.401,280.516,418.680
2015-10-16 8:21:33,22.0,590.9,530.9,0.2,0.2,1046.7,169,209,Normal,0.00,142,126,30.0,1.0,237.9,49.98,0.8,237.7,49.98,0.8,241.3,49.98,1043.560,31.401,280.516,418.680
2015-10-16 8:26:33,22.0,592.3,505.0,0.2,0.2,1046.7,169,238,Normal,0.00,158,139,31.0,1.0,237.7,49.99,0.8,237.5,49.99,0.8,241.0,49.99,1043.560,31.401,280.516,418.680
