Time,Temperature,PV1 Voltage[V],PV2 Voltage[V],PV1 Current[A],PV2 Current[A],Total energy[KW.Hr],Total operation hours[Hr],Total AC Power[W],Mode,Daily Energy[KW.Hr],PV1 Input Power[W],PV2 Input Power[W],Heatsink Temperature,Current to grid (R Phase)[A],Grid voltage(R Phase)[V],Grid frequency(R Phase)[Hz],Current to grid (S Phase)[A],Grid voltage(S Phase)[V],Grid frequency(S Phase)[Hz],Current to grid (T Phase)[A],Grid voltage(T Phase)[V],Grid frequency(T Phase)[Hz],Reduced amount of CO2[KG],Reduced amount of SO2[KG],Reduced amount of Oil[KG],Reduced amount of Coal[KG]
2015-10-16 7:47:17,31.0,199.8,189.7,0.0,0.0,1008.0,168,0,Fault,66.10,0,0,32.0,0.0,240.0,50.01,0.0,238.4,50.01,0.0,242.1,50.01,1004.976,30.240,270.144,403.200
2015-10-16 7:47:36,16.0,112.7,111.7,0.0,0.0,941.9,168,0,Fault,0.00,0,0,9.0,0.0,241.7,50.00,0.0,240.2,50.00,0.0,243.4,50.00,939.074,28.257,252.429,376.760
2015-10-16 7:52:36,19.0,134.2,133.2,0.0,0.0,941.9,168,0,Fault,0.00,0,0,13.0,0.0,242.0,49.99,0.0,240.6,49.99,0.0,243.6,49.99,939.074,28.257,252.429,376.760
2015-10-16 7:56:28,20.0,110.4,109.3,0.0,0.0,941.9,168,0,Fault,0.00,0,0,14.0,0.0,242.3,50.01,0.0,240.3,50.01,0.0,243.7,50.01,939.074,28.257,252.429,376.760
2015-10-16 8:1:28,21.0,158.9,157.7,0.0,0.0,941.9,168,0,Fault,0.00,0,0,15.0,0.0,241.6,50.01,0.0,239.8,50.01,0.0,242.9,50.01,939.074,28.257,252.429,376.760
2015-10-16 8:6:28,22.0,689.2,687.2,0.0,0.0,941.9,168,0,Fault,0.00,0,0,16.0,0.0,241.1,49.99,0.0,239.5,49.99,0.0,242.9,49.99,939.074,28.257,252.429,376.760
2015-10-16 8:11:28,22.0,654.4,652.4,0.0,0.0,941.9,168,0,Fault,0.00,0,0,16.0,0.0,240.3,50.00,0.0,238.9,50.00,0.0,242.2,50.00,939.074,28.257,252.429,376.760
2015-10-16 8:16:28,22.0,568.4,596.5,0.1,0.1,941.9,168,0,Normal,0.00,87,68,28.0,0.8,240.1,49.97,0.7,238.6,49.97,0.8,241.7,49.97,939.074,28.257,252.429,376.760
2015-10-16 8:21:28,23.0,599.5,597.6,0.1,0.1,941.9,169,0,Normal,0.00,106,76,29.0,0.8,240.4,49.98,0.7,239.4,49.98,0.8,242.2,49.98,939.074,28.257,252.429,376.760
2015-10-16 8:26:28,23.0,598.6,589.8,0.2,0.1,941.9,169,1,Normal,0.00,122,83,29.0,0.8,239.3,49.98,0.7,238.1,49.98,0.8,241.0,49.98,939.074,28.257,252.429,376.760
2015-10-16 8:31:28,24.0,612.6,608.9,0.2,0.1,941.9,169,22,Normal,0.00,148,97,30.0,0.8,240.3,50.01,0.7,238.8,50.01,0.8,241.8,50.01,939.074,28.257,252.429,376.760
2015-10-16 8:36:28,24.0,636.2,638.6,0.2,0.1,941.9,169,38,Normal,0.00,177,113,31.0,0.8,240.8,50.00,0.7,239.3,50.00,0.8,242.4,50.00,939.074,28.257,252.429,376.760
2015-10-16 8:41:28,24.0,680.8,664.4,0.2,0.1,941.9,169,31,Normal,0.00,199,124,32.0,0.8,239.3,50.01,0.8,238.5,50.01,0.8,241.0,50.01,939.074,28.257,252.429,376.760
2015-10-16 8:46:28,24.0,664.4,721.6,0.3,0.1,941.9,169,34,Normal,0.00,236,142,35.0,0.8,240.3,50.01,0.7,238.1,50.01,0.9,242.4,50.01,939.074,28.257,252.429,376.760
