Time,Temperature,PV1 Voltage[V],PV2 Voltage[V],PV1 Current[A],PV2 Current[A],Total energy[KW.Hr],Total operation hours[Hr],Total AC Power[W],Mode,Daily Energy[KW.Hr],PV1 Input Power[W],PV2 Input Power[W],Heatsink Temperature,Current to grid (R Phase)[A],Grid voltage(R Phase)[V],Grid frequency(R Phase)[Hz],Current to grid (S Phase)[A],Grid voltage(S Phase)[V],Grid frequency(S Phase)[Hz],Current to grid (T Phase)[A],Grid voltage(T Phase)[V],Grid frequency(T Phase)[Hz],Reduced amount of CO2[KG],Reduced amount of SO2[KG],Reduced amount of Oil[KG],Reduced amount of Coal[KG]
2015-10-16 7:46:15,0.0,113.5,113.2,0.0,0.0,1043.7,169,0,Fault,0.00,22,20,0.0,0.0,240.4,49.99,0.0,239.4,49.99,0.0,242.7,49.99,1040.569,31.311,279.712,417.480
2015-10-16 7:46:34,15.0,119.2,118.8,0.0,0.0,1043.7,169,0,Fault,0.00,24,22,11.0,0.0,240.4,49.98,0.0,239.4,49.98,0.0,242.7,49.98,1040.569,31.311,279.712,417.480
2015-10-16 7:51:34,19.0,544.0,543.4,0.0,0.0,1043.7,169,0,Fault,0.00,104,80,15.0,0.0,241.0,50.01,0.0,240.0,50.01,0.0,243.1,50.01,1040.569,31.311,279.712,417.480
2015-10-16 7:56:34,21.0,479.1,478.7,0.0,0.0,1043.7,169,0,Fault,0.00,88,72,16.0,0.0,241.1,50.01,0.0,239.4,50.01,0.0,243.0,50.01,1040.569,31.311,279.712,417.480
2015-10-16 8:1:35,22.0,554.9,554.6,0.0,0.0,1043.7,169,0,Check,0.00,106,80,18.0,0.0,239.8,50.01,0.0,238.5,50.01,0.0,241.9,50.01,1040.569,31.311,279.712,417.480
2015-10-16 8:6:35,22.0,557.6,557.1,0.0,0.0,1043.7,169,0,Fault,0.00,106,79,18.0,0.0,239.8,49.99,0.0,238.7,49.99,0.0,241.8,49.99,1040.569,31.311,279.712,417.480
2015-10-16 8:11:35,22.0,531.1,530.6,0.0,0.0,1043.7,169,0,Fault,0.00,98,77,18.0,0.0,239.7,50.00,0.0,238.5,50.00,0.0,241.9,50.00,1040.569,31.311,279.712,417.480
2015-10-16 8:16:35,23.0,579.1,578.4,0.0,0.0,1043.7,169,0,Fault,0.00,112,78,18.0,0.0,239.6,49.97,0.0,238.5,49.97,0.0,241.7,49.97,1040.569,31.311,279.712,417.480
2015-10-16 8:21:35,23.0,554.5,521.8,0.2,0.2,1043.7,169,179,Normal,0.00,130,109,29.0,1.0,238.2,49.98,0.8,237.4,49.98,0.8,240.4,49.98,1040.569,31.311,279.712,417.480
2015-10-16 8:26:35,23.0,549.9,506.8,0.2,0.2,1043.7,169,209,Normal,0.00,145,123,30.0,1.0,238.1,49.99,0.8,237.2,49.99,0.8,240.2,49.99,1040.569,31.311,279.712,417.480
2015-10-16 8:31:35,24.0,536.0,552.8,0.3,0.2,1043.7,169,249,Normal,0.00,166,142,32.0,1.0,238.0,50.01,0.8,237.1,50.01,0.7,240.3,50.01,1040.569,31.311,279.712,417.480
2015-10-16 8:36:35,24.0,550.9,535.8,0.3,0.3,1043.7,169,295,Normal,0.00,189,166,32.0,1.0,236.7,50.00,0.7,236.5,50.00,0.8,239.1,50.00,1040.569,31.311,279.712,417.480
2015-10-16 8:41:35,24.0,558.0,559.8,0.3,0.3,1043.7,169,326,Normal,0.00,206,180,33.0,1.0,236.6,50.01,0.8,236.2,50.01,0.8,239.3,50.01,1040.569,31.311,279.712,417.480
