Time,Temperature,PV1 Voltage[V],PV2 Voltage[V],PV1 Current[A],PV2 Current[A],Total energy[KW.Hr],Total operation hours[Hr],Total AC Power[W],Mode,Daily Energy[KW.Hr],PV1 Input Power[W],PV2 Input Power[W],Heatsink Temperature,Current to grid (R Phase)[A],Grid voltage(R Phase)[V],Grid frequency(R Phase)[Hz],Current to grid (S Phase)[A],Grid voltage(S Phase)[V],Grid frequency(S Phase)[Hz],Current to grid (T Phase)[A],Grid voltage(T Phase)[V],Grid frequency(T Phase)[Hz],Reduced amount of CO2[KG],Reduced amount of SO2[KG],Reduced amount of Oil[KG],Reduced amount of Coal[KG]
2016-3-21 9:25:54,19.0,672.8,672.0,0.3,0.2,1306.9,499,397,Normal,0.60,256,200,29.0,1.0,238.6,49.99,0.8,238.8,49.99,0.9,239.5,49.99,1302.979,39.207,350.249,522.760
2016-3-21 9:26:53,19.0,711.2,710.4,0.4,0.3,1306.9,499,454,Normal,0.60,287,227,31.0,1.0,237.8,50.00,0.8,238.0,50.00,0.9,239.2,50.00,1302.979,39.207,350.249,522.760
2016-3-21 9:30:43,19.0,686.4,685.6,0.3,0.3,1306.9,499,415,Normal,0.60,265,209,31.0,1.0,237.5,49.99,0.9,237.8,49.99,0.9,238.0,49.99,1302.979,39.207,350.249,522.760
2016-3-21 9:35:44,19.0,698.7,697.9,0.3,0.3,1307.0,499,431,Normal,0.70,274,216,31.0,1.0,237.2,49.99,0.9,237.6,49.99,0.9,237.9,49.99,1303.079,39.210,350.276,522.800
2016-3-21 9:40:45,19.0,720.7,719.9,0.3,0.3,1307.0,499,457,Normal,0.70,289,228,31.0,1.0,237.5,50.00,0.9,237.5,50.00,0.9,237.9,50.00,1303.079,39.210,350.276,522.800
2016-3-21 9:45:46,19.0,724.9,724.1,0.4,0.3,1307.0,499,463,Normal,0.70,292,230,33.0,1.0,238.0,50.01,0.8,238.1,50.01,0.9,238.7,50.01,1303.079,39.210,350.276,522.800
2016-3-21 9:50:47,19.0,820.1,819.3,0.4,0.3,1307.1,499,585,Normal,0.80,358,286,33.0,1.0,237.3,50.00,0.9,236.9,50.00,0.9,238.5,50.00,1303.179,39.213,350.303,522.840
2016-3-21 9:55:48,19.0,798.7,797.9,0.4,0.3,1307.1,500,558,Normal,0.80,344,273,34.0,1.0,236.8,49.99,0.9,237.3,49.99,0.9,238.1,49.99,1303.179,39.213,350.303,522.840
2016-3-21 10:0:48,19.0,740.4,739.6,0.4,0.3,1307.2,500,483,Normal,0.90,304,239,33.0,1.0,237.5,49.99,0.8,237.9,49.99,0.9,238.2,49.99,1303.278,39.216,350.330,522.880
2016-3-21 10:5:49,19.0,822.3,821.5,0.5,0.4,1307.2,500,695,Normal,0.90,414,341,34.0,1.0,237.6,50.00,0.9,237.7,50.00,0.9,239.1,50.00,1303.278,39.216,350.330,522.880
2016-3-21 10:10:50,20.0,823.1,822.3,0.4,0.3,1307.3,500,640,Normal,1.00,386,314,33.0,1.0,237.2,50.01,0.9,237.3,50.01,1.0,238.5,50.01,1303.378,39.219,350.356,522.920
2016-3-21 10:15:51,20.0,815.2,814.4,0.5,0.4,1307.3,500,749,Normal,1.00,441,367,34.0,1.0,237.3,50.00,0.9,237.6,50.00,0.9,238.5,50.00,1303.378,39.219,350.356,522.920
2016-3-21 10:20:52,20.0,838.1,837.2,0.5,0.4,1307.4,500,815,Normal,1.10,474,400,34.0,1.1,236.3,49.98,0.9,237.1,49.98,1.0,238.3,49.98,1303.478,39.222,350.383,522.960
2016-3-21 10:25:52,20.0,816.0,815.2,0.4,0.3,1307.4,500,658,Normal,1.10,396,322,35.0,1.0,237.3,49.99,0.9,237.7,49.99,1.0,238.5,49.99,1303.478,39.222,350.383,522.960
2016-3-21 10:30:53,20.0,814.0,813.2,0.5,0.4,1307.5,500,687,Normal,1.20,410,336,34.0,1.0,237.1,49.97,0.8,237.8,49.97,0.9,238.7,49.97,1303.578,39.225,350.410,523.000
2016-3-21 10:35:54,20.0,835.0,834.2,0.5,0.5,1307.6,500,857,Normal,1.30,497,420,34.0,1.1,236.0,49.99,1.0,236.9,49.99,1.0,238.0,49.99,1303.677,39.228,350.437,523.040
2016-3-21 10:40:54,20.0,845.1,844.2,0.6,0.5,1307.7,500,928,Normal,1.40,534,453,34.0,1.2,235.6,49.99,1.1,236.6,49.99,1.2,237.5,49.99,1303.777,39.231,350.464,523.080
2016-3-21 10:45:54,20.0,830.2,829.4,0.6,0.5,1307.7,500,1019,Normal,1.40,580,499,34.0,1.3,237.1,50.00,1.1,237.5,50.00,1.2,238.7,50.00,1303.777,39.231,350.464,523.080
2016-3-21 10:50:55,20.0,842.8,841.9,0.7,0.6,1307.8,500,1102,Normal,1.50,623,538,35.0,1.3,236.6,50.00,1.2,237.5,50.00,1.2,238.3,50.00,1303.877,39.234,350.490,523.120
2016-3-21 10:55:56,20.0,844.4,843.6,0.8,0.7,1307.9,501,1283,Normal,1.60,714,629,34.0,1.5,237.1,50.01,1.4,238.3,50.01,1.4,238.9,50.01,1303.976,39.237,350.517,523.160
2016-3-21 11:0:57,21.0,842.8,842.0,0.6,0.5,1308.0,501,1008,Normal,1.70,574,494,35.0,1.2,237.0,50.00,1.1,237.9,50.00,1.2,238.7,50.00,1304.076,39.240,350.544,523.200
2016-3-21 11:5:58,20.0,804.5,803.7,0.5,0.4,1308.1,501,796,Normal,1.80,467,389,35.0,1.1,236.9,49.98,0.9,237.6,49.98,1.0,238.5,49.98,1304.176,39.243,350.571,523.240
2016-3-21 11:10:59,20.0,822.7,821.9,0.6,0.5,1308.2,501,964,Normal,1.90,552,471,35.0,1.1,236.3,50.01,1.0,237.2,50.01,1.1,237.8,50.01,1304.275,39.246,350.598,523.280
2016-3-21 11:15:59,20.0,830.0,829.2,0.7,0.6,1308.2,501,1080,Normal,1.90,613,527,35.0,1.1,236.8,50.03,1.1,237.0,50.03,1.1,237.9,50.03,1304.275,39.246,350.598,523.280
2016-3-21 11:21:0,21.0,818.5,817.7,0.6,0.5,1308.3,501,936,Normal,2.00,538,457,36.0,1.0,236.2,50.00,0.9,236.6,50.00,1.0,237.2,50.00,1304.375,39.249,350.624,523.320
2016-3-21 11:26:0,21.0,839.7,838.9,0.7,0.6,1308.4,501,1142,Normal,2.10,646,556,35.0,1.3,235.7,49.98,1.3,236.1,49.98,1.3,237.1,49.98,1304.475,39.252,350.651,523.360
2016-3-21 11:31:1,21.0,835.8,835.0,0.7,0.6,1308.5,501,1166,Normal,2.20,658,568,35.0,1.3,236.1,50.00,1.3,236.2,50.00,1.3,237.0,50.00,1304.574,39.255,350.678,523.400
2016-3-21 11:36:1,21.0,815.2,814.4,0.8,0.7,1308.6,501,1196,Normal,2.30,672,583,35.0,1.4,236.6,50.00,1.3,237.0,50.00,1.3,237.4,50.00,1304.674,39.258,350.705,523.440
2016-3-21 11:41:2,21.0,841.3,840.5,0.8,0.7,1308.7,501,1259,Normal,2.40,708,610,35.0,1.5,236.3,49.99,1.4,236.5,49.99,1.4,238.2,49.99,1304.774,39.261,350.732,523.480
2016-3-21 11:46:3,21.0,818.6,817.8,0.8,0.7,1308.8,501,1226,Normal,2.50,690,596,35.0,1.4,237.0,50.01,1.3,237.2,50.01,1.3,238.4,50.01,1304.874,39.264,350.758,523.520
2016-3-21 11:51:4,22.0,836.9,836.1,0.7,0.6,1308.9,501,1088,Normal,2.60,622,526,36.0,1.3,236.0,50.00,1.2,236.6,50.00,1.2,238.0,50.00,1304.973,39.267,350.785,523.560
2016-3-21 11:56:4,22.0,792.4,791.6,0.6,0.5,1309.0,502,935,Normal,2.70,539,456,36.0,1.2,236.1,49.98,1.1,236.9,49.98,1.1,237.6,49.98,1305.073,39.270,350.812,523.600
2016-3-21 12:1:5,22.0,828.7,827.9,0.7,0.6,1309.1,502,1104,Normal,2.80,629,534,36.0,1.3,237.3,50.00,1.2,237.3,50.00,1.2,239.1,50.00,1305.173,39.273,350.839,523.640
2016-3-21 12:6:6,22.0,819.7,818.9,0.6,0.5,1309.1,502,852,Normal,2.80,499,412,36.0,1.1,236.4,49.98,0.9,237.3,49.98,1.0,238.0,49.98,1305.173,39.273,350.839,523.640
2016-3-21 12:11:7,22.0,827.6,826.8,0.6,0.5,1309.2,502,969,Normal,2.90,560,468,36.0,1.2,235.6,49.99,1.0,236.4,49.99,1.1,237.5,49.99,1305.272,39.276,350.866,523.680
2016-3-21 12:16:8,23.0,840.9,840.2,0.9,0.8,1309.3,502,1418,Normal,3.00,793,685,36.0,1.6,236.5,50.00,1.5,237.5,50.00,1.5,238.1,50.00,1305.372,39.279,350.892,523.720
2016-3-21 12:21:9,22.0,842.8,842.0,0.9,0.8,1309.5,502,1417,Normal,3.20,794,682,36.0,1.5,236.1,50.00,1.5,237.0,50.00,1.5,237.8,50.00,1305.572,39.285,350.946,523.800
2016-3-21 12:26:10,23.0,840.8,840.1,0.9,0.8,1309.6,502,1500,Normal,3.30,840,719,37.0,1.6,236.5,49.99,1.6,237.5,49.99,1.6,237.7,49.99,1305.671,39.288,350.973,523.840
2016-3-21 12:28:54,23.0,831.0,830.3,0.9,0.8,1309.6,502,1388,Normal,3.30,779,669,36.0,1.5,235.3,49.99,1.4,236.9,49.99,1.5,236.8,49.99,1305.671,39.288,350.973,523.840
2016-3-21 12:33:55,23.0,827.0,826.2,0.8,0.6,1309.7,502,1176,Normal,3.40,668,568,37.0,1.3,236.4,49.98,1.2,237.2,49.98,1.3,238.1,49.98,1305.771,39.291,351.000,523.880
2016-3-21 12:38:56,23.0,830.5,829.8,0.9,0.7,1309.9,502,1371,Normal,3.60,769,662,37.0,1.4,236.3,50.00,1.4,236.9,50.00,1.5,237.4,50.00,1305.970,39.297,351.053,523.960
2016-3-21 12:43:57,23.0,825.9,825.2,0.9,0.7,1310.0,502,1346,Normal,3.70,756,649,37.0,1.5,236.9,50.00,1.5,237.2,50.00,1.5,238.0,50.00,1306.070,39.300,351.080,524.000
2016-3-21 12:48:58,23.0,843.4,842.6,1.0,0.9,1310.1,502,1593,Normal,3.80,885,768,37.0,1.7,236.4,49.98,1.7,236.7,49.98,1.7,237.3,49.98,1306.170,39.303,351.107,524.040
2016-3-21 12:53:59,23.0,811.3,810.5,0.9,0.7,1310.2,502,1326,Normal,3.90,747,639,37.0,1.5,235.9,50.00,1.4,237.0,50.00,1.5,236.9,50.00,1306.269,39.306,351.134,524.080
2016-3-21 12:59:0,24.0,820.6,819.8,0.7,0.6,1310.3,503,1143,Normal,4.00,650,552,38.0,1.3,235.3,49.96,1.2,236.3,49.96,1.3,236.3,49.96,1306.369,39.309,351.160,524.120
2016-3-21 13:4:1,24.0,840.6,839.8,1.1,1.0,1310.5,503,1810,Normal,4.20,995,875,36.0,1.9,236.1,50.01,1.9,237.0,50.01,2.0,236.9,50.01,1306.569,39.315,351.214,524.200
2016-3-21 13:9:2,24.0,821.1,820.3,0.6,0.5,1310.6,503,944,Normal,4.30,549,454,38.0,1.1,236.2,50.00,1.1,236.5,50.00,1.1,237.1,50.00,1306.668,39.318,351.241,524.240
2016-3-21 13:14:3,24.0,821.7,820.9,0.7,0.6,1310.7,503,1094,Normal,4.40,626,528,38.0,1.3,233.9,50.01,1.2,235.6,50.01,1.2,235.7,50.01,1306.768,39.321,351.268,524.280
2016-3-21 13:19:4,24.0,838.6,837.8,1.0,0.9,1310.8,503,1655,Normal,4.50,916,799,37.0,1.9,233.6,50.00,1.9,235.2,50.00,1.8,236.3,50.00,1306.868,39.324,351.294,524.320
2016-3-21 13:24:5,24.0,835.1,834.3,1.1,1.0,1310.9,503,1756,Normal,4.60,970,845,37.0,1.9,234.8,50.00,1.9,235.9,50.00,1.8,236.8,50.00,1306.967,39.327,351.321,524.360
