Time,Temperature,PV1 Voltage[V],PV2 Voltage[V],PV1 Current[A],PV2 Current[A],Total energy[KW.Hr],Total operation hours[Hr],Total AC Power[W],Mode,Daily Energy[KW.Hr],PV1 Input Power[W],PV2 Input Power[W],Heatsink Temperature,Current to grid (R Phase)[A],Grid voltage(R Phase)[V],Grid frequency(R Phase)[Hz],Current to grid (S Phase)[A],Grid voltage(S Phase)[V],Grid frequency(S Phase)[Hz],Current to grid (T Phase)[A],Grid voltage(T Phase)[V],Grid frequency(T Phase)[Hz],Reduced amount of CO2[KG],Reduced amount of SO2[KG],Reduced amount of Oil[KG],Reduced amount of Coal[KG]
2017-9-18 7:12:45,0.0,106.5,105.5,0.0,0.0,27470.4,7278,0,Fault,0.00,0,0,0.0,0.0,238.4,49.99,0.0,238.1,49.99,0.0,240.2,49.99,27387.989,824.112,7362.067,10988.160
2017-9-18 7:13:4,22.0,107.1,106.1,0.0,0.0,27470.4,7278,0,Fault,0.00,0,0,17.0,0.0,238.5,50.00,0.0,238.3,50.00,0.0,240.5,50.00,27387.989,824.112,7362.067,10988.160
2017-9-18 7:18:4,24.0,135.9,134.9,0.0,0.0,27470.4,7278,0,Fault,0.00,0,0,19.0,0.0,238.7,50.00,0.0,238.0,50.00,0.0,241.0,50.00,27387.989,824.112,7362.067,10988.160
2017-9-18 7:23:4,25.0,694.4,692.4,0.0,0.0,27470.4,7278,0,Fault,0.00,0,0,21.0,0.0,239.8,50.01,0.0,239.2,50.01,0.0,241.9,50.01,27387.989,824.112,7362.067,10988.160
2017-9-18 7:28:5,26.0,712.2,710.1,0.0,0.0,27470.4,7278,0,Wait,0.00,0,0,21.0,0.0,240.5,49.99,0.0,239.4,49.99,0.0,242.5,49.99,27387.989,824.112,7362.067,10988.160
2017-9-18 7:33:5,27.0,596.1,601.2,0.1,0.1,27470.4,7278,0,Normal,0.00,112,75,31.0,0.8,240.5,50.00,0.7,239.2,50.00,0.8,242.4,50.00,27387.989,824.112,7362.067,10988.160
2017-9-18 7:38:5,27.0,599.8,598.0,0.1,0.1,27470.4,7278,0,Normal,0.00,109,73,32.0,0.8,239.7,49.98,0.7,238.8,49.98,0.8,241.9,49.98,27387.989,824.112,7362.067,10988.160
2017-9-18 7:43:5,28.0,601.2,599.4,0.1,0.1,27470.4,7278,0,Normal,0.00,102,70,32.0,0.8,240.0,49.98,0.7,238.6,49.98,0.8,241.9,49.98,27387.989,824.112,7362.067,10988.160
2017-9-18 7:48:5,28.0,573.1,596.4,0.1,0.1,27470.4,7278,0,Normal,0.00,99,69,33.0,0.8,238.0,49.99,0.7,237.4,49.99,0.8,239.8,49.99,27387.989,824.112,7362.067,10988.160
2017-9-18 7:53:5,28.0,571.9,575.8,0.2,0.1,27470.4,7278,0,Normal,0.00,119,79,33.0,0.8,239.5,49.98,0.7,237.9,49.98,0.8,241.4,49.98,27387.989,824.112,7362.067,10988.160
2017-9-18 7:58:6,29.0,606.4,622.2,0.2,0.1,27470.4,7278,19,Normal,0.00,162,101,34.0,0.8,240.0,50.00,0.7,238.9,50.00,0.8,242.0,50.00,27387.989,824.112,7362.067,10988.160
2017-9-18 8:3:6,29.0,700.2,669.2,0.3,0.2,27470.4,7279,38,Normal,0.00,222,135,36.0,0.8,241.7,50.01,0.8,239.6,50.01,0.9,242.9,50.01,27387.989,824.112,7362.067,10988.160
2017-9-18 8:8:6,29.0,696.8,667.6,0.4,0.2,27470.4,7279,227,Normal,0.00,346,195,37.0,0.9,239.5,49.98,0.8,238.2,49.98,0.9,241.1,49.98,27387.989,824.112,7362.067,10988.160
2017-9-18 8:13:7,29.0,658.9,700.3,0.6,0.3,27470.4,7279,379,Normal,0.00,449,250,37.0,1.0,242.4,49.98,0.9,239.8,49.98,1.1,244.0,49.98,27387.989,824.112,7362.067,10988.160
2017-9-18 8:18:7,30.0,690.7,714.0,0.9,0.4,27470.4,7279,658,Normal,0.00,642,345,38.0,1.3,240.4,50.00,1.2,239.6,50.00,1.2,242.3,50.00,27387.989,824.112,7362.067,10988.160
2017-9-18 8:23:7,30.0,716.8,706.0,1.1,0.6,27470.5,7279,925,Normal,0.10,819,431,38.0,1.6,238.2,49.98,1.6,238.3,49.98,1.6,239.7,49.98,27388.089,824.115,7362.094,10988.200
2017-9-18 8:28:7,30.0,714.5,706.0,1.0,0.5,27470.6,7279,802,Normal,0.20,734,390,39.0,1.5,238.6,50.00,1.4,237.7,50.00,1.4,240.5,50.00,27388.188,824.118,7362.121,10988.240
2017-9-18 8:33:7,30.0,714.8,722.1,1.0,0.5,27470.6,7279,831,Normal,0.20,762,402,40.0,1.5,240.6,50.02,1.4,238.4,50.02,1.5,242.3,50.02,27388.188,824.118,7362.121,10988.240
2017-9-18 8:38:7,30.0,693.2,711.7,0.9,0.5,27470.7,7279,733,Normal,0.30,689,367,40.0,1.4,241.0,50.02,1.3,238.9,50.02,1.4,242.4,50.02,27388.288,824.121,7362.148,10988.280
2017-9-18 8:43:7,31.0,699.0,711.7,1.0,0.5,27470.8,7279,821,Normal,0.40,747,397,40.0,1.4,238.5,49.97,1.4,237.9,49.97,1.4,240.9,49.97,27388.388,824.124,7362.174,10988.320
2017-9-18 8:48:7,31.0,700.6,707.6,0.9,0.5,27470.8,7279,747,Normal,0.40,696,370,40.0,1.4,239.6,49.97,1.3,238.4,49.97,1.3,241.1,49.97,27388.388,824.124,7362.174,10988.320
2017-9-18 8:53:7,31.0,703.0,687.2,0.8,0.4,27470.9,7279,647,Normal,0.50,627,334,40.0,1.3,240.2,50.01,1.2,238.6,50.01,1.3,241.7,50.01,27388.487,824.127,7362.201,10988.360
2017-9-18 8:58:7,31.0,699.8,704.0,0.8,0.4,27470.9,7279,591,Normal,0.50,589,316,41.0,1.2,242.3,49.99,1.1,239.8,49.99,1.2,244.0,49.99,27388.487,824.127,7362.201,10988.360
2017-9-18 9:3:7,31.0,695.0,698.4,0.8,0.4,27471.0,7280,582,Normal,0.60,580,312,41.0,1.2,240.4,50.01,1.1,238.2,50.01,1.2,241.8,50.01,27388.587,824.130,7362.228,10988.400
2017-9-18 9:8:7,32.0,697.7,661.6,0.7,0.4,27471.0,7280,470,Normal,0.60,508,272,41.0,1.1,239.4,49.98,1.0,237.1,49.98,1.1,241.1,49.98,27388.587,824.130,7362.228,10988.400
2017-9-18 9:13:7,31.0,700.3,698.4,0.6,0.3,27471.1,7280,393,Normal,0.70,457,249,41.0,1.0,238.6,49.99,1.0,238.0,49.99,1.0,240.6,49.99,27388.687,824.133,7362.255,10988.440
2017-9-18 9:18:7,32.0,692.9,691.1,0.6,0.3,27471.1,7280,405,Normal,0.70,459,251,41.0,1.0,239.7,50.00,1.0,238.5,50.00,1.0,241.5,50.00,27388.687,824.133,7362.255,10988.440
2017-9-18 9:23:7,32.0,681.6,700.9,0.7,0.4,27471.1,7280,503,Normal,0.70,531,287,42.0,1.1,238.6,49.97,1.1,238.3,49.97,1.1,240.5,49.97,27388.687,824.133,7362.255,10988.440
2017-9-18 9:28:7,32.0,688.0,691.2,0.8,0.4,27471.2,7280,617,Normal,0.80,596,321,42.0,1.3,240.2,50.02,1.2,237.9,50.02,1.3,242.2,50.02,27388.786,824.136,7362.282,10988.480
2017-9-18 9:33:7,32.0,690.4,693.4,0.7,0.3,27471.2,7280,450,Normal,0.80,492,268,42.0,1.1,238.3,50.02,1.0,237.3,50.02,1.1,240.6,50.02,27388.786,824.136,7362.282,10988.480
2017-9-18 9:38:8,32.0,680.9,690.4,0.6,0.3,27471.3,7280,376,Normal,0.90,442,243,42.0,1.0,239.5,50.00,0.9,237.8,50.00,1.0,242.2,50.00,27388.886,824.139,7362.308,10988.520
2017-9-18 9:43:8,32.0,694.8,683.2,0.6,0.3,27471.3,7280,364,Normal,0.90,434,239,42.0,1.0,239.3,50.00,1.0,238.4,50.00,1.0,241.3,50.00,27388.886,824.139,7362.308,10988.520
2017-9-18 9:48:8,32.0,676.0,672.0,0.8,0.4,27471.3,7280,656,Normal,0.90,604,323,42.0,1.3,238.9,49.99,1.2,237.6,49.99,1.2,240.9,49.99,27388.886,824.139,7362.308,10988.520
2017-9-18 9:53:8,32.0,704.6,702.7,0.9,0.4,27471.4,7280,665,Normal,1.00,636,340,42.0,1.3,238.4,49.99,1.2,237.7,49.99,1.3,241.5,49.99,27388.986,824.142,7362.335,10988.560
2017-9-18 9:58:8,32.0,708.1,711.7,0.8,0.4,27471.4,7280,624,Normal,1.00,619,331,42.0,1.3,240.1,49.99,1.1,238.5,49.99,1.3,242.3,49.99,27388.986,824.142,7362.335,10988.560
2017-9-18 10:3:8,33.0,688.9,722.4,1.0,0.5,27471.5,7281,720,Normal,1.10,693,366,43.0,1.3,238.4,49.98,1.4,238.9,49.98,1.3,241.0,49.98,27389.086,824.145,7362.362,10988.600
2017-9-18 10:8:9,32.0,710.6,697.7,1.1,0.6,27471.6,7281,907,Normal,1.20,802,422,43.0,1.6,240.1,50.00,1.5,238.4,50.00,1.5,242.2,50.00,27389.185,824.148,7362.389,10988.640
2017-9-18 10:13:9,33.0,707.6,700.7,1.0,0.5,27471.6,7281,844,Normal,1.20,763,403,43.0,1.5,241.3,50.02,1.4,239.2,50.02,1.4,242.8,50.02,27389.185,824.148,7362.389,10988.640
2017-9-18 10:18:9,33.0,696.2,694.3,1.1,0.5,27471.7,7281,888,Normal,1.30,773,408,43.0,1.6,241.2,49.98,1.4,238.9,49.98,1.5,242.7,49.98,27389.285,824.151,7362.416,10988.680
2017-9-18 10:18:28,33.0,707.0,697.2,1.0,0.5,27471.7,7281,869,Normal,1.30,772,408,43.0,1.5,240.8,49.99,1.4,239.4,49.99,1.5,242.4,49.99,27389.285,824.151,7362.416,10988.680
2017-9-18 10:23:28,33.0,730.7,723.6,1.4,0.7,27471.8,7281,1288,Normal,1.40,1069,559,43.0,2.0,240.0,50.01,1.9,238.2,50.01,2.0,241.6,50.01,27389.385,824.154,7362.442,10988.720
2017-9-18 10:28:28,33.0,723.7,721.8,2.0,1.0,27471.9,7281,2007,Normal,1.50,1518,784,44.0,2.9,240.0,50.00,2.9,238.9,50.00,2.9,241.1,50.00,27389.484,824.157,7362.469,10988.760
2017-9-18 10:33:28,33.0,729.2,727.3,2.4,1.2,27472.1,7281,2375,Normal,1.70,1761,907,44.0,3.3,240.0,49.99,3.4,239.3,49.99,3.3,241.3,49.99,27389.684,824.163,7362.523,10988.840
2017-9-18 10:38:28,33.0,718.6,719.8,2.4,1.2,27472.3,7281,2335,Normal,1.90,1735,894,45.0,3.3,239.6,49.98,3.3,238.9,49.98,3.3,241.2,49.98,27389.883,824.169,7362.576,10988.920
2017-9-18 10:43:28,33.0,707.2,714.0,1.5,0.7,27472.5,7281,1340,Normal,2.10,1083,564,45.0,2.1,241.0,49.99,1.9,239.1,49.99,2.0,242.7,49.99,27390.083,824.175,7362.630,10989.000
2017-9-18 10:48:28,33.0,713.6,689.4,2.2,1.1,27472.6,7281,2163,Normal,2.20,1621,818,44.0,3.1,240.9,49.98,3.0,239.7,49.98,3.1,242.7,49.98,27390.182,824.178,7362.657,10989.040
2017-9-18 10:53:28,33.0,719.1,727.7,2.5,1.2,27472.8,7281,2446,Normal,2.40,1804,927,45.0,3.5,242.8,50.01,3.3,240.6,50.01,3.4,244.1,50.01,27390.382,824.184,7362.710,10989.120
2017-9-18 10:58:28,34.0,725.3,711.4,2.2,1.1,27473.0,7281,2168,Normal,2.60,1619,834,46.0,3.0,241.9,49.98,3.1,241.0,49.98,3.0,243.1,49.98,27390.581,824.190,7362.764,10989.200
2017-9-18 11:3:28,33.0,721.2,723.5,2.1,1.1,27473.2,7282,2099,Normal,2.80,1579,813,45.0,3.1,240.6,50.01,2.9,239.7,50.01,3.0,243.8,50.01,27390.780,824.196,7362.818,10989.280
2017-9-18 11:8:28,33.0,701.4,705.7,1.2,0.6,27473.3,7282,1016,Normal,2.90,870,457,46.0,1.7,239.6,50.00,1.6,238.2,50.00,1.6,242.4,50.00,27390.880,824.199,7362.844,10989.320
2017-9-18 11:13:28,34.0,701.1,700.5,1.0,0.5,27473.4,7282,823,Normal,3.00,738,391,46.0,1.5,239.2,49.98,1.4,237.8,49.98,1.5,242.3,49.98,27390.980,824.202,7362.871,10989.360
2017-9-18 11:18:28,34.0,724.5,722.6,1.6,0.8,27473.5,7282,1522,Normal,3.10,1209,627,45.0,2.3,238.3,49.98,2.3,237.7,49.98,2.3,240.3,49.98,27391.080,824.205,7362.898,10989.400
2017-9-18 11:23:28,34.0,714.5,718.9,1.9,1.0,27473.6,7282,1865,Normal,3.20,1421,735,46.0,2.7,242.0,49.99,2.7,240.4,49.99,2.6,243.1,49.99,27391.179,824.208,7362.925,10989.440
2017-9-18 11:28:29,33.0,705.3,703.3,1.6,0.8,27473.8,7282,1486,Normal,3.40,1166,605,46.0,2.2,239.5,50.01,2.3,238.9,50.01,2.2,241.3,50.01,27391.379,824.214,7362.978,10989.520
2017-9-18 11:33:29,34.0,693.5,682.8,1.0,0.5,27473.9,7282,858,Normal,3.50,755,398,46.0,1.5,241.8,49.98,1.4,239.3,49.98,1.5,243.5,49.98,27391.478,824.217,7363.005,10989.560
2017-9-18 11:38:29,34.0,728.3,730.7,1.8,0.9,27474.0,7282,1679,Normal,3.60,1312,679,46.0,2.5,241.7,49.99,2.4,240.1,49.99,2.4,242.8,49.99,27391.578,824.220,7363.032,10989.600
2017-9-18 11:43:30,34.0,712.6,730.4,2.2,1.1,27474.1,7282,2181,Normal,3.70,1635,847,46.0,3.0,241.5,50.01,3.2,241.0,50.01,3.1,242.4,50.01,27391.678,824.223,7363.059,10989.640
2017-9-18 11:48:30,34.0,733.0,731.0,2.2,1.1,27474.3,7282,2206,Normal,3.90,1649,851,46.0,3.1,241.2,49.99,3.2,240.9,49.99,3.1,242.8,49.99,27391.877,824.229,7363.112,10989.720
2017-9-18 11:53:30,34.0,739.2,731.8,2.4,1.2,27474.5,7282,2423,Normal,4.10,1796,925,47.0,3.4,241.6,50.01,3.4,240.8,50.01,3.4,243.4,50.01,27392.076,824.235,7363.166,10989.800
2017-9-18 11:58:30,34.0,725.9,728.8,1.6,0.8,27474.7,7282,1454,Normal,4.30,1167,606,46.0,2.2,240.1,49.99,2.1,238.6,49.99,2.1,241.7,49.99,27392.276,824.241,7363.220,10989.880
2017-9-18 12:3:30,34.0,727.5,730.9,1.9,0.9,27474.8,7283,1809,Normal,4.40,1400,724,46.0,2.7,241.6,49.98,2.5,240.0,49.98,2.6,243.3,49.98,27392.376,824.244,7363.246,10989.920
2017-9-18 12:13:30,34.0,714.8,712.9,1.5,0.7,27475.1,7283,1357,Normal,4.70,1088,567,47.0,2.1,243.0,50.04,2.0,240.3,50.04,2.0,244.0,50.04,27392.675,824.253,7363.327,10990.040
2017-9-18 12:18:30,34.0,710.8,716.0,1.0,0.5,27475.2,7283,838,Normal,4.80,759,401,47.0,1.5,241.6,49.99,1.4,239.5,49.99,1.4,243.1,49.99,27392.774,824.256,7363.354,10990.080
2017-9-18 12:22:32,34.0,711.2,709.3,0.9,0.5,27475.3,7283,714,Normal,4.90,674,359,46.0,1.4,241.1,50.00,1.2,238.5,50.00,1.3,242.7,50.00,27392.874,824.259,7363.380,10990.120
2017-9-18 12:27:32,34.0,697.6,695.8,0.6,0.3,27475.3,7283,430,Normal,4.90,478,260,46.0,1.1,241.1,49.99,1.0,239.0,49.99,1.1,242.8,49.99,27392.874,824.259,7363.380,10990.120
2017-9-18 12:37:32,34.0,687.3,693.8,0.5,0.3,27475.4,7283,282,Normal,5.00,381,212,46.0,0.9,241.0,49.98,0.9,239.6,49.98,0.9,242.7,49.98,27392.974,824.262,7363.407,10990.160
2017-9-18 12:42:32,34.0,635.8,641.3,0.3,0.2,27475.4,7283,111,Normal,5.00,233,137,44.0,0.8,240.4,50.01,0.8,238.0,50.01,0.8,242.0,50.01,27392.974,824.262,7363.407,10990.160
