Time,Temperature,PV1 Voltage[V],PV2 Voltage[V],PV1 Current[A],PV2 Current[A],Total energy[KW.Hr],Total operation hours[Hr],Total AC Power[W],Mode,Daily Energy[KW.Hr],PV1 Input Power[W],PV2 Input Power[W],Heatsink Temperature,Current to grid (R Phase)[A],Grid voltage(R Phase)[V],Grid frequency(R Phase)[Hz],Current to grid (S Phase)[A],Grid voltage(S Phase)[V],Grid frequency(S Phase)[Hz],Current to grid (T Phase)[A],Grid voltage(T Phase)[V],Grid frequency(T Phase)[Hz],Reduced amount of CO2[KG],Reduced amount of SO2[KG],Reduced amount of Oil[KG],Reduced amount of Coal[KG]
2015-10-24 8:12:4,19.0,545.4,544.9,0.0,0.0,1128.9,248,0,Fault,0.00,99,75,15.0,0.0,241.9,49.99,0.0,240.6,49.99,0.0,244.4,49.99,1125.513,33.867,302.545,451.560
2015-10-24 8:17:4,21.0,602.0,594.6,0.0,0.0,1128.9,248,0,Check,0.00,118,74,17.0,0.0,240.5,49.99,0.0,240.0,49.99,0.0,243.1,49.99,1125.513,33.867,302.545,451.560
2015-10-24 8:22:4,21.0,550.4,537.0,0.2,0.2,1128.9,248,243,Normal,0.00,164,138,31.0,1.0,240.7,50.00,0.8,239.6,50.00,0.8,243.5,50.00,1125.513,33.867,302.545,451.560
2015-10-24 8:27:4,22.0,592.4,549.0,0.3,0.3,1128.9,248,324,Normal,0.00,205,178,31.0,1.0,240.3,49.98,0.8,238.8,49.98,0.8,243.1,49.98,1125.513,33.867,302.545,451.560
2015-10-24 8:32:5,22.0,597.4,546.1,0.3,0.3,1128.9,248,373,Normal,0.00,230,202,32.0,1.0,239.9,49.97,0.8,238.6,49.97,0.8,242.9,49.97,1125.513,33.867,302.545,451.560
2015-10-24 8:37:5,23.0,582.4,521.0,0.3,0.3,1128.9,248,318,Normal,0.00,202,176,32.0,1.0,239.3,49.98,0.8,238.3,49.98,0.8,242.2,49.98,1125.513,33.867,302.545,451.560
2015-10-24 8:42:5,23.0,590.3,540.0,0.4,0.4,1129.0,248,421,Normal,0.10,263,217,34.0,1.0,238.7,49.99,0.9,237.8,49.99,0.9,241.2,49.99,1125.613,33.870,302.572,451.600
2015-10-24 8:47:5,23.0,566.4,560.0,0.4,0.4,1129.0,249,429,Normal,0.10,260,228,34.0,1.0,239.5,49.98,0.9,238.1,49.98,0.9,241.9,49.98,1125.613,33.870,302.572,451.600
2015-10-24 8:52:5,24.0,577.3,541.0,0.5,0.4,1129.1,249,486,Normal,0.20,290,256,34.0,1.0,239.5,49.99,1.0,237.9,49.99,0.9,242.2,49.99,1125.713,33.873,302.599,451.640
2015-10-24 8:57:5,24.0,574.3,555.9,0.5,0.4,1129.1,249,528,Normal,0.20,312,275,35.0,1.0,238.9,49.98,0.9,237.8,49.98,0.9,241.3,49.98,1125.713,33.873,302.599,451.640
2015-10-24 9:2:5,24.0,578.5,580.2,0.7,0.6,1129.1,249,745,Normal,0.20,425,379,36.0,1.2,238.7,49.97,1.3,237.5,49.97,1.1,241.2,49.97,1125.713,33.873,302.599,451.640
2015-10-24 9:7:5,24.0,614.3,567.0,0.7,0.6,1129.2,249,756,Normal,0.30,432,384,37.0,1.2,238.9,49.98,1.2,237.7,49.98,1.1,241.9,49.98,1125.812,33.876,302.626,451.680
2015-10-24 9:12:5,25.0,624.3,577.9,1.1,1.0,1129.3,249,1279,Normal,0.40,706,633,37.0,1.7,239.9,49.99,1.8,238.7,49.99,1.7,242.6,49.99,1125.912,33.879,302.652,451.720
2015-10-24 9:17:5,25.0,599.3,562.0,1.0,1.0,1129.4,249,1181,Normal,0.50,650,590,37.0,1.6,240.4,49.99,1.7,238.5,49.99,1.6,243.0,49.99,1126.012,33.882,302.679,451.760
2015-10-24 9:22:5,25.0,636.7,600.0,1.0,0.9,1129.5,249,1199,Normal,0.60,666,593,38.0,1.6,238.8,50.00,1.7,238.2,50.00,1.6,241.8,50.00,1126.112,33.885,302.706,451.800
2015-10-24 9:27:5,25.0,613.4,458.0,1.2,1.2,1129.6,249,1284,Normal,0.70,757,586,38.0,1.7,239.5,49.99,1.8,238.5,49.99,1.7,242.2,49.99,1126.211,33.888,302.733,451.840
2015-10-24 9:32:5,26.0,623.3,586.0,1.1,1.1,1129.7,249,1372,Normal,0.80,747,685,38.0,1.8,239.5,49.99,1.9,238.3,49.99,1.8,242.1,49.99,1126.311,33.891,302.760,451.880
2015-10-24 9:37:6,26.0,622.4,590.1,1.7,1.6,1129.8,249,1992,Normal,0.90,1071,980,38.0,2.5,239.9,50.00,2.7,238.8,50.00,2.5,242.4,50.00,1126.411,33.894,302.786,451.920
2015-10-24 9:42:6,26.0,618.4,553.0,1.2,1.2,1129.9,249,1431,Normal,1.00,781,709,39.0,1.8,239.5,50.00,2.0,238.7,50.00,1.9,242.1,50.00,1126.510,33.897,302.813,451.960
2015-10-24 9:47:6,26.0,613.2,577.9,1.3,1.3,1130.1,250,1542,Normal,1.20,840,762,39.0,2.0,239.3,50.01,2.1,238.4,50.01,2.0,242.0,50.01,1126.710,33.903,302.867,452.040
2015-10-24 9:52:6,26.0,653.0,618.0,2.9,2.6,1130.3,250,3545,Normal,1.40,1941,1663,40.0,4.6,240.1,50.02,4.8,239.0,50.02,4.5,242.4,50.02,1126.909,33.909,302.920,452.120
2015-10-24 9:57:6,26.0,606.2,578.8,1.3,1.2,1130.5,250,1472,Normal,1.60,810,722,40.0,1.9,239.9,50.01,2.1,238.3,50.01,1.9,242.4,50.01,1127.109,33.915,302.974,452.200
2015-10-24 10:2:6,26.0,624.4,612.0,3.8,3.5,1130.7,250,4536,Normal,1.80,2404,2192,40.0,6.0,240.7,49.99,6.2,239.7,49.99,5.8,243.0,49.99,1127.308,33.921,303.028,452.280
2015-10-24 10:7:6,27.0,628.3,593.0,1.7,1.6,1131.0,250,2027,Normal,2.10,1107,979,42.0,2.6,239.9,50.00,2.7,238.5,50.00,2.6,242.0,50.00,1127.607,33.930,303.108,452.400
