Time,Temperature,PV1 Voltage[V],PV2 Voltage[V],PV1 Current[A],PV2 Current[A],Total energy[KW.Hr],Total operation hours[Hr],Total AC Power[W],Mode,Daily Energy[KW.Hr],PV1 Input Power[W],PV2 Input Power[W],Heatsink Temperature,Current to grid (R Phase)[A],Grid voltage(R Phase)[V],Grid frequency(R Phase)[Hz],Current to grid (S Phase)[A],Grid voltage(S Phase)[V],Grid frequency(S Phase)[Hz],Current to grid (T Phase)[A],Grid voltage(T Phase)[V],Grid frequency(T Phase)[Hz],Reduced amount of CO2[KG],Reduced amount of SO2[KG],Reduced amount of Oil[KG],Reduced amount of Coal[KG]
2015-10-5 7:29:24,21.0,106.5,105.5,0.0,0.0,282.6,46,0,Fault,0.00,0,0,14.0,0.0,242.2,50.00,0.0,240.6,50.00,0.0,243.8,50.00,281.752,8.478,75.737,113.040
2015-10-5 7:29:43,21.0,108.9,107.9,0.0,0.0,282.6,46,0,Fault,0.00,0,0,16.0,0.0,242.1,50.00,0.0,240.4,50.00,0.0,243.7,50.00,281.752,8.478,75.737,113.040
2015-10-5 7:34:43,23.0,141.0,139.9,0.0,0.0,282.6,46,0,Fault,0.00,0,0,18.0,0.0,241.7,49.98,0.0,240.3,49.98,0.0,243.5,49.98,281.752,8.478,75.737,113.040
2015-10-5 7:39:43,24.0,712.0,709.9,0.0,0.0,282.6,46,0,Fault,0.00,0,0,20.0,0.0,241.7,50.01,0.0,240.5,50.01,0.0,243.7,50.01,281.752,8.478,75.737,113.040
2015-10-5 7:44:44,25.0,742.2,740.3,0.0,0.0,282.6,46,0,Check,0.00,0,0,20.0,0.0,241.2,49.99,0.0,239.8,49.99,0.0,242.9,49.99,281.752,8.478,75.737,113.040
2015-10-5 7:49:44,26.0,618.4,616.7,0.2,0.1,282.6,46,23,Normal,0.00,137,100,31.0,0.8,242.2,50.00,0.8,240.7,50.00,0.8,243.8,50.00,281.752,8.478,75.737,113.040
2015-10-5 7:54:44,26.0,659.7,657.9,0.2,0.1,282.6,46,57,Normal,0.00,188,127,33.0,0.8,242.5,50.03,0.7,240.5,50.03,0.8,244.3,50.03,281.752,8.478,75.737,113.040
2015-10-5 7:59:44,27.0,725.1,723.2,0.3,0.2,282.6,46,31,Normal,0.00,219,145,35.0,0.8,243.7,49.98,0.8,241.5,49.98,0.8,245.2,49.98,281.752,8.478,75.737,113.040
2015-10-5 8:4:44,27.0,713.8,671.2,0.3,0.2,282.6,46,111,Normal,0.00,261,165,35.0,0.9,240.4,49.99,0.8,239.3,49.99,0.8,242.2,49.99,281.752,8.478,75.737,113.040
2015-10-5 8:9:44,28.0,720.2,718.4,0.4,0.2,282.6,46,174,Normal,0.00,307,190,36.0,0.9,241.2,49.99,0.8,240.2,49.99,0.8,242.8,49.99,281.752,8.478,75.737,113.040
2015-10-5 8:14:44,28.0,721.9,684.9,0.5,0.3,282.6,47,253,Normal,0.00,363,215,37.0,0.9,241.1,49.99,0.8,238.9,49.99,0.9,242.6,49.99,281.752,8.478,75.737,113.040
2015-10-5 8:19:44,28.0,693.5,730.6,0.6,0.3,282.6,47,359,Normal,0.00,441,253,37.0,1.0,241.2,50.00,0.9,239.3,50.00,1.0,242.2,50.00,281.752,8.478,75.737,113.040
2015-10-5 8:24:44,28.0,700.3,742.5,0.7,0.3,282.7,47,462,Normal,0.10,520,288,38.0,1.1,239.8,50.00,1.1,238.8,50.00,1.1,241.6,50.00,281.852,8.481,75.764,113.080
2015-10-5 8:29:44,29.0,733.8,742.6,0.8,0.4,282.7,47,653,Normal,0.10,648,352,38.0,1.3,240.0,49.98,1.2,237.8,49.98,1.3,241.2,49.98,281.852,8.481,75.764,113.080
2015-10-5 8:34:44,29.0,725.2,745.1,1.0,0.5,282.8,47,784,Normal,0.20,732,401,39.0,1.4,240.2,49.97,1.4,238.7,49.97,1.4,241.9,49.97,281.952,8.484,75.790,113.120
2015-10-5 8:39:44,29.0,706.5,743.4,1.1,0.6,282.8,47,930,Normal,0.20,825,448,39.0,1.6,241.2,50.01,1.4,238.5,50.01,1.5,242.9,50.01,281.952,8.484,75.790,113.120
2015-10-5 8:44:44,30.0,721.3,718.6,1.4,0.7,282.9,47,1257,Normal,0.30,1018,544,39.0,1.9,238.8,49.99,1.9,238.1,49.99,1.9,240.4,49.99,282.051,8.487,75.817,113.160
2015-10-5 8:49:44,30.0,737.8,735.9,1.5,0.8,283.0,47,1472,Normal,0.40,1163,617,39.0,2.3,241.2,49.96,2.0,238.4,49.96,2.2,243.4,49.96,282.151,8.490,75.844,113.200
2015-10-5 8:54:44,30.0,720.5,732.8,1.5,0.8,283.2,47,1403,Normal,0.60,1123,598,40.0,2.2,239.7,49.97,2.0,238.1,49.97,2.1,242.1,49.97,282.350,8.496,75.898,113.280
2015-10-5 8:59:44,30.0,714.9,721.3,1.3,0.7,283.3,47,1128,Normal,0.70,937,506,40.0,1.8,238.8,50.02,1.8,238.2,50.02,1.8,240.8,50.02,282.450,8.499,75.924,113.320
2015-10-5 9:4:44,30.0,720.9,735.0,1.2,0.6,283.4,47,1010,Normal,0.80,870,472,42.0,1.6,239.3,49.99,1.7,239.0,49.99,1.6,241.2,49.99,282.550,8.502,75.951,113.360
