Time,Temperature,PV1 Voltage[V],PV2 Voltage[V],PV1 Current[A],PV2 Current[A],Total energy[KW.Hr],Total operation hours[Hr],Total AC Power[W],Mode,Daily Energy[KW.Hr],PV1 Input Power[W],PV2 Input Power[W],Heatsink Temperature,Current to grid (R Phase)[A],Grid voltage(R Phase)[V],Grid frequency(R Phase)[Hz],Current to grid (S Phase)[A],Grid voltage(S Phase)[V],Grid frequency(S Phase)[Hz],Current to grid (T Phase)[A],Grid voltage(T Phase)[V],Grid frequency(T Phase)[Hz],Reduced amount of CO2[KG],Reduced amount of SO2[KG],Reduced amount of Oil[KG],Reduced amount of Coal[KG]
2015-10-5 7:26:39,34.0,189.3,199.5,0.0,0.0,379.1,46,0,Fault,65.40,26,24,37.0,0.0,238.5,50.00,0.0,237.0,50.00,0.0,240.6,50.00,377.963,11.373,101.599,151.640
2015-10-5 7:26:58,20.0,112.5,112.2,0.0,0.0,313.7,46,0,Fault,0.00,21,20,17.0,0.0,241.0,50.00,0.0,240.1,50.00,0.0,243.3,50.00,312.759,9.411,84.072,125.480
2015-10-5 7:31:58,22.0,160.0,159.5,0.0,0.0,313.7,46,0,Fault,0.00,33,31,19.0,0.0,240.6,49.98,0.0,239.3,49.98,0.0,242.8,49.98,312.759,9.411,84.072,125.480
2015-10-5 7:36:58,24.0,552.6,552.1,0.0,0.0,313.7,46,0,Fault,0.00,103,77,21.0,0.0,240.9,50.01,0.0,239.6,50.01,0.0,243.0,50.01,312.759,9.411,84.072,125.480
2015-10-5 7:41:58,26.0,529.1,524.1,0.2,0.1,313.7,46,166,Normal,0.00,123,103,31.0,1.0,239.8,49.99,0.8,238.9,49.99,0.9,242.1,49.99,312.759,9.411,84.072,125.480
2015-10-5 7:46:58,26.0,547.1,534.1,0.2,0.2,313.7,46,218,Normal,0.00,150,128,33.0,1.0,240.5,50.01,0.8,239.1,50.01,0.8,242.4,50.01,312.759,9.411,84.072,125.480
2015-10-5 7:51:58,26.0,553.2,517.0,0.3,0.2,313.7,46,273,Normal,0.00,178,154,34.0,1.0,239.8,50.01,0.8,238.7,50.01,0.8,242.0,50.01,312.759,9.411,84.072,125.480
2015-10-5 7:56:59,27.0,586.1,522.1,0.3,0.3,313.7,46,346,Normal,0.00,216,190,35.0,1.0,239.8,50.03,0.9,238.1,50.03,0.8,241.7,50.03,312.759,9.411,84.072,125.480
2015-10-5 8:1:59,27.0,554.3,549.1,0.4,0.4,313.7,46,442,Normal,0.00,265,237,36.0,1.0,239.0,49.99,0.9,237.8,49.99,0.9,241.4,49.99,312.759,9.411,84.072,125.480
2015-10-5 8:6:59,27.0,598.2,553.6,0.5,0.4,313.8,46,515,Normal,0.10,304,271,36.0,1.0,238.8,49.99,1.0,237.9,49.99,1.0,240.9,49.99,312.859,9.414,84.098,125.520
