Time,Temperature,PV1 Voltage[V],PV2 Voltage[V],PV1 Current[A],PV2 Current[A],Total energy[KW.Hr],Total operation hours[Hr],Total AC Power[W],Mode,Daily Energy[KW.Hr],PV1 Input Power[W],PV2 Input Power[W],Heatsink Temperature,Current to grid (R Phase)[A],Grid voltage(R Phase)[V],Grid frequency(R Phase)[Hz],Current to grid (S Phase)[A],Grid voltage(S Phase)[V],Grid frequency(S Phase)[Hz],Current to grid (T Phase)[A],Grid voltage(T Phase)[V],Grid frequency(T Phase)[Hz],Reduced amount of CO2[KG],Reduced amount of SO2[KG],Reduced amount of Oil[KG],Reduced amount of Coal[KG]
2016-12-4 14:36:57,22.0,598.9,596.8,0.1,0.0,15226.1,3938,0,Normal,0.00,79,58,29.0,0.9,239.7,49.97,0.7,239.1,49.97,0.8,241.8,49.97,15180.422,456.783,4080.595,6090.440
2016-12-4 14:41:57,22.0,591.7,596.4,0.1,0.0,15226.1,3938,0,Normal,0.00,73,55,30.0,0.8,241.3,50.01,0.7,240.4,50.01,0.8,243.6,50.01,15180.422,456.783,4080.595,6090.440
2016-12-4 14:46:57,22.0,599.7,597.4,0.1,0.0,15226.1,3938,0,Normal,0.00,69,54,29.0,0.8,241.9,50.00,0.7,240.2,50.00,0.8,243.7,50.00,15180.422,456.783,4080.595,6090.440
2016-12-4 14:51:57,22.0,598.3,595.9,0.1,0.0,15226.1,3938,0,Normal,0.00,64,51,29.0,0.8,241.6,50.01,0.7,240.0,50.01,0.8,243.9,50.01,15180.422,456.783,4080.595,6090.440
2016-12-4 14:56:58,22.0,598.3,595.8,0.1,0.0,15226.1,3938,0,Normal,0.00,63,51,30.0,0.8,241.7,50.00,0.7,239.9,50.00,0.9,243.5,50.00,15180.422,456.783,4080.595,6090.440
2016-12-4 15:1:58,22.0,596.2,593.7,0.1,0.0,15226.1,3938,0,Normal,0.00,61,50,30.0,0.8,240.6,49.97,0.7,238.8,49.97,0.9,243.1,49.97,15180.422,456.783,4080.595,6090.440
2016-12-4 15:6:58,22.0,597.9,595.5,0.0,0.0,15226.1,3938,0,Normal,0.00,59,50,30.0,0.8,240.8,49.99,0.7,239.1,49.99,0.9,243.0,49.99,15180.422,456.783,4080.595,6090.440
2016-12-4 15:11:58,22.0,596.6,594.2,0.0,0.0,15226.1,3938,0,Normal,0.00,57,48,30.0,0.8,240.5,49.99,0.7,239.3,49.99,0.8,242.5,49.99,15180.422,456.783,4080.595,6090.440
2016-12-4 15:16:58,22.0,595.6,593.2,0.0,0.0,15226.1,3938,0,Normal,0.00,55,47,29.0,0.8,240.9,49.99,0.7,239.6,49.99,0.8,242.8,49.99,15180.422,456.783,4080.595,6090.440
2016-12-4 15:21:58,22.0,588.8,593.2,0.0,0.0,15226.1,3938,0,Normal,0.00,54,47,29.0,0.9,241.6,49.99,0.7,239.8,49.99,0.8,243.1,49.99,15180.422,456.783,4080.595,6090.440
2016-12-4 15:26:58,22.0,649.0,647.1,0.0,0.0,15226.1,3939,0,Normal,0.00,56,50,19.0,0.1,240.5,49.96,0.1,239.3,49.96,0.1,242.4,49.96,15180.422,456.783,4080.595,6090.440
2016-12-4 15:31:58,22.0,644.4,642.4,0.0,0.0,15226.1,3939,0,Normal,0.00,53,48,19.0,0.1,240.4,49.99,0.1,239.4,49.99,0.1,242.2,49.99,15180.422,456.783,4080.595,6090.440
2016-12-4 15:36:58,22.0,636.9,635.1,0.0,0.0,15226.1,3939,0,Normal,0.00,51,47,19.0,0.1,240.0,49.98,0.1,239.2,49.98,0.1,241.9,49.98,15180.422,456.783,4080.595,6090.440
2016-12-4 15:41:58,22.0,626.0,618.7,0.0,0.0,15226.1,3939,0,Normal,0.00,48,46,19.0,0.1,239.9,49.98,0.1,238.9,49.98,0.1,242.0,49.98,15180.422,456.783,4080.595,6090.440
2016-12-4 15:46:58,22.0,588.3,577.3,0.0,0.0,15226.1,3939,0,Normal,0.00,44,42,18.0,0.1,240.5,50.00,0.1,239.1,50.00,0.1,242.4,50.00,15180.422,456.783,4080.595,6090.440
2016-12-4 15:51:58,22.0,500.5,492.7,0.0,0.0,15226.1,3939,0,Normal,0.00,35,36,21.0,0.1,240.5,50.00,0.1,238.5,50.00,0.1,242.2,50.00,15180.422,456.783,4080.595,6090.440
2016-12-4 15:56:58,22.0,446.3,436.8,0.0,0.0,15226.1,3939,0,Normal,0.00,30,31,24.0,0.8,240.3,50.00,0.7,238.3,50.00,0.9,242.2,50.00,15180.422,456.783,4080.595,6090.440
