Time,Temperature,PV1 Voltage[V],PV2 Voltage[V],PV1 Current[A],PV2 Current[A],Total energy[KW.Hr],Total operation hours[Hr],Total AC Power[W],Mode,Daily Energy[KW.Hr],PV1 Input Power[W],PV2 Input Power[W],Heatsink Temperature,Current to grid (R Phase)[A],Grid voltage(R Phase)[V],Grid frequency(R Phase)[Hz],Current to grid (S Phase)[A],Grid voltage(S Phase)[V],Grid frequency(S Phase)[Hz],Current to grid (T Phase)[A],Grid voltage(T Phase)[V],Grid frequency(T Phase)[Hz],Reduced amount of CO2[KG],Reduced amount of SO2[KG],Reduced amount of Oil[KG],Reduced amount of Coal[KG]
2015-10-1 7:13:32,19.0,118.3,117.3,0.0,0.0,107.6,0,0,Fault,0.00,29,25,9.0,0.0,240.4,49.99,0.0,239.1,49.99,0.0,241.0,49.99,107.277,3.228,28.837,43.040
2015-10-1 7:24:23,0.0,117.3,116.4,0.0,0.0,107.6,0,0,Fault,0.00,29,24,0.0,0.0,240.7,50.01,0.0,238.9,50.01,0.0,241.3,50.01,107.277,3.228,28.837,43.040
2015-10-1 7:24:44,21.0,118.7,117.8,0.0,0.0,107.6,0,0,Fault,0.00,29,24,12.0,0.0,240.6,50.01,0.0,239.0,50.01,0.0,241.3,50.01,107.277,3.228,28.837,43.040
2015-10-1 7:29:44,23.0,708.3,707.3,0.0,0.0,107.6,0,0,Fault,0.00,172,124,14.0,0.0,240.3,49.99,0.0,239.2,49.99,0.0,241.1,49.99,107.277,3.228,28.837,43.040
2015-10-1 7:34:44,24.0,757.4,756.5,0.0,0.0,107.6,0,0,Wait,0.00,184,133,16.0,0.0,239.9,49.99,0.0,238.8,49.99,0.0,240.6,49.99,107.277,3.228,28.837,43.040
2015-10-1 7:39:44,25.0,686.6,685.9,0.3,0.3,107.6,0,417,Normal,0.00,262,215,32.0,1.0,237.7,50.01,0.8,236.9,50.01,0.8,239.1,50.01,107.277,3.228,28.837,43.040
2015-10-1 7:44:44,25.0,685.0,699.9,0.4,0.3,107.6,0,510,Normal,0.00,308,261,33.0,1.0,237.2,49.99,0.8,237.0,49.99,0.8,238.8,49.99,107.277,3.228,28.837,43.040
2015-10-1 7:49:44,26.0,698.0,709.8,0.5,0.4,107.7,0,604,Normal,0.10,356,308,34.0,0.9,237.6,50.01,0.9,237.1,50.01,0.9,239.0,50.01,107.377,3.231,28.864,43.080
2015-10-1 7:54:44,26.0,738.5,724.3,0.5,0.4,107.7,0,711,Normal,0.10,409,361,34.0,1.0,236.3,50.02,0.9,236.0,50.02,0.9,237.8,50.02,107.377,3.231,28.864,43.080
2015-10-1 7:59:44,27.0,741.5,709.3,0.6,0.6,107.8,0,875,Normal,0.20,494,440,35.0,1.1,236.4,49.99,1.1,235.7,49.99,1.0,237.5,49.99,107.477,3.234,28.890,43.120
2015-10-1 8:4:44,27.0,728.0,748.1,0.8,0.7,107.9,0,1084,Normal,0.30,599,545,35.0,1.3,236.1,49.99,1.4,235.2,49.99,1.3,236.9,49.99,107.576,3.237,28.917,43.160
2015-10-1 8:9:44,27.0,755.5,737.3,0.9,0.8,108.0,0,1277,Normal,0.40,695,642,35.0,1.5,235.7,49.97,1.6,235.1,49.97,1.4,237.1,49.97,107.676,3.240,28.944,43.200
2015-10-1 8:14:44,27.0,763.5,749.3,0.9,0.8,108.1,0,1345,Normal,0.50,729,676,36.0,1.4,234.6,50.00,1.6,234.3,50.00,1.4,236.3,50.00,107.776,3.243,28.971,43.240
2015-10-1 8:19:44,28.0,742.0,748.2,1.0,0.9,108.2,0,1401,Normal,0.60,762,699,36.0,1.6,234.5,50.00,1.8,233.9,50.00,1.6,236.0,50.00,107.875,3.246,28.998,43.280
2015-10-1 8:24:44,28.0,730.0,746.1,1.0,0.9,108.3,0,1376,Normal,0.70,744,691,37.0,1.5,234.9,49.99,1.7,234.1,49.99,1.5,236.0,49.99,107.975,3.249,29.024,43.320
2015-10-1 8:29:44,28.0,747.0,756.1,1.0,0.9,108.4,0,1492,Normal,0.80,804,748,37.0,1.6,235.0,49.99,1.8,234.6,49.99,1.7,236.0,49.99,108.075,3.252,29.051,43.360
2015-10-1 8:34:44,28.0,760.5,742.3,1.1,1.1,108.5,0,1722,Normal,0.90,914,867,37.0,1.9,234.7,50.00,2.0,234.7,50.00,1.9,236.8,50.00,108.174,3.255,29.078,43.400
2015-10-1 8:39:44,29.0,754.4,747.3,1.4,1.3,108.7,1,2022,Normal,1.10,1060,1021,37.0,2.2,235.8,50.00,2.4,235.2,50.00,2.3,237.2,50.00,108.374,3.261,29.132,43.480
2015-10-1 8:44:44,29.0,752.6,742.3,1.6,1.6,108.9,1,2436,Normal,1.30,1267,1229,38.0,2.8,235.5,50.00,3.0,235.3,50.00,2.8,236.9,50.00,108.573,3.267,29.185,43.560
2015-10-1 8:49:44,29.0,757.6,742.3,2.1,2.0,109.1,1,3102,Normal,1.50,1597,1564,39.0,3.7,235.8,49.99,3.9,235.8,49.99,3.7,237.3,49.99,108.773,3.273,29.239,43.640
2015-10-1 8:54:44,29.0,742.0,750.3,1.9,1.8,109.4,1,2769,Normal,1.80,1430,1398,39.0,3.3,236.3,49.99,3.4,235.7,49.99,3.2,237.8,49.99,109.072,3.282,29.319,43.760
2015-10-1 8:59:44,30.0,730.0,742.1,1.9,1.8,109.6,1,2732,Normal,2.00,1412,1380,40.0,3.2,236.1,49.98,3.4,235.7,49.98,3.2,237.9,49.98,109.271,3.288,29.373,43.840
2015-10-1 9:4:44,30.0,744.0,754.2,1.6,1.5,109.8,1,2301,Normal,2.20,1206,1154,40.0,2.6,235.4,50.00,2.8,235.2,50.00,2.6,236.9,50.00,109.471,3.294,29.426,43.920
2015-10-1 9:9:44,30.0,738.0,757.2,1.6,1.5,110.0,1,2289,Normal,2.40,1200,1148,40.0,2.6,236.1,49.99,2.8,235.5,49.99,2.6,237.4,49.99,109.670,3.300,29.480,44.000
2015-10-1 9:14:44,30.0,760.4,740.3,1.6,1.5,110.2,1,2350,Normal,2.60,1230,1180,41.0,2.7,235.4,49.98,2.8,235.1,49.98,2.7,236.6,49.98,109.869,3.306,29.534,44.080
2015-10-1 9:19:44,30.0,747.4,734.3,1.6,1.6,110.4,1,2386,Normal,2.80,1244,1202,41.0,2.7,234.9,50.02,3.0,234.8,50.02,2.8,236.2,50.02,110.069,3.312,29.587,44.160
2015-10-1 9:24:44,31.0,730.0,749.1,1.7,1.6,110.6,1,2401,Normal,3.00,1248,1213,42.0,2.7,234.7,50.00,3.0,234.5,50.00,2.8,236.3,50.00,110.268,3.318,29.641,44.240
2015-10-1 9:29:44,31.0,740.9,752.1,2.0,2.0,110.8,1,3007,Normal,3.20,1550,1516,42.0,3.6,235.0,50.00,3.8,234.3,50.00,3.7,236.2,50.00,110.468,3.324,29.694,44.320
2015-10-1 9:34:44,31.0,768.7,746.4,3.0,3.1,111.1,1,4646,Normal,3.50,2366,2340,43.0,5.8,235.2,50.00,6.0,235.0,50.00,5.9,236.7,50.00,110.767,3.333,29.775,44.440
2015-10-1 9:38:10,31.0,758.9,770.5,4.0,3.9,111.4,2,5950,Normal,3.80,3050,3033,44.0,7.7,235.5,49.98,7.9,235.5,49.98,7.8,236.8,49.98,111.066,3.342,29.855,44.560
2015-10-1 9:43:10,31.0,762.7,746.3,4.1,4.2,111.9,2,6249,Normal,4.30,3204,3185,46.0,8.1,235.2,50.02,8.5,235.3,50.02,8.2,236.8,50.02,111.564,3.357,29.989,44.760
2015-10-1 9:48:10,31.0,743.2,762.3,4.5,4.4,112.5,2,6600,Normal,4.90,3380,3369,48.0,8.7,236.1,49.99,8.9,236.2,49.99,8.6,237.7,49.99,112.162,3.375,30.150,45.000
2015-10-1 9:53:10,32.0,747.0,753.2,5.8,5.8,113.2,2,8644,Normal,5.60,4422,4416,51.0,11.5,236.6,50.01,11.8,236.2,50.01,11.5,237.8,50.01,112.860,3.396,30.338,45.280
2015-10-1 9:58:10,32.0,744.6,737.3,7.0,7.1,114.0,2,10298,Normal,6.40,5267,5276,53.0,13.9,235.3,50.01,14.2,236.9,50.01,13.8,237.3,50.01,113.658,3.420,30.552,45.600
2015-10-1 10:3:10,32.0,726.0,736.1,7.6,7.5,114.9,2,10947,Normal,7.30,5603,5605,45.0,14.8,237.0,50.00,15.0,237.7,50.00,14.7,238.8,50.00,114.555,3.447,30.793,45.960
2015-10-1 10:8:10,32.0,733.4,718.3,6.2,6.3,115.7,2,9024,Normal,8.10,4612,4615,42.0,12.1,235.3,49.99,12.4,236.4,49.99,12.1,237.0,49.99,115.353,3.471,31.008,46.280
2015-10-1 10:13:10,33.0,725.9,738.0,4.6,4.4,116.4,2,6500,Normal,8.80,3363,3283,46.0,8.6,235.9,50.00,8.9,236.1,50.00,8.5,237.7,50.00,116.051,3.492,31.195,46.560
2015-10-1 10:18:10,33.0,720.8,726.3,5.7,5.7,117.1,2,8226,Normal,9.50,4197,4214,49.0,11.0,236.0,50.04,11.3,237.1,50.04,11.0,237.7,50.04,116.749,3.513,31.383,46.840
2015-10-1 10:23:10,33.0,730.6,719.6,6.3,6.4,117.8,2,9057,Normal,10.20,4633,4628,52.0,12.2,235.6,50.05,12.4,237.3,50.05,12.1,237.5,50.05,117.447,3.534,31.570,47.120
2015-10-1 10:28:10,33.0,732.5,721.3,7.7,7.9,118.6,2,11182,Normal,11.00,5718,5730,48.0,15.2,237.3,50.00,15.4,237.4,50.00,15.0,238.6,50.00,118.244,3.558,31.785,47.440
2015-10-1 10:33:10,34.0,719.0,727.0,8.0,7.9,119.6,2,11389,Normal,12.00,5825,5835,43.0,15.5,235.3,50.00,15.7,236.5,50.00,15.4,237.0,50.00,119.241,3.588,32.053,47.840
2015-10-1 10:38:10,34.0,721.5,714.3,8.1,8.2,120.5,3,11517,Normal,12.90,5886,5906,42.0,15.7,235.6,49.99,16.0,236.3,49.99,15.6,237.7,49.99,120.138,3.615,32.294,48.200
