Time,Temperature,PV1 Voltage[V],PV2 Voltage[V],PV1 Current[A],PV2 Current[A],Total energy[KW.Hr],Total operation hours[Hr],Total AC Power[W],Mode,Daily Energy[KW.Hr],PV1 Input Power[W],PV2 Input Power[W],Heatsink Temperature,Current to grid (R Phase)[A],Grid voltage(R Phase)[V],Grid frequency(R Phase)[Hz],Current to grid (S Phase)[A],Grid voltage(S Phase)[V],Grid frequency(S Phase)[Hz],Current to grid (T Phase)[A],Grid voltage(T Phase)[V],Grid frequency(T Phase)[Hz],Reduced amount of CO2[KG],Reduced amount of SO2[KG],Reduced amount of Oil[KG],Reduced amount of Coal[KG]
2015-10-1 7:14:46,0.0,106.7,105.7,0.0,0.0,81.3,0,0,Fault,0.00,0,0,0.0,0.0,241.1,50.00,0.0,239.4,50.00,0.0,242.7,50.00,81.056,2.439,21.788,32.520
2015-10-1 7:15:5,21.0,111.5,110.5,0.0,0.0,81.3,0,0,Fault,0.00,0,0,15.0,0.0,241.0,50.01,0.0,239.3,50.01,0.0,242.7,50.01,81.056,2.439,21.788,32.520
2015-10-1 7:26:43,21.0,106.7,105.7,0.0,0.0,81.3,0,0,Fault,0.00,0,0,17.0,0.0,241.1,50.00,0.0,239.6,50.00,0.0,242.9,50.00,81.056,2.439,21.788,32.520
2015-10-1 7:27:2,22.0,107.9,106.9,0.0,0.0,81.3,0,0,Fault,0.00,0,0,17.0,0.0,241.0,50.00,0.0,239.1,50.00,0.0,242.9,50.00,81.056,2.439,21.788,32.520
2015-10-1 7:32:2,24.0,703.7,701.6,0.0,0.0,81.3,0,0,Fault,0.00,0,0,19.0,0.0,240.6,50.00,0.0,239.0,50.00,0.0,242.7,50.00,81.056,2.439,21.788,32.520
2015-10-1 7:37:2,25.0,761.5,759.3,0.0,0.0,81.3,0,0,Wait,0.00,0,0,20.0,0.0,240.0,49.99,0.0,238.3,49.99,0.0,242.2,49.99,81.056,2.439,21.788,32.520
2015-10-1 7:42:2,26.0,639.8,638.0,0.2,0.1,81.3,0,26,Normal,0.00,140,111,31.0,0.8,239.3,50.01,0.7,238.2,50.01,0.8,241.7,50.01,81.056,2.439,21.788,32.520
2015-10-1 7:47:2,26.0,685.7,683.9,0.2,0.1,81.3,0,49,Normal,0.00,184,136,34.0,0.8,239.5,50.00,0.8,238.0,50.00,0.8,241.7,50.00,81.056,2.439,21.788,32.520
2015-10-1 7:52:2,27.0,702.8,738.7,0.3,0.2,81.3,0,59,Normal,0.00,235,158,36.0,0.8,239.8,49.99,0.8,238.3,49.99,0.8,241.6,49.99,81.056,2.439,21.788,32.520
2015-10-1 7:57:2,27.0,705.1,718.8,0.4,0.2,81.3,0,169,Normal,0.00,293,192,36.0,0.9,240.0,50.02,0.8,239.0,50.02,0.8,241.3,50.02,81.056,2.439,21.788,32.520
2015-10-1 8:2:2,28.0,729.2,736.4,0.5,0.3,81.3,0,305,Normal,0.00,392,242,37.0,0.9,241.1,50.01,0.8,238.2,50.01,1.0,242.5,50.01,81.056,2.439,21.788,32.520
2015-10-1 8:7:2,28.0,727.1,725.3,0.6,0.4,81.3,0,478,Normal,0.00,493,296,37.0,1.1,241.1,49.99,1.0,238.8,49.99,1.1,242.3,49.99,81.056,2.439,21.788,32.520
