Time,Temperature,PV1 Voltage[V],PV2 Voltage[V],PV1 Current[A],PV2 Current[A],Total energy[KW.Hr],Total operation hours[Hr],Total AC Power[W],Mode,Daily Energy[KW.Hr],PV1 Input Power[W],PV2 Input Power[W],Heatsink Temperature,Current to grid (R Phase)[A],Grid voltage(R Phase)[V],Grid frequency(R Phase)[Hz],Current to grid (S Phase)[A],Grid voltage(S Phase)[V],Grid frequency(S Phase)[Hz],Current to grid (T Phase)[A],Grid voltage(T Phase)[V],Grid frequency(T Phase)[Hz],Reduced amount of CO2[KG],Reduced amount of SO2[KG],Reduced amount of Oil[KG],Reduced amount of Coal[KG]
2015-10-22 8:26:3,14.0,115.6,114.7,0.0,0.0,1114.2,229,0,Fault,0.00,24,23,12.0,0.0,240.1,50.00,0.0,240.7,50.00,0.0,243.9,50.00,1110.857,33.426,298.606,445.680
2015-10-22 8:31:3,17.0,150.5,149.8,0.0,0.0,1114.2,229,0,Fault,0.00,33,32,14.0,0.0,240.0,49.99,0.0,240.6,49.99,0.0,243.6,49.99,1110.857,33.426,298.606,445.680
2015-10-22 8:36:3,19.0,551.2,550.4,0.0,0.0,1114.2,229,0,Fault,0.00,116,89,16.0,0.0,237.0,49.99,0.0,237.4,49.99,0.0,240.6,49.99,1110.857,33.426,298.606,445.680
2015-10-22 8:41:4,20.0,569.1,576.0,0.0,0.0,1114.2,229,0,Check,0.00,123,88,17.0,0.0,236.1,49.98,0.0,236.4,49.98,0.0,239.7,49.98,1110.857,33.426,298.606,445.680
2015-10-22 8:46:4,21.0,539.9,540.8,0.2,0.2,1114.2,229,193,Normal,0.00,138,115,29.0,1.1,238.9,49.98,0.7,239.7,49.98,1.0,242.7,49.98,1110.857,33.426,298.606,445.680
2015-10-22 8:51:4,21.0,599.1,560.6,0.2,0.2,1114.2,229,262,Normal,0.00,172,149,30.0,1.0,238.6,50.00,0.8,239.7,50.00,0.9,241.7,50.00,1110.857,33.426,298.606,445.680
2015-10-22 8:56:4,21.0,580.8,517.8,0.3,0.3,1114.2,229,297,Normal,0.00,190,167,32.0,1.0,238.7,50.00,0.8,239.0,50.00,0.8,242.2,50.00,1110.857,33.426,298.606,445.680
2015-10-22 9:1:4,21.0,593.7,501.8,0.3,0.3,1114.2,230,302,Normal,0.00,193,169,33.0,1.0,238.3,49.98,0.8,239.0,49.98,0.8,241.7,49.98,1110.857,33.426,298.606,445.680
2015-10-22 9:6:4,21.0,574.5,554.4,0.4,0.4,1114.3,230,428,Normal,0.10,257,230,34.0,1.0,238.2,50.00,0.9,238.8,50.00,0.9,241.8,50.00,1110.957,33.429,298.632,445.720
2015-10-22 9:11:5,22.0,603.7,529.3,0.4,0.4,1114.3,230,500,Normal,0.10,294,265,34.0,1.0,237.7,50.00,0.9,238.4,50.00,1.0,241.1,50.00,1110.957,33.429,298.632,445.720
2015-10-22 9:16:5,22.0,602.6,558.6,0.6,0.6,1114.4,230,688,Normal,0.20,390,357,35.0,1.1,237.8,49.99,1.1,238.4,49.99,1.1,241.5,49.99,1111.057,33.432,298.659,445.760
2015-10-22 9:21:5,22.0,578.0,550.7,0.6,0.5,1114.4,230,635,Normal,0.20,364,330,36.0,1.1,238.0,50.00,1.1,238.3,50.00,1.1,241.4,50.00,1111.057,33.432,298.659,445.760
2015-10-22 9:26:5,23.0,588.0,543.8,0.4,0.4,1114.5,230,484,Normal,0.30,287,257,36.0,1.0,237.6,50.01,0.9,238.2,50.01,0.9,240.8,50.01,1111.157,33.435,298.686,445.800
2015-10-22 9:31:5,23.0,600.7,535.8,0.4,0.4,1114.5,230,455,Normal,0.30,271,243,36.0,1.0,238.4,49.98,0.9,238.3,49.98,0.9,242.3,49.98,1111.157,33.435,298.686,445.800
2015-10-22 9:36:5,23.0,568.7,564.9,0.5,0.4,1114.5,230,484,Normal,0.30,287,256,36.0,1.0,237.7,50.01,0.9,237.9,50.01,0.9,240.9,50.01,1111.157,33.435,298.686,445.800
2015-10-22 9:41:5,23.0,581.4,535.8,0.4,0.4,1114.6,230,494,Normal,0.40,292,262,37.0,1.0,237.2,49.99,0.9,238.1,49.99,0.9,240.8,49.99,1111.256,33.438,298.713,445.840
2015-10-22 9:46:5,23.0,608.7,545.8,0.5,0.5,1114.6,230,566,Normal,0.40,329,296,37.0,1.0,238.0,49.99,1.0,238.3,49.99,1.0,241.6,49.99,1111.256,33.438,298.713,445.840
2015-10-22 9:51:5,23.0,604.7,538.6,0.4,0.5,1114.7,230,519,Normal,0.50,302,276,37.0,1.0,237.9,50.00,0.9,238.4,50.00,1.0,241.0,50.00,1111.356,33.441,298.740,445.880
2015-10-22 9:56:5,24.0,578.7,550.8,0.4,0.4,1114.7,230,485,Normal,0.50,286,259,37.0,1.0,238.3,50.00,0.9,238.9,50.00,1.0,242.1,50.00,1111.356,33.441,298.740,445.880
2015-10-22 10:1:5,24.0,564.7,566.7,0.4,0.4,1114.7,231,471,Normal,0.50,280,251,38.0,1.0,238.8,50.00,0.9,239.3,50.00,0.9,242.3,50.00,1111.356,33.441,298.740,445.880
2015-10-22 10:6:5,24.0,593.8,563.8,0.5,0.5,1114.8,231,606,Normal,0.60,349,317,38.0,1.1,238.7,49.99,1.0,239.2,49.99,1.0,242.2,49.99,1111.456,33.444,298.766,445.920
2015-10-22 10:11:5,24.0,595.6,560.8,0.5,0.5,1114.8,231,605,Normal,0.60,349,316,38.0,1.1,239.3,50.00,1.1,239.2,50.00,1.0,242.9,50.00,1111.456,33.444,298.766,445.920
2015-10-22 10:16:5,24.0,593.8,551.9,0.6,0.6,1114.9,231,672,Normal,0.70,383,349,39.0,1.1,239.0,50.00,1.1,239.1,50.00,1.1,242.1,50.00,1111.555,33.447,298.793,445.960
2015-10-22 10:21:5,25.0,616.7,562.6,0.7,0.7,1115.0,231,805,Normal,0.80,450,415,39.0,1.2,238.8,50.01,1.2,239.0,50.01,1.2,242.0,50.01,1111.655,33.450,298.820,446.000
2015-10-22 10:26:5,25.0,611.7,575.6,0.7,0.7,1115.0,231,874,Normal,0.80,485,448,39.0,1.3,238.9,50.00,1.3,239.2,50.00,1.3,242.2,50.00,1111.655,33.450,298.820,446.000
2015-10-22 10:31:5,25.0,585.8,577.8,0.7,0.6,1115.1,231,785,Normal,0.90,442,402,40.0,1.2,239.2,50.00,1.3,239.1,50.00,1.2,242.9,50.00,1111.755,33.453,298.847,446.040
2015-10-22 10:36:5,25.0,611.7,573.7,0.7,0.7,1115.2,231,848,Normal,1.00,472,436,40.0,1.2,238.3,50.01,1.3,238.8,50.01,1.2,241.5,50.01,1111.854,33.456,298.874,446.080
2015-10-22 10:41:5,25.0,597.9,569.0,0.8,0.8,1115.2,231,949,Normal,1.00,524,484,40.0,1.3,238.5,50.00,1.4,238.9,50.00,1.3,241.9,50.00,1111.854,33.456,298.874,446.080
2015-10-22 10:46:5,25.0,605.7,574.6,0.7,0.7,1115.3,231,837,Normal,1.10,469,428,40.0,1.3,239.4,49.99,1.3,238.9,49.99,1.2,243.4,49.99,1111.954,33.459,298.900,446.120
2015-10-22 10:51:5,25.0,605.7,561.0,0.7,0.7,1115.4,231,792,Normal,1.20,444,407,40.0,1.2,238.1,49.97,1.2,238.6,49.97,1.2,241.4,49.97,1112.054,33.462,298.927,446.160
2015-10-22 10:56:5,25.0,598.7,578.8,0.8,0.7,1115.4,231,890,Normal,1.20,495,454,41.0,1.3,238.5,49.97,1.3,239.0,49.97,1.3,242.3,49.97,1112.054,33.462,298.927,446.160
2015-10-22 11:1:5,25.0,611.8,571.0,0.8,0.8,1115.5,232,904,Normal,1.30,500,463,41.0,1.3,239.6,49.99,1.4,239.5,49.99,1.3,243.2,49.99,1112.153,33.465,298.954,446.200
2015-10-22 11:6:5,26.0,612.7,548.8,0.8,0.9,1115.6,232,979,Normal,1.40,541,497,41.0,1.4,238.9,49.99,1.4,239.8,49.99,1.4,242.6,49.99,1112.253,33.468,298.981,446.240
