Time,Temperature,PV1 Voltage[V],PV2 Voltage[V],PV1 Current[A],PV2 Current[A],Total energy[KW.Hr],Total operation hours[Hr],Total AC Power[W],Mode,Daily Energy[KW.Hr],PV1 Input Power[W],PV2 Input Power[W],Heatsink Temperature,Current to grid (R Phase)[A],Grid voltage(R Phase)[V],Grid frequency(R Phase)[Hz],Current to grid (S Phase)[A],Grid voltage(S Phase)[V],Grid frequency(S Phase)[Hz],Current to grid (T Phase)[A],Grid voltage(T Phase)[V],Grid frequency(T Phase)[Hz],Reduced amount of CO2[KG],Reduced amount of SO2[KG],Reduced amount of Oil[KG],Reduced amount of Coal[KG]
2015-10-27 7:15:31,19.0,753.8,752.9,0.0,0.0,1518.9,282,0,Fault,0.00,177,130,9.0,0.0,238.9,50.00,0.0,238.1,50.00,0.0,239.4,50.00,1514.343,45.567,407.065,607.560
2015-10-27 7:20:31,20.0,593.0,592.2,0.3,0.2,1518.9,282,280,Normal,0.00,188,152,25.0,1.0,238.1,49.99,0.8,237.4,49.99,0.8,238.7,49.99,1514.343,45.567,407.065,607.560
2015-10-27 7:25:31,20.0,640.4,639.7,0.3,0.2,1518.9,282,352,Normal,0.00,226,185,27.0,1.0,241.2,50.00,0.8,240.6,50.00,0.8,241.9,50.00,1514.343,45.567,407.065,607.560
2015-10-27 7:30:31,21.0,708.9,700.3,0.3,0.3,1518.9,282,443,Normal,0.00,275,228,31.0,1.0,240.1,49.99,0.8,239.7,49.99,0.8,241.3,49.99,1514.343,45.567,407.065,607.560
2015-10-27 7:35:32,21.0,744.1,732.6,0.4,0.3,1519.0,282,507,Normal,0.10,307,260,31.0,1.0,239.5,50.00,0.8,238.7,50.00,0.9,241.0,50.00,1514.443,45.570,407.092,607.600
2015-10-27 7:40:32,22.0,736.3,747.4,0.4,0.4,1519.0,282,589,Normal,0.10,347,301,33.0,1.0,238.9,49.98,0.9,238.8,49.98,0.9,240.8,49.98,1514.443,45.570,407.092,607.600
2015-10-27 7:45:32,22.0,747.3,753.4,0.4,0.4,1519.1,282,644,Normal,0.20,374,329,33.0,1.0,236.4,49.99,0.9,236.1,49.99,0.9,238.2,49.99,1514.543,45.573,407.119,607.640
2015-10-27 7:50:32,22.0,747.8,733.6,0.5,0.4,1519.1,282,671,Normal,0.20,390,341,33.0,1.0,236.7,50.00,0.9,235.7,50.00,0.9,238.3,50.00,1514.543,45.573,407.119,607.640
2015-10-27 7:55:33,23.0,769.0,715.8,0.7,0.7,1519.2,282,1042,Normal,0.30,579,523,34.0,1.3,235.5,50.01,1.3,235.8,50.01,1.3,237.0,50.01,1514.642,45.576,407.146,607.680
2015-10-27 8:0:33,23.0,731.5,787.7,0.8,0.6,1519.3,282,1077,Normal,0.40,591,546,34.0,1.3,236.4,49.99,1.3,235.6,49.99,1.3,237.6,49.99,1514.742,45.579,407.172,607.720
