Time,Temperature,PV1 Voltage[V],PV2 Voltage[V],PV1 Current[A],PV2 Current[A],Total energy[KW.Hr],Total operation hours[Hr],Total AC Power[W],Mode,Daily Energy[KW.Hr],PV1 Input Power[W],PV2 Input Power[W],Heatsink Temperature,Current to grid (R Phase)[A],Grid voltage(R Phase)[V],Grid frequency(R Phase)[Hz],Current to grid (S Phase)[A],Grid voltage(S Phase)[V],Grid frequency(S Phase)[Hz],Current to grid (T Phase)[A],Grid voltage(T Phase)[V],Grid frequency(T Phase)[Hz],Reduced amount of CO2[KG],Reduced amount of SO2[KG],Reduced amount of Oil[KG],Reduced amount of Coal[KG]
2015-10-27 7:15:28,20.0,573.8,573.3,0.0,0.0,1222.5,278,0,Fault,0.00,108,75,16.0,0.0,238.3,49.99,0.0,237.5,49.99,0.0,240.6,49.99,1218.833,36.675,327.630,489.000
2015-10-27 7:20:28,21.0,586.9,483.5,0.2,0.1,1222.5,278,152,Normal,0.00,119,93,28.0,1.1,237.4,49.99,0.8,236.5,49.99,0.9,239.5,49.99,1218.833,36.675,327.630,489.000
2015-10-27 7:25:28,22.0,598.0,528.5,0.2,0.2,1222.5,278,198,Normal,0.00,143,114,29.0,1.1,240.9,50.00,0.8,239.9,50.00,0.8,243.0,50.00,1218.833,36.675,327.630,489.000
2015-10-27 7:30:28,22.0,618.4,575.5,0.2,0.2,1222.5,278,256,Normal,0.00,177,139,31.0,1.0,240.0,49.99,0.8,239.3,49.99,0.8,242.1,49.99,1218.833,36.675,327.630,489.000
2015-10-27 7:35:28,22.0,576.9,574.5,0.3,0.2,1222.5,278,309,Normal,0.00,208,161,32.0,1.0,240.1,49.99,0.8,238.8,49.99,0.8,242.5,49.99,1218.833,36.675,327.630,489.000
2015-10-27 7:40:28,23.0,584.9,590.5,0.4,0.3,1222.5,278,371,Normal,0.00,244,187,33.0,1.0,240.5,49.99,0.9,239.2,49.99,0.9,243.2,49.99,1218.833,36.675,327.630,489.000
2015-10-27 7:45:28,23.0,638.1,567.5,0.4,0.3,1222.6,279,422,Normal,0.10,273,209,33.0,1.0,236.9,49.99,0.9,236.2,49.99,0.9,239.4,49.99,1218.932,36.678,327.657,489.040
2015-10-27 7:50:28,23.0,610.9,553.5,0.4,0.3,1222.6,279,422,Normal,0.10,263,218,33.0,0.9,236.6,50.00,0.9,235.4,50.00,0.9,238.9,50.00,1218.932,36.678,327.657,489.040
2015-10-27 7:55:28,23.0,653.4,603.6,0.6,0.5,1222.6,279,710,Normal,0.10,422,347,36.0,1.1,236.0,50.01,1.2,235.7,50.01,1.1,238.3,50.01,1218.932,36.678,327.657,489.040
2015-10-27 8:0:28,24.0,640.2,598.5,0.6,0.6,1222.7,279,724,Normal,0.20,423,361,36.0,1.1,236.7,49.98,1.2,235.8,49.98,1.1,238.5,49.98,1219.032,36.681,327.684,489.080
