Time,Temperature,PV1 Voltage[V],PV2 Voltage[V],PV1 Current[A],PV2 Current[A],Total energy[KW.Hr],Total operation hours[Hr],Total AC Power[W],Mode,Daily Energy[KW.Hr],PV1 Input Power[W],PV2 Input Power[W],Heatsink Temperature,Current to grid (R Phase)[A],Grid voltage(R Phase)[V],Grid frequency(R Phase)[Hz],Current to grid (S Phase)[A],Grid voltage(S Phase)[V],Grid frequency(S Phase)[Hz],Current to grid (T Phase)[A],Grid voltage(T Phase)[V],Grid frequency(T Phase)[Hz],Reduced amount of CO2[KG],Reduced amount of SO2[KG],Reduced amount of Oil[KG],Reduced amount of Coal[KG]
2015-9-2 6:30:26,40.0,132.2,131.1,0.0,0.0,5290.4,991,0,Fault,79.10,0,0,40.0,0.0,239.7,50.00,0.0,238.1,50.00,0.0,241.5,50.00,5274.529,158.712,1417.827,2116.160
2015-9-2 6:30:45,27.0,107.3,106.3,0.0,0.0,5211.3,991,0,Fault,0.00,0,0,24.0,0.0,242.4,49.99,0.0,241.1,49.99,0.0,244.4,49.99,5195.666,156.339,1396.628,2084.520
2015-9-2 6:35:45,29.0,137.6,136.5,0.0,0.0,5211.3,991,0,Fault,0.00,0,0,26.0,0.0,242.3,49.98,0.0,240.7,49.98,0.0,244.1,49.98,5195.666,156.339,1396.628,2084.520
2015-9-2 6:40:45,31.0,669.9,668.0,0.0,0.0,5211.3,991,0,Fault,0.00,0,0,27.0,0.0,242.5,50.00,0.0,241.3,50.00,0.0,244.3,50.00,5195.666,156.339,1396.628,2084.520
2015-9-2 6:43:0,31.0,688.5,686.5,0.0,0.0,5211.3,991,0,Fault,0.00,0,0,27.0,0.0,242.8,50.01,0.0,241.5,50.01,0.0,244.6,50.01,5195.666,156.339,1396.628,2084.520
2015-9-2 6:48:1,32.0,547.6,545.7,0.1,0.1,5211.3,991,0,Normal,0.00,64,67,35.0,0.8,241.9,49.99,0.7,240.6,49.99,0.8,243.6,49.99,5195.666,156.339,1396.628,2084.520
2015-9-2 6:53:1,33.0,542.5,574.7,0.1,0.1,5211.3,991,0,Normal,0.00,74,72,36.0,0.8,241.5,49.98,0.7,240.6,49.98,0.8,243.2,49.98,5195.666,156.339,1396.628,2084.520
2015-9-2 6:58:1,33.0,553.8,585.5,0.1,0.1,5211.3,991,0,Normal,0.00,78,75,37.0,0.8,240.2,49.99,0.7,238.6,49.99,0.8,241.8,49.99,5195.666,156.339,1396.628,2084.520
2015-9-2 7:3:1,33.0,605.4,603.7,0.1,0.1,5211.3,991,0,Normal,0.00,101,87,37.0,0.8,242.4,50.00,0.7,240.6,50.00,0.8,244.0,50.00,5195.666,156.339,1396.628,2084.520
2015-9-2 7:8:1,34.0,624.2,622.5,0.2,0.1,5211.3,991,23,Normal,0.00,133,104,38.0,0.8,240.6,49.98,0.8,239.3,49.98,0.8,242.6,49.98,5195.666,156.339,1396.628,2084.520
2015-9-2 7:13:1,34.0,619.7,615.0,0.2,0.1,5211.3,991,23,Normal,0.00,129,101,38.0,0.8,241.8,49.98,0.8,240.4,49.98,0.8,243.7,49.98,5195.666,156.339,1396.628,2084.520
2015-9-2 7:18:1,34.0,610.6,608.9,0.2,0.1,5211.3,991,25,Normal,0.00,122,98,38.0,0.8,241.1,49.99,0.7,239.6,49.99,0.8,242.7,49.99,5195.666,156.339,1396.628,2084.520
2015-9-2 7:23:1,35.0,609.5,607.8,0.2,0.1,5211.3,991,24,Normal,0.00,124,98,39.0,0.8,242.1,50.03,0.7,239.5,50.03,0.8,243.9,50.03,5195.666,156.339,1396.628,2084.520
2015-9-2 7:28:1,34.0,605.6,604.0,0.1,0.1,5211.3,991,23,Normal,0.00,119,96,39.0,0.8,240.0,50.00,0.7,239.0,50.00,0.8,242.1,50.00,5195.666,156.339,1396.628,2084.520
2015-9-2 7:33:1,35.0,611.4,609.7,0.2,0.1,5211.3,991,23,Normal,0.00,125,98,39.0,0.8,239.7,49.99,0.8,238.8,49.99,0.8,241.6,49.99,5195.666,156.339,1396.628,2084.520
2015-9-2 7:38:1,35.0,624.4,622.7,0.2,0.1,5211.3,991,26,Normal,0.00,138,105,39.0,0.8,239.4,50.00,0.8,238.6,50.00,0.8,241.4,50.00,5195.666,156.339,1396.628,2084.520
2015-9-2 7:43:1,35.0,639.5,637.8,0.2,0.1,5211.3,991,30,Normal,0.00,151,113,40.0,0.8,240.1,50.00,0.7,237.8,50.00,0.9,242.0,50.00,5195.666,156.339,1396.628,2084.520
2015-9-2 7:48:1,36.0,670.2,662.4,0.2,0.1,5211.3,992,26,Normal,0.00,170,124,41.0,0.8,239.2,50.00,0.8,238.2,50.00,0.8,241.3,50.00,5195.666,156.339,1396.628,2084.520
2015-9-2 7:53:1,36.0,637.9,654.2,0.2,0.2,5211.3,992,67,Normal,0.00,189,132,42.0,0.8,239.8,50.01,0.8,237.8,50.01,0.8,241.5,50.01,5195.666,156.339,1396.628,2084.520
2015-9-2 7:58:1,35.0,602.8,678.7,0.3,0.2,5211.3,992,67,Normal,0.00,204,140,41.0,0.8,242.7,50.00,0.8,240.7,50.00,0.9,244.9,50.00,5195.666,156.339,1396.628,2084.520
2015-9-2 8:3:2,36.0,657.0,628.9,0.3,0.2,5211.3,992,130,Normal,0.00,228,151,43.0,0.9,241.5,49.99,0.8,240.7,49.99,0.8,243.2,49.99,5195.666,156.339,1396.628,2084.520
2015-9-2 8:8:2,36.0,647.6,681.2,0.6,0.3,5211.3,992,433,Normal,0.00,442,265,44.0,1.1,242.6,50.00,0.9,239.6,50.00,1.1,244.5,50.00,5195.666,156.339,1396.628,2084.520
2015-9-2 8:13:2,36.0,692.3,692.4,0.7,0.4,5211.3,992,546,Normal,0.00,521,301,44.0,1.1,242.7,49.97,1.1,241.5,49.97,1.1,244.6,49.97,5195.666,156.339,1396.628,2084.520
2015-9-2 8:18:2,36.0,709.5,670.6,0.9,0.5,5211.4,992,807,Normal,0.10,706,389,44.0,1.4,242.5,50.01,1.4,240.9,50.01,1.4,244.7,50.01,5195.766,156.342,1396.655,2084.560
2015-9-2 8:23:3,36.0,698.1,689.4,0.9,0.5,5211.5,992,714,Normal,0.20,633,357,44.0,1.4,241.2,50.01,1.3,239.7,50.01,1.3,243.3,50.01,5195.865,156.345,1396.682,2084.600
2015-9-2 8:28:3,36.0,721.7,706.2,1.5,0.8,5211.5,992,1483,Normal,0.20,1151,615,44.0,2.1,241.0,50.01,2.3,240.4,50.01,2.2,243.1,50.01,5195.865,156.345,1396.682,2084.600
2015-9-2 8:33:3,36.0,683.6,654.4,1.5,0.8,5211.6,992,1336,Normal,0.30,1033,540,45.0,2.0,242.9,49.99,2.0,241.2,49.99,2.0,244.6,49.99,5195.965,156.348,1396.709,2084.640
2015-9-2 8:38:3,36.0,704.5,709.7,1.5,0.8,5211.8,992,1416,Normal,0.50,1098,589,45.0,2.2,243.6,50.00,2.0,241.6,50.00,2.1,246.1,50.00,5196.165,156.354,1396.762,2084.720
2015-9-2 8:43:3,37.0,727.0,728.3,2.6,1.3,5211.9,992,2714,Normal,0.60,1947,1019,46.0,3.9,244.8,50.00,3.6,241.9,50.00,3.7,246.8,50.00,5196.264,156.357,1396.789,2084.760
2015-9-2 8:48:3,37.0,736.9,741.4,3.5,1.8,5212.2,993,3730,Normal,0.90,2638,1359,47.0,5.2,242.4,50.02,5.1,241.2,50.02,5.1,245.3,50.02,5196.563,156.366,1396.870,2084.880
2015-9-2 8:53:3,37.0,731.6,729.6,3.7,1.9,5212.5,993,3912,Normal,1.20,2719,1421,48.0,5.5,243.7,50.00,5.3,241.7,50.00,5.3,245.8,50.00,5196.863,156.375,1396.950,2085.000
2015-9-2 8:58:3,37.0,719.2,729.1,5.4,2.7,5212.9,993,5768,Normal,1.60,3932,2000,49.0,8.1,246.4,50.00,7.6,242.8,50.00,7.7,248.3,50.00,5197.261,156.387,1397.057,2085.160
2015-9-2 9:3:3,37.0,703.2,689.6,3.9,2.0,5213.3,993,4017,Normal,2.00,2782,1427,51.0,5.5,244.0,50.00,5.5,242.9,50.00,5.5,245.9,50.00,5197.660,156.399,1397.164,2085.320
2015-9-2 9:8:3,37.0,704.3,693.0,2.0,1.0,5213.6,993,1912,Normal,2.30,1411,750,50.0,2.7,242.2,50.00,2.7,241.4,50.00,2.7,244.3,50.00,5197.959,156.408,1397.245,2085.440
2015-9-2 9:13:3,37.0,676.5,679.8,1.1,0.6,5213.7,993,951,Normal,2.40,775,425,50.0,1.5,243.1,49.99,1.5,242.0,49.99,1.5,245.2,49.99,5198.059,156.411,1397.272,2085.480
2015-9-2 9:18:3,37.0,671.2,690.4,0.9,0.5,5213.7,993,715,Normal,2.40,634,353,49.0,1.3,243.2,50.00,1.3,242.3,50.00,1.3,245.3,50.00,5198.059,156.411,1397.272,2085.480
2015-9-2 9:23:3,38.0,701.7,692.5,1.3,0.7,5213.8,993,1208,Normal,2.50,959,519,49.0,1.8,240.9,50.00,1.9,240.9,50.00,1.8,243.4,50.00,5198.159,156.414,1397.298,2085.520
2015-9-2 9:28:3,38.0,677.2,684.9,0.8,0.4,5213.9,993,649,Normal,2.60,586,331,49.0,1.3,242.1,50.01,1.2,240.4,50.01,1.3,244.3,50.01,5198.258,156.417,1397.325,2085.560
2015-9-2 9:33:3,38.0,637.6,651.9,0.3,0.2,5213.9,993,155,Normal,2.60,239,155,48.0,0.8,242.2,49.98,0.7,240.4,49.98,0.8,244.6,49.98,5198.258,156.417,1397.325,2085.560
2015-9-2 9:38:3,38.0,614.0,629.3,0.2,0.1,5213.9,993,34,Normal,2.60,150,109,47.0,0.8,242.2,50.01,0.7,240.2,50.01,0.8,244.6,50.01,5198.258,156.417,1397.325,2085.560
2015-9-2 9:43:3,38.0,480.9,555.1,0.1,0.1,5213.9,993,0,Normal,2.60,54,59,47.0,0.8,241.3,49.99,0.7,240.1,49.99,0.8,243.7,49.99,5198.258,156.417,1397.325,2085.560
2015-9-2 9:48:3,38.0,656.9,654.9,0.0,0.0,5213.9,994,0,Normal,2.60,44,58,40.0,0.1,241.3,49.99,0.1,240.0,49.99,0.1,244.0,49.99,5198.258,156.417,1397.325,2085.560
2015-9-2 9:53:3,38.0,617.5,657.0,0.3,0.2,5213.9,994,109,Normal,2.60,216,144,47.0,0.9,240.6,50.00,0.8,240.1,50.00,0.8,243.1,50.00,5198.258,156.417,1397.325,2085.560
2015-9-2 9:58:3,38.0,647.1,655.3,0.3,0.2,5214.0,994,162,Normal,2.70,249,161,47.0,0.8,241.8,50.01,0.8,240.5,50.01,0.8,244.5,50.01,5198.358,156.420,1397.352,2085.600
