Time,Temperature,PV1 Voltage[V],PV2 Voltage[V],PV1 Current[A],PV2 Current[A],Total energy[KW.Hr],Total operation hours[Hr],Total AC Power[W],Mode,Daily Energy[KW.Hr],PV1 Input Power[W],PV2 Input Power[W],Heatsink Temperature,Current to grid (R Phase)[A],Grid voltage(R Phase)[V],Grid frequency(R Phase)[Hz],Current to grid (S Phase)[A],Grid voltage(S Phase)[V],Grid frequency(S Phase)[Hz],Current to grid (T Phase)[A],Grid voltage(T Phase)[V],Grid frequency(T Phase)[Hz],Reduced amount of CO2[KG],Reduced amount of SO2[KG],Reduced amount of Oil[KG],Reduced amount of Coal[KG]
2017-2-7 8:19:48,0.0,118.1,117.1,0.0,0.0,20713.0,4425,0,Fault,0.00,29,25,0.0,0.0,239.0,49.97,0.0,238.1,49.97,0.0,239.6,49.97,20650.861,621.390,5551.084,8285.200
2017-2-7 8:20:7,5.0,121.0,119.9,0.0,0.0,20713.0,4425,0,Fault,0.00,32,25,-18.0,0.0,239.0,49.99,0.0,238.0,49.99,0.0,239.6,49.99,20650.861,621.390,5551.084,8285.200
2017-2-7 8:23:33,7.0,134.3,133.3,0.0,0.0,20713.0,4425,0,Fault,0.00,36,29,-9.0,0.0,239.2,50.01,0.0,238.2,50.01,0.0,239.4,50.01,20650.861,621.390,5551.084,8285.200
2017-2-7 8:28:33,8.0,147.0,146.0,0.0,0.0,20713.0,4425,0,Fault,0.00,41,31,-5.0,0.0,239.0,50.00,0.0,238.1,50.00,0.0,239.3,50.00,20650.861,621.390,5551.084,8285.200
2017-2-7 8:33:34,9.0,163.8,162.8,0.0,0.0,20713.0,4425,0,Fault,0.00,46,35,-3.0,0.0,239.2,49.99,0.0,238.1,49.99,0.0,239.1,49.99,20650.861,621.390,5551.084,8285.200
2017-2-7 8:38:34,10.0,733.5,732.3,0.0,0.0,20713.0,4425,0,Fault,0.00,188,129,-2.0,0.0,238.9,49.98,0.0,238.3,49.98,0.0,239.2,49.98,20650.861,621.390,5551.084,8285.200
2017-2-7 8:43:34,11.0,746.2,745.4,0.0,0.0,20713.0,4425,0,Check,0.00,190,130,0.0,0.0,239.2,49.99,0.0,238.4,49.99,0.0,239.6,49.99,20650.861,621.390,5551.084,8285.200
2017-2-7 8:48:52,11.0,592.7,591.7,0.2,0.1,20713.0,4425,214,Normal,0.00,158,115,18.0,1.0,239.0,49.99,0.8,238.0,49.99,0.8,239.4,49.99,20650.861,621.390,5551.084,8285.200
2017-2-7 8:53:52,12.0,592.9,592.0,0.2,0.1,20713.0,4426,215,Normal,0.00,159,115,18.0,1.0,238.9,50.01,0.8,238.2,50.01,0.8,239.5,50.01,20650.861,621.390,5551.084,8285.200
2017-2-7 8:58:59,12.0,593.3,592.4,0.2,0.1,20713.0,4426,219,Normal,0.00,161,118,19.0,1.0,238.9,50.00,0.8,238.4,50.00,0.8,239.5,50.00,20650.861,621.390,5551.084,8285.200
2017-2-7 9:4:0,12.0,591.7,590.9,0.2,0.2,20713.0,4426,224,Normal,0.00,163,120,19.0,1.0,239.0,50.00,0.8,237.8,50.00,0.8,239.0,50.00,20650.861,621.390,5551.084,8285.200
2017-2-7 9:9:0,13.0,592.4,591.5,0.2,0.2,20713.0,4426,229,Normal,0.00,166,122,19.0,1.0,239.0,49.99,0.8,237.9,49.99,0.8,239.2,49.99,20650.861,621.390,5551.084,8285.200
