Time,Temperature,PV1 Voltage[V],PV2 Voltage[V],PV1 Current[A],PV2 Current[A],Total energy[KW.Hr],Total operation hours[Hr],Total AC Power[W],Mode,Daily Energy[KW.Hr],PV1 Input Power[W],PV2 Input Power[W],Heatsink Temperature,Current to grid (R Phase)[A],Grid voltage(R Phase)[V],Grid frequency(R Phase)[Hz],Current to grid (S Phase)[A],Grid voltage(S Phase)[V],Grid frequency(S Phase)[Hz],Current to grid (T Phase)[A],Grid voltage(T Phase)[V],Grid frequency(T Phase)[Hz],Reduced amount of CO2[KG],Reduced amount of SO2[KG],Reduced amount of Oil[KG],Reduced amount of Coal[KG]
2015-10-7 7:30:19,33.0,199.9,179.6,0.1,0.1,513.8,69,0,Normal,67.40,30,23,38.0,0.1,240.2,50.00,0.1,239.8,50.00,0.1,243.2,50.00,512.259,15.414,137.698,205.520
2015-10-7 7:30:38,17.0,118.0,117.2,0.0,0.0,446.4,69,0,Fault,0.00,25,24,16.0,0.0,238.8,50.00,0.0,238.7,50.00,0.0,242.0,50.00,445.061,13.392,119.635,178.560
2015-10-7 7:35:38,20.0,560.5,559.7,0.0,0.0,446.4,69,0,Fault,0.00,118,95,19.0,0.0,238.6,49.99,0.0,238.1,49.99,0.0,241.3,49.99,445.061,13.392,119.635,178.560
2015-10-7 7:40:38,22.0,606.5,604.3,0.0,0.0,446.4,69,0,Wait,0.00,135,97,20.0,0.0,238.9,50.02,0.0,238.4,50.02,0.0,241.5,50.02,445.061,13.392,119.635,178.560
2015-10-7 7:45:38,23.0,590.4,543.8,0.2,0.2,446.4,69,217,Normal,0.00,150,126,32.0,1.0,238.2,50.00,0.8,237.7,50.00,0.8,240.8,50.00,445.061,13.392,119.635,178.560
2015-10-7 7:50:38,24.0,557.9,559.8,0.2,0.2,446.4,69,249,Normal,0.00,165,143,33.0,1.0,237.8,50.01,0.8,237.7,50.01,0.8,241.0,50.01,445.061,13.392,119.635,178.560
2015-10-7 7:55:38,24.0,606.7,569.7,0.3,0.2,446.4,69,284,Normal,0.00,185,159,34.0,1.0,238.2,50.01,0.9,237.7,50.01,0.8,241.1,50.01,445.061,13.392,119.635,178.560
2015-10-7 8:0:38,25.0,585.7,563.8,0.3,0.3,446.4,69,315,Normal,0.00,201,174,35.0,1.0,237.1,50.02,0.8,237.0,50.02,0.8,240.1,50.02,445.061,13.392,119.635,178.560
2015-10-7 8:5:39,25.0,616.7,542.8,0.3,0.3,446.5,69,346,Normal,0.10,218,188,36.0,1.0,236.8,49.99,0.8,236.2,49.99,0.8,239.9,49.99,445.161,13.395,119.662,178.600
2015-10-7 8:10:39,25.0,616.7,570.7,0.3,0.3,446.5,69,386,Normal,0.10,234,211,37.0,1.0,239.3,49.99,0.9,239.7,49.99,0.8,242.7,49.99,445.161,13.395,119.662,178.600
2015-10-7 8:15:39,26.0,640.7,580.7,0.3,0.3,446.5,69,418,Normal,0.10,251,226,37.0,1.0,240.4,49.99,0.9,239.6,49.99,0.8,243.6,49.99,445.161,13.395,119.662,178.600
2015-10-7 8:20:39,26.0,628.7,588.7,0.4,0.4,446.6,70,464,Normal,0.20,282,241,38.0,1.0,239.7,49.99,0.9,239.0,49.99,0.8,242.7,49.99,445.260,13.398,119.689,178.640
2015-10-7 8:25:39,26.0,647.3,583.8,0.4,0.4,446.6,70,527,Normal,0.20,323,263,38.0,1.0,242.6,50.00,0.9,242.4,50.00,0.9,245.4,50.00,445.260,13.398,119.689,178.640
2015-10-7 8:30:39,26.0,669.6,599.8,0.5,0.4,446.6,70,611,Normal,0.20,373,297,39.0,1.0,240.5,50.00,1.0,239.9,50.00,1.0,243.6,50.00,445.260,13.398,119.689,178.640
2015-10-7 8:35:39,27.0,633.3,618.8,0.6,0.6,446.7,70,729,Normal,0.30,415,374,39.0,1.2,237.1,49.98,1.2,236.5,49.98,1.1,239.8,49.98,445.360,13.401,119.716,178.680
2015-10-7 8:40:39,27.0,654.4,579.8,0.7,0.9,446.8,70,993,Normal,0.40,478,575,40.0,1.4,237.0,49.99,1.5,236.2,49.99,1.3,240.1,49.99,445.460,13.404,119.742,178.720
2015-10-7 8:45:39,27.0,621.7,612.9,1.3,1.3,446.9,70,1631,Normal,0.50,872,819,40.0,2.1,237.5,50.00,2.2,237.1,50.00,2.0,240.7,50.00,445.559,13.407,119.769,178.760
2015-10-7 8:50:39,27.0,682.8,637.8,1.8,1.8,447.1,70,2367,Normal,0.70,1252,1175,41.0,2.9,236.6,49.99,3.1,236.5,49.99,2.9,239.2,49.99,445.759,13.413,119.823,178.840
2015-10-7 8:55:39,28.0,680.7,625.7,2.0,2.0,447.3,70,2648,Normal,0.90,1401,1306,41.0,3.3,237.0,50.00,3.5,236.9,50.00,3.3,239.7,50.00,445.958,13.419,119.876,178.920
2015-10-7 9:0:39,28.0,680.8,637.8,2.2,2.2,447.5,70,2935,Normal,1.10,1547,1447,42.0,3.7,237.6,50.00,3.8,237.0,50.00,3.6,240.7,50.00,446.157,13.425,119.930,179.000
2015-10-7 9:5:39,28.0,672.6,633.8,2.5,2.5,447.8,70,3250,Normal,1.40,1704,1605,42.0,4.1,236.5,49.98,4.3,236.8,49.98,4.1,239.0,49.98,446.457,13.434,120.010,179.120
2015-10-7 9:10:39,28.0,683.8,647.8,2.9,2.8,448.0,70,3820,Normal,1.60,1998,1881,43.0,4.9,238.3,50.00,5.0,237.6,50.00,4.8,241.7,50.00,446.656,13.440,120.064,179.200
