Time,Temperature,PV1 Voltage[V],PV2 Voltage[V],PV1 Current[A],PV2 Current[A],Total energy[KW.Hr],Total operation hours[Hr],Total AC Power[W],Mode,Daily Energy[KW.Hr],PV1 Input Power[W],PV2 Input Power[W],Heatsink Temperature,Current to grid (R Phase)[A],Grid voltage(R Phase)[V],Grid frequency(R Phase)[Hz],Current to grid (S Phase)[A],Grid voltage(S Phase)[V],Grid frequency(S Phase)[Hz],Current to grid (T Phase)[A],Grid voltage(T Phase)[V],Grid frequency(T Phase)[Hz],Reduced amount of CO2[KG],Reduced amount of SO2[KG],Reduced amount of Oil[KG],Reduced amount of Coal[KG]
2015-10-7 7:31:1,18.0,118.0,117.0,0.0,0.0,546.2,69,0,Fault,0.00,29,24,9.0,0.0,240.2,49.99,0.0,238.9,49.99,0.0,240.6,49.99,544.561,16.386,146.382,218.480
2015-10-7 7:36:1,21.0,740.6,739.6,0.0,0.0,546.2,69,0,Fault,0.00,179,130,13.0,0.0,240.4,49.99,0.0,238.7,49.99,0.0,240.2,49.99,544.561,16.386,146.382,218.480
2015-10-7 7:41:1,23.0,770.7,769.8,0.0,0.0,546.2,69,0,Wait,0.00,184,135,15.0,0.0,240.1,50.01,0.0,238.8,50.01,0.0,240.3,50.01,544.561,16.386,146.382,218.480
2015-10-7 7:46:1,24.0,597.7,597.0,0.3,0.2,546.2,69,297,Normal,0.00,197,159,28.0,1.1,239.7,50.01,0.9,238.3,50.01,0.8,239.8,50.01,544.561,16.386,146.382,218.480
2015-10-7 7:51:1,25.0,635.8,635.2,0.3,0.2,546.2,70,355,Normal,0.00,229,186,30.0,1.1,238.7,50.02,0.9,237.7,50.02,0.8,239.5,50.02,544.561,16.386,146.382,218.480
2015-10-7 7:53:33,25.0,666.8,666.1,0.3,0.3,546.2,70,390,Normal,0.00,247,202,32.0,1.0,238.6,50.04,0.8,237.9,50.04,0.8,239.6,50.04,544.561,16.386,146.382,218.480
2015-10-7 7:58:33,25.0,712.1,711.4,0.3,0.3,546.2,70,448,Normal,0.00,278,230,34.0,1.0,238.1,50.01,0.8,237.0,50.01,0.8,239.1,50.01,544.561,16.386,146.382,218.480
2015-10-7 8:3:33,26.0,745.8,745.1,0.4,0.3,546.3,70,491,Normal,0.10,301,249,35.0,1.0,236.7,50.01,0.9,235.9,50.01,0.8,238.2,50.01,544.661,16.389,146.408,218.520
2015-10-7 8:8:33,26.0,736.2,708.9,0.4,0.3,546.3,70,528,Normal,0.10,320,267,35.0,1.0,240.8,49.99,0.9,239.7,49.99,0.9,241.9,49.99,544.661,16.389,146.408,218.520
2015-10-7 8:13:33,27.0,745.6,751.8,0.4,0.3,546.4,70,576,Normal,0.20,345,290,35.0,1.0,239.8,49.98,0.9,239.2,49.98,0.9,241.1,49.98,544.761,16.392,146.435,218.560
