Time,Temperature,PV1 Voltage[V],PV2 Voltage[V],PV1 Current[A],PV2 Current[A],Total energy[KW.Hr],Total operation hours[Hr],Total AC Power[W],Mode,Daily Energy[KW.Hr],PV1 Input Power[W],PV2 Input Power[W],Heatsink Temperature,Current to grid (R Phase)[A],Grid voltage(R Phase)[V],Grid frequency(R Phase)[Hz],Current to grid (S Phase)[A],Grid voltage(S Phase)[V],Grid frequency(S Phase)[Hz],Current to grid (T Phase)[A],Grid voltage(T Phase)[V],Grid frequency(T Phase)[Hz],Reduced amount of CO2[KG],Reduced amount of SO2[KG],Reduced amount of Oil[KG],Reduced amount of Coal[KG]
2015-10-14 7:46:30,28.0,200.2,178.5,0.1,0.1,974.9,147,0,Normal,43.70,30,24,32.0,0.1,239.4,50.00,0.1,239.4,50.00,0.1,243.0,50.00,971.975,29.247,261.273,389.960
2015-10-14 7:49:14,16.0,142.2,141.4,0.0,0.0,931.2,147,0,Fault,0.00,32,30,13.0,0.0,240.4,49.99,0.0,240.5,49.99,0.0,243.6,49.99,928.406,27.936,249.562,372.480
2015-10-14 7:54:14,18.0,590.9,586.6,0.0,0.0,931.2,147,0,Fault,0.00,128,91,16.0,0.0,241.4,50.01,0.0,241.2,50.01,0.0,244.5,50.01,928.406,27.936,249.562,372.480
2015-10-14 7:59:14,20.0,584.7,494.8,0.2,0.2,931.2,147,206,Normal,0.00,145,121,29.0,1.0,240.2,49.99,0.8,240.2,49.99,0.9,243.1,49.99,928.406,27.936,249.562,372.480
2015-10-14 8:4:14,21.0,577.6,517.8,0.3,0.2,931.2,147,267,Normal,0.00,176,150,31.0,1.0,238.9,49.98,0.8,238.8,49.98,0.8,242.0,49.98,928.406,27.936,249.562,372.480
2015-10-14 8:9:14,21.0,563.7,567.8,0.3,0.3,931.2,147,319,Normal,0.00,202,176,32.0,1.0,237.7,49.99,0.8,237.8,49.99,0.8,241.1,49.99,928.406,27.936,249.562,372.480
2015-10-14 8:14:14,22.0,563.6,560.7,0.3,0.3,931.2,147,366,Normal,0.00,226,200,33.0,1.0,237.5,50.00,0.8,237.6,50.00,0.8,241.1,50.00,928.406,27.936,249.562,372.480
2015-10-14 8:19:14,21.0,580.5,571.6,0.4,0.3,931.3,147,424,Normal,0.10,257,227,34.0,0.9,237.8,50.00,0.9,238.1,50.00,0.8,241.2,50.00,928.506,27.939,249.588,372.520
2015-10-14 8:24:14,22.0,596.8,565.9,0.4,0.4,931.3,148,445,Normal,0.10,268,237,34.0,1.0,237.8,50.00,0.9,237.8,50.00,0.9,241.0,50.00,928.506,27.939,249.588,372.520
2015-10-14 8:29:14,23.0,597.8,567.6,0.4,0.4,931.3,148,467,Normal,0.10,279,247,35.0,1.0,237.2,49.99,0.9,237.2,49.99,0.9,240.7,49.99,928.506,27.939,249.588,372.520
