Time,Temperature,PV1 Voltage[V],PV2 Voltage[V],PV1 Current[A],PV2 Current[A],Total energy[KW.Hr],Total operation hours[Hr],Total AC Power[W],Mode,Daily Energy[KW.Hr],PV1 Input Power[W],PV2 Input Power[W],Heatsink Temperature,Current to grid (R Phase)[A],Grid voltage(R Phase)[V],Grid frequency(R Phase)[Hz],Current to grid (S Phase)[A],Grid voltage(S Phase)[V],Grid frequency(S Phase)[Hz],Current to grid (T Phase)[A],Grid voltage(T Phase)[V],Grid frequency(T Phase)[Hz],Reduced amount of CO2[KG],Reduced amount of SO2[KG],Reduced amount of Oil[KG],Reduced amount of Coal[KG]
2015-10-29 7:15:50,15.0,150.6,149.8,0.0,0.0,1288.8,298,0,Fault,0.00,36,32,12.0,0.0,240.7,49.99,0.0,241.1,49.99,0.0,244.3,49.99,1284.934,38.664,345.398,515.520
2015-10-29 7:20:50,17.0,595.3,594.4,0.0,0.0,1288.8,298,0,Fault,0.00,137,93,15.0,0.0,238.4,49.97,0.0,238.5,49.97,0.0,241.9,49.97,1284.934,38.664,345.398,515.520
2015-10-29 7:25:50,19.0,591.1,521.9,0.2,0.2,1288.8,298,208,Normal,0.00,150,117,28.0,1.1,237.6,49.97,0.8,237.5,49.97,1.0,240.9,49.97,1284.934,38.664,345.398,515.520
2015-10-29 7:30:50,19.0,592.2,579.9,0.2,0.2,1288.8,298,256,Normal,0.00,176,139,29.0,1.0,237.1,49.98,0.7,237.6,49.98,1.0,240.2,49.98,1284.934,38.664,345.398,515.520
2015-10-29 7:35:50,20.0,614.7,543.9,0.3,0.2,1288.8,299,292,Normal,0.00,196,156,31.0,1.0,236.6,50.00,0.8,236.7,50.00,0.9,240.0,50.00,1284.934,38.664,345.398,515.520
2015-10-29 7:40:50,20.0,620.1,579.9,0.3,0.2,1288.8,299,328,Normal,0.00,215,173,32.0,1.0,235.7,49.98,0.8,235.9,49.98,0.8,239.2,49.98,1284.934,38.664,345.398,515.520
2015-10-29 7:45:50,21.0,619.8,578.9,0.3,0.3,1288.9,299,359,Normal,0.10,229,189,32.0,1.0,239.4,49.98,0.8,239.5,49.98,0.9,242.7,49.98,1285.033,38.667,345.425,515.560
2015-10-29 7:50:50,21.0,605.7,578.9,0.3,0.3,1288.9,299,387,Normal,0.10,243,204,33.0,0.9,239.2,49.98,0.8,239.8,49.98,0.9,242.6,49.98,1285.033,38.667,345.425,515.560
2015-10-29 7:55:50,21.0,642.1,569.9,0.4,0.3,1288.9,299,416,Normal,0.10,261,215,33.0,1.0,238.7,50.00,0.9,239.5,50.00,0.9,241.8,50.00,1285.033,38.667,345.425,515.560
2015-10-29 8:0:50,21.0,650.4,577.9,0.4,0.3,1289.0,299,444,Normal,0.20,273,230,34.0,0.9,240.1,50.02,0.9,239.5,50.02,0.9,243.6,50.02,1285.133,38.670,345.452,515.600
