Time,Temperature,PV1 Voltage[V],PV2 Voltage[V],PV1 Current[A],PV2 Current[A],Total energy[KW.Hr],Total operation hours[Hr],Total AC Power[W],Mode,Daily Energy[KW.Hr],PV1 Input Power[W],PV2 Input Power[W],Heatsink Temperature,Current to grid (R Phase)[A],Grid voltage(R Phase)[V],Grid frequency(R Phase)[Hz],Current to grid (S Phase)[A],Grid voltage(S Phase)[V],Grid frequency(S Phase)[Hz],Current to grid (T Phase)[A],Grid voltage(T Phase)[V],Grid frequency(T Phase)[Hz],Reduced amount of CO2[KG],Reduced amount of SO2[KG],Reduced amount of Oil[KG],Reduced amount of Coal[KG]
2015-10-29 7:15:57,16.0,150.5,149.6,0.0,0.0,1597.9,302,0,Fault,0.00,40,32,5.0,0.0,242.3,49.98,0.0,241.3,49.98,0.0,243.0,49.98,1593.106,47.937,428.237,639.160
2015-10-29 7:20:57,18.0,758.8,757.8,0.0,0.0,1597.9,302,0,Fault,0.00,188,127,8.0,0.0,239.8,49.97,0.0,238.9,49.97,0.0,240.6,49.97,1593.106,47.937,428.237,639.160
2015-10-29 7:25:57,19.0,596.0,595.2,0.3,0.2,1597.9,302,281,Normal,0.00,194,146,23.0,1.1,239.3,49.97,0.8,238.3,49.97,0.9,240.0,49.97,1593.106,47.937,428.237,639.160
2015-10-29 7:30:57,20.0,625.7,624.9,0.3,0.2,1597.9,302,335,Normal,0.00,223,171,26.0,1.0,238.1,49.98,0.8,237.6,49.98,0.8,238.9,49.98,1593.106,47.937,428.237,639.160
2015-10-29 7:35:57,20.0,675.8,675.0,0.3,0.2,1597.9,302,398,Normal,0.00,257,201,29.0,1.0,237.4,49.99,0.8,237.1,49.99,0.8,238.8,49.99,1593.106,47.937,428.237,639.160
2015-10-29 7:40:57,21.0,724.5,723.8,0.3,0.3,1598.0,302,459,Normal,0.10,289,230,30.0,1.0,236.0,49.99,0.8,235.6,49.99,0.9,237.5,49.99,1593.206,47.940,428.264,639.200
2015-10-29 7:45:57,21.0,760.7,760.0,0.4,0.3,1598.0,302,501,Normal,0.10,308,253,31.0,1.0,239.2,49.99,0.8,239.1,49.99,0.8,240.9,49.99,1593.206,47.940,428.264,639.200
2015-10-29 7:50:57,21.0,749.1,754.3,0.4,0.3,1598.0,302,544,Normal,0.10,331,273,32.0,1.0,239.3,49.98,0.9,239.4,49.98,1.0,240.9,49.98,1593.206,47.940,428.264,639.200
2015-10-29 7:55:57,22.0,761.7,743.9,0.4,0.3,1598.1,302,584,Normal,0.20,354,290,33.0,1.0,238.8,50.00,0.9,239.5,50.00,1.0,240.2,50.00,1593.306,47.943,428.291,639.240
2015-10-29 8:0:57,22.0,775.8,743.9,0.4,0.4,1598.1,302,618,Normal,0.20,372,306,34.0,1.0,239.2,50.01,0.9,239.0,50.01,1.0,240.8,50.01,1593.306,47.943,428.291,639.240
2015-10-29 8:5:57,23.0,771.1,779.8,0.5,0.4,1598.2,302,669,Normal,0.30,401,328,34.0,1.0,238.5,50.01,0.9,238.4,50.01,1.0,240.4,50.01,1593.405,47.946,428.318,639.280
2015-10-29 8:10:57,23.0,797.9,778.3,0.5,0.4,1598.2,303,722,Normal,0.30,429,353,35.0,1.0,238.5,50.00,0.9,238.0,50.00,1.0,240.0,50.00,1593.405,47.946,428.318,639.280
2015-10-29 8:15:57,24.0,816.0,815.3,0.5,0.4,1598.3,303,777,Normal,0.40,455,381,35.0,1.0,237.7,49.98,1.0,237.5,49.98,1.0,239.3,49.98,1593.505,47.949,428.344,639.320
2015-10-29 8:20:57,24.0,829.4,828.7,0.5,0.4,1598.4,303,820,Normal,0.50,477,403,36.0,1.1,238.1,49.99,0.9,238.8,49.99,1.0,240.3,49.99,1593.605,47.952,428.371,639.360
2015-10-29 8:25:57,24.0,841.5,840.8,0.5,0.4,1598.4,303,856,Normal,0.50,496,419,36.0,1.1,239.5,49.99,1.0,238.8,49.99,1.1,241.1,49.99,1593.605,47.952,428.371,639.360
2015-10-29 8:30:57,24.0,860.0,859.3,0.5,0.5,1598.5,303,887,Normal,0.60,512,434,36.0,1.1,239.0,49.97,1.0,239.2,49.97,1.1,240.9,49.97,1593.705,47.955,428.398,639.400
2015-10-29 8:35:57,24.0,865.2,864.5,0.6,0.5,1598.6,303,920,Normal,0.70,529,450,37.0,1.1,238.8,50.00,1.0,239.0,50.00,1.1,240.9,50.00,1593.804,47.958,428.425,639.440
2015-10-29 8:40:58,24.0,862.4,861.8,0.6,0.5,1598.7,303,958,Normal,0.80,548,469,36.0,1.2,237.5,49.99,1.0,238.2,49.99,1.1,240.0,49.99,1593.904,47.961,428.452,639.480
